,Return,Volatility,VGSH,AAPL,VTI
941,0.1800638427644618,0.17537575090980742,0.3533997726610594,0.41517517097991596,0.23142505635902463
1451,0.11347431229824122,0.17539020191346594,0.17141080526974456,0.0045099098568622065,0.8240792848733932
2760,0.1920569767058081,0.17544683698679628,0.4393889085306972,0.518027083251195,0.042584008218107844
2843,0.16557397905223023,0.1754649633188357,0.28427308892143976,0.3097848261863023,0.4059420848922579
2448,0.18946938440045727,0.17549903646923054,0.4163979120693698,0.49342658181520027,0.09017550611542983
1027,0.17051420221563118,0.17550270264715165,0.30432535905809527,0.3438081143526761,0.3518665265892287
1203,0.17744877203056517,0.17554031215062052,0.33747911766848077,0.39428448227411905,0.26823640005740007
2243,0.18590752020983697,0.17565982014446024,0.3878532267221704,0.4612480998793441,0.15089867339848553
2850,0.18032166604132913,0.1757222112505132,0.3518077095642742,0.41551831673872236,0.23267397369700343
680,0.15989948660958353,0.17572713229185594,0.262039770479931,0.2711385913335157,0.4668216381865532
1585,0.16004116138786692,0.17573222044142134,0.26247974608073626,0.27204096969996994,0.46547928421929374
1470,0.19338970055833815,0.17575605334207178,0.4481571536269248,0.5290290147386457,0.022813831634429512
2821,0.1361319581288612,0.17576180144216144,0.20120909967836512,0.12680148475382058,0.6719894155678143
1911,0.17287219149253522,0.17576348573073355,0.31293740120643426,0.35952693459913443,0.3275356641944313
2006,0.15209029697020895,0.1757740961725615,0.23792323208817345,0.22147238708480688,0.5406043808270197
1072,0.1737826153468616,0.1758742196523437,0.3163330847961182,0.3656343055865648,0.31803260961731694
1958,0.17733932944072733,0.17591479509205843,0.3337409903294923,0.3917424850254213,0.27451652464508636
715,0.1743158029199273,0.17594987059718178,0.318275037530083,0.3691857078278648,0.3125392546420522
2803,0.15685468360290666,0.17596047069944612,0.2506857044577338,0.25071452114280374,0.49859977439946246
82,0.11328342084354834,0.17597140836226216,0.16824235484042518,0.001895736756923313,0.8298619084026516
2781,0.14971142632405002,0.1759894018095514,0.23016977304322872,0.20612189846569515,0.5637083284910761
1552,0.168994399975342,0.17604280716084453,0.2937557773106623,0.3309520768812173,0.37529214580812054
323,0.14822798614441599,0.17608542889581555,0.22577320562995315,0.19678750109294788,0.577439293277099
2372,0.18074942453874462,0.17615086669679497,0.35046619473062723,0.41679335428988423,0.23274045097948848
961,0.18163157635714508,0.17616238213526572,0.3555302095591691,0.42367405779601963,0.22079573264481123
1284,0.18293905130496596,0.17617141987691406,0.36337952183715183,0.4340588487733353,0.20256162938951305
1792,0.1852145587072855,0.1762014478052062,0.37775057022017045,0.4525179537264792,0.16973147605335043
2591,0.17936022353899522,0.1762035738715027,0.34215462487245857,0.405774849746283,0.25207052538125846
767,0.16448466811970883,0.17623885712905263,0.2746316903817929,0.2994488491657194,0.42591946045248763
1361,0.15219754876456712,0.1763844437962381,0.23435994193951054,0.22004016812435842,0.5455998899361311
231,0.1745478851395035,0.1764143008854202,0.3156690060814573,0.3688578131424574,0.3154731807760853
1997,0.16749853220674069,0.17642741412791654,0.2848356088536191,0.3191036034361661,0.39606078771021475
1330,0.1730068939303977,0.1765479272496262,0.30740677375559466,0.35715520517807325,0.33543802106633214
1478,0.18198010927412334,0.1766350401561252,0.35332628817900125,0.4241098506298122,0.22256386119118649
2376,0.16494956113467327,0.17665046457439937,0.2734431094415276,0.3009808293514348,0.4255760612070376
1526,0.18515822979726795,0.1766507989363482,0.37301821856131395,0.44968494058904795,0.17729684084963804
753,0.1768385170393927,0.17665670192030022,0.32497963755330445,0.38464043994989366,0.2903799224968019
2365,0.18815227131706513,0.176760922721838,0.39270202204385196,0.4743935093670977,0.13290446858905042
876,0.1880563972414879,0.17678312446532457,0.3917718635210715,0.4734395109789134,0.13478862550001505
2774,0.1760284595969938,0.17688512219034053,0.31906133949441523,0.3776335884047527,0.30330507210083213
1134,0.182302623118208,0.1768908756651981,0.35292730630849023,0.42540369236572495,0.2216690013257848
2649,0.17045990616710646,0.176923218338419,0.29331752678201917,0.33757764935713586,0.3691048238608449
2084,0.16002748819495785,0.17700840564223888,0.2538156751426997,0.2672731896266456,0.4789111352306546
1873,0.15694274026107521,0.17703762581603166,0.2438911366214638,0.24743813646560503,0.5086707269129312
2220,0.1740562954590919,0.17707568053606287,0.3081036213283903,0.36244825515040346,0.3294481235212062
728,0.1550858444933253,0.1772721634115676,0.23685973915627986,0.23492425531051095,0.5282160055332091
1139,0.17438228510054987,0.17731408886123654,0.3077411941534508,0.3637782209384754,0.3284805849080738
69,0.17850807439359537,0.1773376815669174,0.3279066981583097,0.39404869335132225,0.27804460849036794
1723,0.17929848316733366,0.17739400604641306,0.331606801517937,0.3997592601463721,0.2686339383356908
2061,0.1277877976024159,0.17739770802052862,0.17817861000368873,0.07521943512735989,0.7466019548689514
1215,0.18925773862797998,0.17741104716236092,0.3941037774930895,0.48033183189913525,0.12556439060777516
432,0.1348518184745033,0.17747655405946036,0.18916812651305143,0.11426905283086422,0.6965628206560843
925,0.1914153552604022,0.1775308558048247,0.40960667430412734,0.4988532944537773,0.09154003124209527
2089,0.19584710895712124,0.17757029951852119,0.4491323867827534,0.5410674102560029,0.009800202961243827
1818,0.18586890742910103,0.17783784327883156,0.3662659652039339,0.44934748950097014,0.1843865452950959
213,0.18512586845981804,0.1779050869177616,0.36087105881218035,0.4429386604024503,0.19619028078536943
2266,0.18813059681190394,0.17793631452425668,0.3805583884489905,0.4676991938684921,0.15174241768251728
1332,0.14480266611689868,0.17798164352602897,0.20617278525920765,0.17010436674137291,0.6237228479994195
614,0.1901167047422381,0.17798304586742167,0.39453257677864334,0.4845874793965539,0.12087994382480279
2998,0.17276418180017145,0.17802235020658694,0.29491978077243836,0.34923927933221705,0.35584093989534465
1120,0.16386917593347164,0.17805068642663302,0.25974351222115316,0.28848344962648054,0.4517730381523663
2704,0.1855532830053593,0.17805914965337957,0.3621318853687146,0.445624904073783,0.1922432105575024
2399,0.19468425266831627,0.17807306129587328,0.431576340433753,0.5260901134936363,0.04233354607261083
458,0.17545871072915065,0.1780920690310837,0.3066300365393693,0.3682162645534847,0.3251536989071458
553,0.17442991559367843,0.1781880391701985,0.301101580722086,0.3603966308887935,0.3385017883891205
1439,0.19478563493839368,0.17840314532063026,0.4284941200459177,0.5248915792627071,0.046614300691375066
1195,0.14723747674458154,0.1784083995513201,0.20922688610514595,0.18316555058720388,0.6076075633076501
93,0.19202723241223882,0.17841100739851246,0.4047983268581819,0.4991084755806136,0.09609319756120431
875,0.1835526456604683,0.1784231872135739,0.34649639004241006,0.42776664471020037,0.22573696524738948
2149,0.16162063214203834,0.17842721935311362,0.2495018398740681,0.27239247259448734,0.47810568753144467
253,0.18020784836429596,0.17848596182252635,0.3271871030387507,0.4016186846172557,0.2711942123439936
605,0.1719418949931812,0.1786058959984429,0.2869414193456509,0.34105674019640697,0.3720018404579421
2960,0.17861125304025988,0.17872631869122554,0.31688961630323176,0.38855071813538256,0.2945596655613857
997,0.16351912416767694,0.1787619424990911,0.25362891252289693,0.2835243997360888,0.46284668774101423
1338,0.1749786226411557,0.17877316262077295,0.29903986989166825,0.361847118564895,0.3391130115434368
2477,0.1710010069032088,0.17881341289414598,0.2814538755237903,0.33367101848171776,0.3848751059944921
804,0.12918661857648864,0.17885427838350373,0.17233031859089698,0.07859557310315057,0.7490741083059524
743,0.1458870887065537,0.17888688399761987,0.2032320792202778,0.17358659710029417,0.623181323679428
2705,0.15381802513148427,0.1789789241435718,0.22243765452066802,0.22115681305521037,0.5564055324241216
814,0.18001399644320143,0.17906834090970966,0.32125318943218584,0.3974892704181796,0.2812575401496345
1020,0.12228592489070544,0.17909742276858173,0.16171705894765726,0.04051514684127687,0.7977677942110659
2678,0.19297937987425268,0.17918395473488424,0.4039261277894931,0.5030942103721271,0.09297966183837976
1482,0.17528454627211515,0.17935654527346936,0.2958835816616843,0.36156631448439674,0.3425501038539189
938,0.1729146869511473,0.17938357973013205,0.2852213171628629,0.34467883218667855,0.37009985065045864
670,0.1722491315302352,0.1793993396330209,0.2822808726999186,0.33996541966898447,0.3777537076310969
967,0.17403090421041914,0.17940028608013617,0.2899361167013482,0.3524661597052691,0.35759772359338265
413,0.1830831301160777,0.17943848859325584,0.3347498955653376,0.41919053410473706,0.24605957032992537
1272,0.12896611588602058,0.17948079936705336,0.16860023331216134,0.07553780697455972,0.755861959713279
2494,0.1916535461941088,0.17949695270939142,0.3901399734083738,0.48940031387830063,0.12045971271332556
1398,0.19333744940775907,0.1795195050913996,0.40310255317706734,0.5043240600105451,0.09257338681238765
2030,0.18006202972285165,0.17954709915589498,0.31750047723036134,0.3956768719112029,0.2868226508584357
2827,0.17918500602559717,0.17955984086415971,0.31292469407341966,0.3890852473341457,0.2979900585924348
2513,0.17323912679290546,0.17958876234129703,0.2850599102869625,0.346110674068661,0.3688294156443764
2846,0.15168888355380508,0.17959087773857718,0.21298245217821032,0.20605201643995252,0.5809655313818372
308,0.18532541316630832,0.17961345647243668,0.3462821977347747,0.43595287562630414,0.21776492663892114
1415,0.17976998555840096,0.1796434236606716,0.31520082859338344,0.39306063824142784,0.29173853316518866
1378,0.18482762362136618,0.1797630505078024,0.3419506909699942,0.43126996101526904,0.22677934801473665
150,0.17647090435117177,0.1797898119120676,0.2979457414258445,0.36824201295059145,0.33381224562356404
686,0.19575382617531417,0.17981715585837948,0.42025315883353215,0.5249519354199802,0.05479490574648771
977,0.17700913700731385,0.1799684435694141,0.2990497369143166,0.37136211428855204,0.32958814879713144
2491,0.18884151209863248,0.17997086083516928,0.36527909099411066,0.46273350445661654,0.1719874045492729
888,0.19811042890859934,0.17997933172833527,0.44050763677435534,0.5469849664578871,0.012507396767757516
2765,0.13183044810779634,0.17999348881701704,0.17014557439097167,0.08979148794678153,0.7400629376622467
625,0.15711463918046928,0.18000204218172222,0.22519426176939036,0.2380926265079757,0.5367131117226338
1178,0.16993375095960833,0.18002569627633813,0.26827346334229724,0.32151699457671745,0.41020954208098537
2586,0.17417849963989693,0.18010179929123513,0.2852231273505892,0.3505987104201432,0.3641781622292677
772,0.16068095846616903,0.1801080802247042,0.23524739123631636,0.26025286615389165,0.5044997426097921
2194,0.15926556270917847,0.18012984156674317,0.23073860253590225,0.25117622042617566,0.5180851770379221
2473,0.17826298200738064,0.1801637696797979,0.30346609469371666,0.3796319779825398,0.3169019273237437
2934,0.18094603926592678,0.18016474817970263,0.31692388870083316,0.3995039796163247,0.28357213168284207
1437,0.17022291786256696,0.1801906222532366,0.26821139517025916,0.32283757163431853,0.40895103319542214
1513,0.19015015498746587,0.1801967447043073,0.3720011441501229,0.4725117738240779,0.15548708202579917
2708,0.19366825391338785,0.18020758510992607,0.3981582802391597,0.5031890812306253,0.09865263853021503
2706,0.17376223656440742,0.18021616729024872,0.28255688042175475,0.3472016872783025,0.3702414322999429
2610,0.1692342156182626,0.18023489531808592,0.2640549045540649,0.3159505505747708,0.41999454487116433
1048,0.1948300026679537,0.18026257586033154,0.40706436277018815,0.5134651062664702,0.07947053096334156
990,0.1943670598517118,0.1803458539440433,0.4022837375374119,0.5087015641648193,0.08901469829776874
769,0.1771470494008035,0.1803481703589678,0.29669237228805717,0.37072818975796257,0.3325794379539803
439,0.1425304638114207,0.18035577258540897,0.18736195620945056,0.1492503738886164,0.663387669901933
914,0.17334110277198828,0.18038661563922617,0.27947744121034923,0.3435575297776074,0.3769650290120434
2095,0.16040090634740353,0.18047208032875192,0.23197385403893256,0.2571640693233606,0.5108620766377068
833,0.16591847579344896,0.18063459396091747,0.2490758025884973,0.29228954437203036,0.4586346530394723
2986,0.16377164398047528,0.18068377427045748,0.24139256131727702,0.27806389957309563,0.4805435391096274
1952,0.19141063928894753,0.18069582349337027,0.37587744084928704,0.4805195314159509,0.14360302773476216
2984,0.18380688893435831,0.18076598874353203,0.32720503997650424,0.418484041453305,0.2543109185701908
1694,0.18064651080486557,0.1808206777391687,0.30992639998408134,0.39430222635108203,0.2957713736648365
2541,0.16552114049932176,0.18084797729136853,0.24621901834946402,0.28887772379677495,0.4649032578537611
2622,0.19037000241963148,0.1808485517191025,0.3670244259357033,0.4708395280121862,0.16213604605211046
2811,0.18754883644688886,0.18085099417954695,0.34851198077224005,0.4475765314900231,0.20391148773773687
737,0.15913378661448552,0.18089824435879592,0.22533839945603457,0.2476272825895519,0.5270343179544135
2801,0.1816997169527763,0.18090351974011232,0.31466222428430796,0.40180586425801296,0.28353191145767914
968,0.15418142449996142,0.18091991869596244,0.211242939742331,0.21678110901734238,0.5719759512403265
263,0.1812227488713195,0.18092583953041402,0.3120020249822732,0.3981278207165213,0.2898701543012055
272,0.1373736255115567,0.18103231935724806,0.17364905600873135,0.11765425622617397,0.7086966877650946
2797,0.17958040087222385,0.18107377956800808,0.3025347475862271,0.38529630029135814,0.3121689521224147
1197,0.19502818845965467,0.18109789961372935,0.39928586064131844,0.510170316331148,0.09054382302753372
379,0.17497652151146745,0.18112560527512725,0.2808958171237995,0.351986831303062,0.3671173515731384
1296,0.16556275516613633,0.18114556854200772,0.24431893692233975,0.288041061985357,0.46764000109230325
97,0.1824991270508802,0.18121597290068067,0.3162363801763532,0.40640440589196647,0.2773592139316803
951,0.17518802709024903,0.1812411382524539,0.2809351497336008,0.3529987427838356,0.3660661074825637
2990,0.1906584960727888,0.18126510096993692,0.3648762270275551,0.47102438694424453,0.16409938602820032
306,0.17411544283018698,0.18130070071026205,0.2758838625190342,0.3452330845913209,0.3788830528896449
1358,0.19043782828152547,0.18133477886306174,0.36268400808519946,0.4688007586685878,0.16851523324621276
1032,0.1960009814481306,0.18138805577844772,0.40408021423668283,0.5173291257875029,0.07859065997581423
800,0.19376596351220546,0.18148473427284403,0.38509650840033005,0.4965554256961546,0.11834806590351535
2673,0.18014682747882857,0.18154177424295406,0.30152153694801087,0.3873990082254658,0.3110794548265233
2652,0.19999471686272755,0.1815851956160698,0.438542619680473,0.5547429615825175,0.006714418737009528
2416,0.1987564724696447,0.18171434142062554,0.42476225496615455,0.5414624208691893,0.033775324164656166
1244,0.17980671193768102,0.18181023118250314,0.2976893654636388,0.38372562868871035,0.3185850058476507
1395,0.19896107767994134,0.18184035451011507,0.4251315868997698,0.5426211727815533,0.032247240318676894
2845,0.16274723462638108,0.18186206411432826,0.23014666395110167,0.2671607942924249,0.5026925417564734
638,0.19805209817344602,0.1819148007227887,0.41580393998035403,0.533300090017169,0.05089597000247695
613,0.1779916743108339,0.18200088466277986,0.2876071458705197,0.369751486295,0.34264136783448035
54,0.19324469588583057,0.1820067170752264,0.3757080323650712,0.4890171147232425,0.1352748529116863
1812,0.17662732595665984,0.18208877737436246,0.28076740415551493,0.35964843454642437,0.35958416129806064
2258,0.15916973110225313,0.18209681331871455,0.21769135191758582,0.24364402448300296,0.5386646235994113
62,0.17333794907429806,0.18211040001183118,0.26662516464412833,0.33656523011407546,0.3968096052417962
1333,0.1870746770689996,0.18212263477466706,0.3339569139492861,0.43745389189946976,0.2285891941512441
2016,0.12149715474715238,0.18215961983736054,0.14471970412723134,0.0275931467335441,0.8276871491392246
1571,0.18758176289410378,0.18230053368966417,0.33536631357505137,0.44059392586522417,0.22403976055972458
1972,0.17008743901792575,0.18240259156135244,0.25180684391661873,0.31329700718748693,0.43489614889589434
2579,0.18214397683408148,0.18248256559377926,0.30380574682982664,0.39799248927626374,0.2982017638939097
1519,0.1831985473528289,0.18253315385699478,0.3088199568995193,0.40565365328719505,0.28552638981328565
1626,0.1906741800421982,0.1825453596750486,0.3524780756052504,0.4643668565002853,0.18315506789446412
1315,0.18656756390391838,0.1825909678759806,0.3268016681573575,0.43119429713148927,0.24200403471115328
1046,0.1768802283589496,0.18259332239421705,0.2780112617514987,0.3593365527915207,0.3626521854569805
431,0.17901397521721024,0.18267176416819678,0.2870639500382243,0.3742443918315291,0.33869165813024654
494,0.1745803930929478,0.1827569986295727,0.26694031838781346,0.34255514599531034,0.3905045356168762
2161,0.18245352018325792,0.1827581441697056,0.30310229112795284,0.39906028593147835,0.2978374229405688
2242,0.16154333447695388,0.18276382063385865,0.22044539231501964,0.25625564896332187,0.5232989587216585
1666,0.18475609532165185,0.18277096202024085,0.31510159639777235,0.41635853430793224,0.26853986929429546
1938,0.17948051834729142,0.18279128600444172,0.28829996019751164,0.3771004160488741,0.33459962375361435
106,0.2013234443733115,0.18282468654564585,0.4357685302663423,0.5594598174737458,0.004771652259911926
1425,0.18952714623542768,0.18295098439648552,0.3412792856509144,0.45291503093082297,0.20580568341826252
1933,0.14880167967564742,0.18295724052385962,0.18558280243051659,0.17765485705244566,0.6367623405170377
1459,0.18827591472215113,0.18296691143235919,0.33346743695641456,0.44281398752151524,0.2237185755220702
2072,0.1821259241477565,0.18297998949982275,0.2996191756861247,0.39563504311067393,0.30474578120320145
1925,0.18603051094117423,0.18298405166754728,0.32028916009171415,0.4251434271299343,0.25456741277835165
616,0.1828691944853319,0.18300444916601727,0.30318420054614026,0.401051509007183,0.2957642904466767
524,0.19559845694990158,0.1830619625919543,0.3823089606670878,0.5036242944940705,0.1140667448388418
457,0.1315883863945577,0.18310493447474063,0.15277826804795927,0.07922907518167302,0.7679926567703678
269,0.2007448514578465,0.1832600839439469,0.42439696976516567,0.5505764102767499,0.02502661995808451
561,0.1855502444751859,0.18327972708512505,0.31505983875982024,0.42005515394441817,0.2648850072957617
1311,0.18169684579087947,0.18331516396685127,0.2947521551028632,0.39098319638637613,0.3142646485107607
2738,0.15258274439647648,0.18336257175452791,0.19207912971899962,0.1988898319724222,0.6090310383085783
2756,0.17995274397237815,0.18360666156475294,0.2840642623453702,0.3770124509209457,0.33892328673368405
2945,0.19152962013366784,0.18366434561895076,0.3473235841674893,0.4655748093027931,0.18710160652971755
1068,0.17261198165163058,0.18369227061990473,0.2521938960831612,0.3253304920201661,0.4224756118966727
2172,0.18585169464054704,0.18369858532951466,0.31310083384382587,0.42040340678804283,0.2664957593681312
1357,0.14991133853709848,0.18371486459461298,0.18359418381095657,0.18177216846421032,0.6346336477248331
2528,0.17252469705012594,0.183787896795199,0.25116674302757924,0.32436406272070156,0.4244691942517191
1877,0.14899221284365277,0.18394153940569954,0.18015416423695688,0.1755999734871469,0.6442458622758963
1001,0.17123273273432804,0.18399058195327267,0.24481439661046994,0.31486461980707553,0.4403209835824546
178,0.17389956335208345,0.18400217683434558,0.25500007294009325,0.33288418614804843,0.41211574091185826
1913,0.17882237636221143,0.18400877697024404,0.27574852018451307,0.36720389233250933,0.3570475874829776
2102,0.16914512282072316,0.18401862799339733,0.237020775465443,0.3008564072683096,0.46212281726624743
2861,0.19761242667998744,0.18417052967112924,0.38611479004559246,0.515122642125665,0.09876256782874238
2126,0.1391076596770135,0.18418078427168647,0.15902350033428328,0.11783512332559938,0.7231413763401173
2168,0.19441401701796732,0.1842579947707109,0.36108710801257077,0.48655573920597617,0.15235715278145306
723,0.16309205692822587,0.1842755002416587,0.21528018411446484,0.26070467760221633,0.5240151382833188
2232,0.15552553068278838,0.18429145332385863,0.19380070064532243,0.21360661750432677,0.5925926818503509
1312,0.2021042177268137,0.1843124415315917,0.42426276481167013,0.5568699578304951,0.018867277357834722
593,0.15637634549183968,0.18455048886521289,0.19441279199656533,0.21792359914151954,0.5876636088619152
1049,0.19757207870741908,0.1845724528601925,0.3813858174335116,0.5123663080353931,0.10624787453109533
1396,0.198672360101748,0.18458317735422491,0.3901507362203883,0.5222778209054985,0.08757144287411325
1986,0.19798640552936073,0.1845968480305226,0.38441547227991774,0.5159515579688982,0.09963296975118419
1601,0.1979497771422148,0.18460102966268527,0.3840758492220353,0.5155956317617573,0.10032851901620735
2346,0.15631289002811852,0.1846078802797917,0.19388917049455393,0.21734213878873418,0.5887686907167119
2181,0.19432083477450002,0.18466130152958604,0.3563765858640177,0.4835619797650971,0.16006143437088527
423,0.20008442548660443,0.18468726585220852,0.400956195681372,0.5347573459523594,0.06428645836626856
146,0.18475803136956334,0.18468822016652667,0.29889609680910056,0.4075695994853203,0.2935343037055792
629,0.19455306799634778,0.18469741150099997,0.3576366673896321,0.48533371367543376,0.15702961893493414
145,0.1584109282832266,0.1847294585189675,0.19875677226575475,0.2298106485770688,0.5714325791571764
765,0.1829078189376059,0.18476729457008212,0.288923251700304,0.39349010031076526,0.31758664798893077
2719,0.14955774587866263,0.18477341115698567,0.17647962977505982,0.17625365783228641,0.6472667123926538
433,0.166968605741626,0.18481313830661966,0.22409781866411213,0.2836470822452255,0.4922550990906624
1200,0.1795465770847235,0.18483561027385703,0.27260143177143176,0.36888702693408687,0.3585115412944814
31,0.18826916030633659,0.1848406994473312,0.3166428418460805,0.4336482437436123,0.24970891441030713
2538,0.16616403008280523,0.18495438883717635,0.22049834897090434,0.2779248010065379,0.5015768500225577
1574,0.16164161912326205,0.18500632907763934,0.20616390244068283,0.2489624989311797,0.5448735986281373
1996,0.18357825557513907,0.18501775793755645,0.29019705356713055,0.3973215493449726,0.31248139708789685
1618,0.1859269853381109,0.18503272352116087,0.30212138655687215,0.41479525403273326,0.2830833594103946
2228,0.18309991189244668,0.18510526594010235,0.2871269318443597,0.39341451556070156,0.3194585525949387
301,0.17624187894527404,0.18516703629757555,0.25589951491489243,0.34434241290371254,0.399758072181395
1897,0.1665201651359354,0.18519537079956236,0.22004284273219352,0.27934541591311296,0.5006117413546936
1866,0.17578689766651168,0.18524280703036425,0.2534826512180493,0.34089944901871777,0.4056178997632328
1849,0.18712450252575374,0.18527474624446139,0.3064907549437261,0.4227758034032612,0.27073344165301266
2867,0.15950709544206942,0.1852794673720654,0.19830909580211417,0.23470135437727935,0.5669895498206065
2170,0.15913074781141262,0.1853460876698899,0.19684365973091925,0.23214319271812706,0.5710131475509537
2633,0.17585179813375226,0.1853854872577693,0.2526950811257713,0.34077582799497136,0.4065290908792573
2681,0.17996323924972518,0.18540218496657637,0.27008792501292894,0.36947381927371137,0.3604382557133597
2575,0.16369917917337776,0.1854037016578996,0.20974447486936826,0.2605427034172316,0.5297128217134002
694,0.20342051258335606,0.1854435075058801,0.4227318185738861,0.5622034922872974,0.015064689138816487
864,0.19587006650012384,0.1854850751797752,0.35899401344160015,0.49223860392502483,0.14876738263337494
463,0.1301190586888614,0.18555878604624687,0.13743756314217,0.06401917489956634,0.7985432619582636
607,0.19204270261599526,0.18560276062765488,0.33225616356905285,0.4597976251784102,0.20794621125253698
2057,0.1458475911038449,0.185627811661648,0.16354851182239213,0.1518573177650678,0.68459417041254
2432,0.16429517481390163,0.18574056562360827,0.20936334163382553,0.2631270501533315,0.527509608212843
1591,0.13688089307958817,0.18584266950710474,0.14599098703410093,0.10033098302361508,0.753678029942284
1509,0.19524368840372427,0.1859814667788853,0.3496101253913578,0.4842105131357875,0.16617936147285467
672,0.16807542428454617,0.18601793296169397,0.21963199845727266,0.28640621311726633,0.49396178842546107
617,0.1553669806270101,0.18606302770685057,0.18247969614442724,0.20671787108982675,0.610802432765746
1732,0.1786140747382834,0.18615262766421778,0.25845955285859973,0.35684212079905253,0.3846983263423478
1349,0.19719526331052065,0.18616171408286256,0.36164225294970315,0.49988271878281143,0.13847502826748542
1362,0.17595776568232696,0.1861697842411996,0.2473660923207412,0.33837899268621924,0.41425491499303957
1323,0.1701991436093486,0.18620939870836978,0.2255714230159792,0.29957689170879875,0.474851685275222
218,0.18007122330228661,0.1862810678193049,0.26380074492317335,0.366566223792507,0.36963303128431974
2603,0.19646042867989105,0.18633440746242466,0.35457276036465324,0.4926031769958447,0.15282406263950216
103,0.132853377432726,0.18637064509874804,0.13691041161832376,0.0765387944869775,0.7865507938946987
1699,0.1516336479743995,0.18642049523053336,0.17137007889285544,0.1832018773849376,0.645428043722207
1251,0.13537743495497662,0.18649812199455276,0.13999986865540592,0.09003714902577475,0.7699629823188193
2922,0.1632580009440618,0.18653589157069386,0.20104202113667144,0.2537519233284931,0.5452060555348355
2144,0.20434625839754245,0.18673377168999292,0.41531069507887197,0.5625101527925277,0.022179152128600377
2285,0.19387985952773798,0.1867589911220816,0.33301334602663785,0.4688127766888963,0.19817387728446573
2,0.1795847907080583,0.18678912581170132,0.257806915794474,0.3610340193848747,0.38115906482065126
2135,0.1769334215655035,0.1868232223630427,0.24649381777099422,0.3424747850039722,0.4110313972250336
1563,0.15469051308171722,0.18682400608777855,0.17616111648078261,0.2001193559458811,0.6237195275733363
796,0.1644449095452603,0.1868448952816833,0.2025903667015659,0.26015124921038435,0.5372583840880497
1441,0.16421770561938212,0.18689544751012327,0.20157445322679524,0.25853562870818647,0.5398899180650182
1804,0.15534414524333398,0.18691411980325856,0.17721576502508612,0.2037531246642894,0.6190311103106246
2635,0.1840886753540679,0.18699287574250992,0.2767173508903922,0.3923938704275404,0.3308887786820674
591,0.17819228435732207,0.18699291918596825,0.25038978938621576,0.3504856300310721,0.3991245805827122
2257,0.19212914743975038,0.18709173339701246,0.31905534549855497,0.4530357240855813,0.22790893041586374
2294,0.18871233570355528,0.18717816737643517,0.29878900376339107,0.4260309069625549,0.2751800892740539
973,0.1940263999890781,0.18725046994710795,0.32930238211645474,0.467484388460518,0.2032132294230272
821,0.19656695081106768,0.18734037113099528,0.3452274949984495,0.488028493454656,0.16674401154689444
2612,0.16411173263432177,0.1873825418711567,0.19809021882270755,0.2561477199266171,0.5457620612506753
2106,0.18855348204877737,0.18738406073980834,0.29617192134584525,0.4238661174864495,0.2799619611677053
830,0.15988365129683638,0.18745135534222634,0.18563594564917726,0.22958462108240654,0.5847794332684162
149,0.2057911424150014,0.18748584942949612,0.4199534527084289,0.5717976348242614,0.00824891246730985
1283,0.17557117379299375,0.18756269034555348,0.23574541989636796,0.33025955285724573,0.43399502724638633
1573,0.18097176972019863,0.18759302483510767,0.25771389739031697,0.3674792477496153,0.37480685486006765
1016,0.1998482664210197,0.18773612225802117,0.36497149758293396,0.5141151537350482,0.12091334868201795
464,0.18295740937955657,0.1877722535360975,0.2652324668171874,0.380860570225664,0.3539069629571487
2794,0.18027661998029096,0.18780325441202117,0.2531008118729234,0.3617191536724117,0.385180034454665
1586,0.15547471376416924,0.1879586990814922,0.17117213707057102,0.2010835254799872,0.6277443374494417
2138,0.1913272694919599,0.18809319068941696,0.3053803342798121,0.4418560431390411,0.2527636225811467
1595,0.18157758220570322,0.18812153232071127,0.25632959228757707,0.36956494609432755,0.3741054616180954
1483,0.17910828286541514,0.18812229659758062,0.24578260998253446,0.35227433690178567,0.4019430531156798
2332,0.1969812670171603,0.18815020304532665,0.34005285328460677,0.48715956268317306,0.17278758403222008
507,0.20301377706578227,0.18817778522196166,0.38568008785211283,0.5401831339683014,0.07413677817958574
1787,0.1675572710252038,0.18818374952575045,0.20342532924123136,0.2751808755040019,0.5213937952547668
584,0.19796477444341404,0.18820664408307253,0.34629110522195783,0.49515244740244524,0.15855644737559693
2896,0.20335788416548017,0.1883207848151198,0.3869819173341694,0.5425014790855073,0.0705166035803233
1150,0.20653886503642224,0.1883416182238181,0.4163218132288603,0.5733278671923131,0.010350319578826662
1186,0.18716964989385831,0.18836296953564718,0.2807679685271848,0.40902228659795536,0.31020974487485986
1121,0.15409915131537835,0.18846052992191495,0.16485275122117554,0.19121045640428183,0.6439367923745426
741,0.1756902963211866,0.1884626559401298,0.22974813253635326,0.32756150632995473,0.44269036113369215
1243,0.1826307110815906,0.18849214376815726,0.2581531243254367,0.37548713211297924,0.366359743561584
964,0.1972543178572204,0.18853633721584392,0.3381072779974472,0.48738210211050625,0.1745106198920465
24,0.16186335134757462,0.18855607019366682,0.18409819367223632,0.23802142902239268,0.577880377305371
1116,0.1852129485949458,0.1885598948155579,0.26956362753742746,0.39377547937111856,0.3366608930914539
2129,0.18479673346456793,0.18857776514923283,0.26744483506699923,0.3906758950259397,0.3418792699070611
1830,0.17514292490984193,0.18862085930876232,0.22656012466751224,0.32326718987907693,0.45017268545341077
