,Return,Volatility,BND,VCIT,VOO,VGIT
2017,0.056069527056464556,0.06474547402137268,0.24997564616438098,0.46712917972418105,0.2001500490759477,0.0827451250354903
583,0.05955907670738522,0.0647861075161801,0.3213936323747994,0.12730249691895504,0.27014396418000003,0.28115990652624534
2968,0.060267550009103915,0.06479971736292553,0.30349281362840685,0.06935801469717794,0.2841868409746385,0.3429623306997768
989,0.05473203060710551,0.06480866348131427,0.25541367822320993,0.5304206080596883,0.1803142733954558,0.03385144032164609
2679,0.05783378003634002,0.06481611631444813,0.17370739620940023,0.4419011481066918,0.22171305678493702,0.162678398898971
340,0.059942749819548224,0.06483330567859391,0.1808239838003402,0.2785075331451824,0.26019614980889383,0.28047233324558357
1980,0.058558507190979145,0.06487027950680949,0.19499967485645056,0.37485446603629646,0.23558188253276946,0.19456397657448343
2885,0.06084133980927518,0.06488528216667548,0.027831055425552448,0.3715453325351711,0.2623969356513066,0.3382266763879699
2135,0.06130789202360962,0.0648973403347176,0.20909397565224783,0.08784023763229037,0.2946273799736384,0.40843840674182347
492,0.06080141344678385,0.06490137710921239,0.10962774577327587,0.2859943151386411,0.2695181801268988,0.33485975896118436
697,0.05608066361886425,0.06492516749172962,0.24416335728198552,0.4789130092934064,0.19902000733257846,0.07790362609202955
2420,0.0547874143025565,0.06492871125292199,0.2833263745480153,0.5067117277208781,0.1826871391940629,0.027274758537043583
2699,0.06074294676094568,0.06494026919863334,0.24383214494611907,0.11429704275984648,0.2850974843208482,0.35677332797318634
1620,0.05677052238321598,0.0649813189427576,0.3884106403425949,0.2895333143926684,0.22305057181890112,0.0990054734458356
2486,0.06067234106857904,0.06502257696118137,0.1582952799844787,0.24714405602910675,0.27134441988393976,0.3232162441024748
9,0.05889004867747555,0.06502810559892055,0.2865240635949778,0.25339331120898806,0.25004403012599297,0.21003859507004125
857,0.05824003658381776,0.06503903907647324,0.3853002501930909,0.18292350530590237,0.24927430038345239,0.18250194411755435
1602,0.06191038222720511,0.06505226657086786,0.1032407271338057,0.17906226831777006,0.2926945473769042,0.42500245717151997
1678,0.060452932558257816,0.06506591178999857,0.16227299003046766,0.26651224108674226,0.2668785749474267,0.3043361939353634
1289,0.06308718169583842,0.0650710744915216,0.060447844279087795,0.04932832961711858,0.32059358519985465,0.569630240903939
2345,0.055324018343737534,0.06511956333396282,0.5029861284669669,0.254641643945466,0.2102679134558001,0.032104314131766995
1619,0.05941186126483983,0.06512972042535826,0.39341663369389723,0.05450815455744413,0.2751076898014575,0.27696752194720115
446,0.05709707747968008,0.06518049989639753,0.3419635903611274,0.32965630104906946,0.2227438211234593,0.10563628746634378
2952,0.05586405448162437,0.06518232515565897,0.5932723105677885,0.09908292706107774,0.23080051390213704,0.07684424846899665
16,0.05570544460476417,0.06518743754553706,0.6078516356030319,0.090722864385981,0.2298798676698863,0.07154563234110066
796,0.061416696403984415,0.06522272512571185,0.25960428561154614,0.007149222686119001,0.30361999244248133,0.4296264992598535
479,0.05997998677911007,0.06523642407030306,0.23295172107401704,0.23405242783534733,0.26406063911258604,0.26893521197804965
2088,0.060765505401588954,0.06524738045439771,0.25611501937126235,0.1157138164928176,0.28467601413162513,0.3434951500042949
20,0.061328028432388326,0.06526292110013239,0.2297306323971735,0.08182309788841616,0.29478848995568646,0.39365777975872385
573,0.05955717692536339,0.06527536966806027,0.1373151189283937,0.38135163090856067,0.24577642102343536,0.2355568291396103
1030,0.05925561405957767,0.06528345793428603,0.3585681896612316,0.13779032182376263,0.2648039351683933,0.23883755334661239
2414,0.05955478482666515,0.06528753990889125,0.24506680852200013,0.2608976943713821,0.256552624148956,0.2374828729576618
2721,0.05732157009801898,0.06531063478885336,0.25228804636635443,0.41618745577817634,0.21743199151483641,0.11409250634063278
1946,0.05778866620435473,0.06531086259567927,0.17322167163812982,0.46561631641911655,0.21842863696435863,0.14273337497839494
974,0.05168931197475381,0.06531812502257504,0.02724885519386726,0.832754324053031,0.12460772367199656,0.015389097081105172
2520,0.06103832898759015,0.06536317546345759,0.2207150156719332,0.1439247344354858,0.28494490892784496,0.35041534096473603
397,0.058826879541791256,0.06539511269502479,0.2823699264378002,0.2827869544787903,0.24603845431181512,0.18880466477159433
1718,0.060027440927197744,0.06540496866124797,0.06879500351328399,0.4216851985393328,0.24752848171219743,0.2619913162351858
2716,0.0620947134762574,0.06541159224103812,0.053441520718263476,0.24869341068478681,0.28763583998675013,0.41022922861019967
2873,0.0584718868593448,0.06541181407041571,0.33324121380289107,0.2506379918455158,0.2449552252320207,0.17116556911957237
2427,0.05828173413884229,0.06543153660673717,0.2465052389319775,0.36530812051107114,0.2324062660289794,0.15578037452797194
2665,0.05858984835203137,0.06545313110817914,0.2891403311260242,0.2963350831451367,0.2420257799794734,0.17249880574936582
2762,0.055628823842057376,0.06547152161675382,0.39578255349266006,0.3728708901530737,0.20243332202533723,0.02891323432892898
801,0.05954434504653869,0.06548163635157758,0.3333543946595995,0.15696258488061984,0.2659477708002356,0.24373524965954507
1654,0.05914955043284798,0.0654961471965363,0.055556964223365556,0.49866992124766873,0.23078755193703418,0.2149855625919315
81,0.06029670520697946,0.06550283298987356,0.18325439587251144,0.2809623491641091,0.26295495490728527,0.2728283000560943
1741,0.0606492054911733,0.06550549226130585,0.07623122590312248,0.37007396783997154,0.25909974631594107,0.29459505994096485
1958,0.06018570977203014,0.06552347010373286,0.3165537418339168,0.11379069006121238,0.2775465710349294,0.2921089970699414
2505,0.05997765220800129,0.06552539774276042,0.14164193313375842,0.3564360553287836,0.2524056008824889,0.24951641065496905
233,0.06018987594438903,0.06552603374995734,0.2880930063487196,0.15604141696612722,0.2734552101667459,0.2824103665184073
2577,0.0600825773045351,0.06553464249622586,0.2599531112074079,0.2067658957851139,0.26732426929669917,0.265956723710779
632,0.05719886279580731,0.06553742958059124,0.3102180468755539,0.37329747101705507,0.21947056714416174,0.09701391496322931
2611,0.05961936729491069,0.06553820094945707,0.3609414424043428,0.11177239899509205,0.2711348821720943,0.2561512764284709
2356,0.0606676373802688,0.06554028920068708,0.19407509854630828,0.2341509503461838,0.2715846506132136,0.3001893004942942
2400,0.06019188090352238,0.06554947705823438,0.26264490910065763,0.1929656371787313,0.269886116458633,0.274503337261978
521,0.06066690938836613,0.06555496432863883,0.282206631095156,0.1106471088405836,0.2834656080412156,0.3236806520230448
2840,0.05858535796773196,0.06556449857966333,0.33242880251787493,0.2503703077372389,0.24602680504251256,0.1711740847023736
287,0.05897354578438415,0.06560146197998105,0.279940417005229,0.28446574340305325,0.24722623758309908,0.18836760200861866
449,0.06100960502809173,0.06560179926961501,0.22241167618286214,0.16222107782667552,0.2823893681379328,0.3329778778525295
737,0.060701673022552666,0.06560914075515457,0.3401702120069097,0.00899488189942356,0.2940914877628393,0.35674341833082746
847,0.05794248678664201,0.06561530121045318,0.31394289719128937,0.3232752423417264,0.23206681588346542,0.13071504458351885
1698,0.055968539270243,0.06561681568279303,0.36441305255477247,0.39267188975495443,0.20417859183677586,0.03873646585349726
2886,0.06067687003587627,0.0656265593881873,0.26932122064450853,0.134567710129232,0.28109891838646933,0.3150121508397901
1867,0.05701480788263069,0.06570843895088205,0.3382413137847951,0.36214618349670424,0.21817385049951718,0.08143865221898353
150,0.05884014463884613,0.06573706275169272,0.0916842728273411,0.49533643446611103,0.2271236183525485,0.18585567435399947
105,0.06123832972782688,0.0657527496480543,0.015488812687991906,0.3959570020762049,0.2633923629699914,0.3251618222658118
1008,0.060871187341310404,0.06577492658221668,0.29560486183420287,0.07901450837935349,0.28866225201802925,0.33671837776841446
696,0.060999893437280246,0.065791356990093,0.21213378341279912,0.19088117555290063,0.27917269420183355,0.31781234683246673
2710,0.05986272440840406,0.06582071076800317,0.10422055056517372,0.4182806755372638,0.24518566797046354,0.23231310592709897
819,0.06002396789993177,0.06583230156558655,0.36079462087382264,0.08548857310054671,0.27795370829819166,0.27576309772743895
1104,0.0596929168904453,0.0658393004363227,0.32935467446194155,0.1698698724934616,0.2658363517464079,0.23493910129818882
430,0.06058092535263283,0.06584813859558471,0.29243103141863447,0.12692759299440726,0.28033583138697865,0.3003055441999796
2173,0.061712362668697805,0.06586562722753717,0.19288070013330536,0.13677926409474467,0.29283047640650667,0.3775095593654433
2843,0.05996214936165807,0.06589324846771437,0.24367990358599814,0.2598578207486881,0.2603533845169135,0.23610889114840045
323,0.06282151189461735,0.06593226111486246,0.09103803903033122,0.13875468493079715,0.30617411875229555,0.4640331572865761
1844,0.0627636997636089,0.065950766672258,0.0802556940341037,0.16569409528206144,0.3027585781033026,0.4512916325805321
2786,0.06337885747313657,0.06596360949531846,0.06379852137675815,0.08882009486702905,0.3182343538706377,0.529147029885575
775,0.060993779607362436,0.06601764809484141,0.2222458034905154,0.19269903346544417,0.27852648193155277,0.30652868111248754
2071,0.059993719886433136,0.06603280663798822,0.004957258674073324,0.5121403723916869,0.2384961780498707,0.24440619088436907
116,0.05711160212666755,0.06612593479541368,0.5445674107993471,0.11852653367233223,0.24129667564371682,0.09560937988460387
2391,0.05909284480902343,0.06613883860324982,0.39245684585584434,0.15827888849574306,0.25961188112193,0.1896523845264826
2833,0.06177186829486491,0.06614415471910728,0.2779354520671422,0.0020734301699092644,0.30672981757444895,0.41326130018849944
2457,0.059822713115799134,0.06615305332864001,0.2486603016855267,0.2802250476500694,0.25643992707965924,0.21467472358474463
2101,0.05476543439046769,0.06619266924597673,0.14596227446414003,0.6678910050987624,0.16779444360507043,0.0183522768320271
1679,0.06114349805805906,0.06622412216768665,0.24548746402250207,0.15670476741869832,0.28341178501528197,0.31439598354351755
1263,0.05990922471583612,0.06623722768245512,0.2208354614267213,0.31011811417307916,0.2545693144892757,0.21447710991092372
1575,0.06033010465048307,0.0662460939271312,0.2480730788098769,0.24048423299261837,0.26583513327752095,0.24560755491998373
1165,0.05718695576553186,0.06626767881031666,0.31208798177289987,0.40285540849459345,0.215680686073162,0.06937592365934467
656,0.05933262130962097,0.06629176542249465,0.02688448584632733,0.5456982187500163,0.2277105966751064,0.19970669872854996
2552,0.05780637402204683,0.0663023878250257,0.28152360699897516,0.3980129058527564,0.22289857354287518,0.09756491360539335
952,0.06102470588577138,0.06630805694750501,0.30056510930577923,0.09256827046313786,0.28818836958865796,0.318678250642425
1810,0.05828632993668047,0.06632930826408899,0.25812763094956076,0.3927567089339061,0.22866484489962988,0.12045081521690323
1598,0.060512896274829794,0.06633242384620246,0.11571605949626695,0.38173262333373925,0.255018657499699,0.24753265967029497
841,0.0612209058591705,0.06635033649330901,0.1451275289305104,0.2883418392180251,0.27166468108978625,0.2948659507616783
491,0.059111401168266714,0.06638914411798408,0.0499052642493707,0.5429241478775527,0.22524139211949637,0.18192919575358021
244,0.062496713294135336,0.06645775568529402,0.12189043621720928,0.18312752921165276,0.29673036488632537,0.3982516696848126
1627,0.060213840669672225,0.06647165033395971,0.11683420035462976,0.4103332567637493,0.24881960017506183,0.22401294270655914
292,0.05872500600612807,0.06651932015769761,0.321045017842096,0.301225035664542,0.24146391372356335,0.13626603276979848
1400,0.058406895392632295,0.066533220709868,0.5115744397931261,0.07181869855728971,0.2597353322980759,0.1568715293515084
1181,0.0635058084111216,0.06653600606848298,0.020023232821836236,0.19284218998210226,0.30823837635598705,0.47889620084007434
1239,0.0606264644809712,0.06653627613409666,0.0435107700542201,0.4551568910412805,0.24968529625022198,0.2516470426542775
29,0.061209242065525846,0.0665641565482829,0.20820399053137073,0.22363536270246323,0.27717147243303747,0.2909891743331286
2123,0.061364710733243205,0.06657804105296349,0.28688667143950447,0.09072569645531792,0.29193736350574157,0.3304502685994361
2268,0.05653536798111002,0.0666098777185797,0.40600393875265867,0.3560000609395717,0.21218589545380068,0.025810104853968938
2784,0.057796777660410144,0.06662346998451536,0.5197983488141401,0.12310732210966094,0.247734925415365,0.10935940366083394
1640,0.06099102191930274,0.06662372003690584,0.011802118167797707,0.4624091612410786,0.2531989079043903,0.2725898126867334
301,0.060448409195315654,0.06664841914584833,0.3290366705537852,0.14256798822537517,0.2759066105352582,0.25248873068558125
2863,0.060719988678770535,0.06666081301959778,0.27852822716659076,0.1863589978224613,0.2748106406026776,0.26030213440827027
136,0.06271459536693375,0.06666291114155064,0.04145897611745397,0.276748439787194,0.29015473506856654,0.39163784902678556
720,0.06161542683427894,0.06666867934943721,0.2644682448494368,0.10051723039727936,0.2937884724818524,0.3412260522714315
53,0.06042807181404034,0.06669116038524806,0.12726593657322882,0.3939365920788077,0.25234942170774355,0.22644804964021997
2918,0.0601274270061295,0.0666975624587837,0.2522590595435701,0.27890889382763145,0.2591793981375661,0.2096526484912324
2041,0.058305743932906245,0.06671896874801872,0.37031850663586763,0.28397763170527895,0.23804465945647216,0.10765920220238123
235,0.05980707124396989,0.06672721070908354,0.3120670305951824,0.234336185922842,0.2595974149622759,0.19399936851969965
1905,0.060346332443850535,0.06672763580148072,0.17475261256513425,0.35145114132496463,0.25508443538232267,0.2187118107275785
902,0.061019296071659165,0.0667306594827925,0.22988751924982273,0.2252148755164479,0.274496713208451,0.27040089202527856
575,0.05910192984468542,0.06674095230030842,0.11137100323489461,0.5026582107842095,0.22783685492337866,0.1581339310575173
2265,0.06065356732053173,0.06678580941963444,0.20388266354477605,0.29543173425609615,0.26360502493514815,0.23708057726397955
1861,0.06071433319674972,0.06679416602732362,0.22679032249701,0.26265166250057376,0.2673182596660247,0.2432397553363915
1941,0.06091369532099155,0.06681327099589524,0.32060160328369985,0.112753982819884,0.2839998030449166,0.2826446108514995
1416,0.06045069278472747,0.06682672866009501,0.3542302690970159,0.11634570142409915,0.27821403333088635,0.2512099961479985
1551,0.06318744882214834,0.0668370337270928,0.11588120988070921,0.12298371793993669,0.31045003149039563,0.45068504068895837
1051,0.05756824562197787,0.06686292421835385,0.5827556364090825,0.062303977354329146,0.2508399110381936,0.1041004751983949
2447,0.05900889765395033,0.06692306984215299,0.349132513921804,0.26575166243893306,0.2473017080885305,0.13781411555073236
472,0.06271408441705598,0.06694689261701016,0.0849449599746251,0.2416767197623634,0.2928514457356838,0.38052687452732775
718,0.05730852890849886,0.06694784590371002,0.4862670657491282,0.22540389275670109,0.232104469822049,0.05622457167212176
2316,0.06303725598564457,0.06699520429932301,0.1344040604537212,0.1312505455197191,0.3074262766271731,0.4269191173993865
2587,0.06116498560172611,0.06703460168655642,0.29360551114822037,0.13990672784312033,0.28389957270928873,0.28258818829937066
316,0.05667758780954182,0.06708471494846496,0.5092486799249619,0.24760711782597927,0.22293751770500092,0.020206684544057857
1045,0.05892654822085956,0.06714477006602847,0.22895150090373975,0.41654714401375814,0.23251448060555394,0.12198687447694825
2502,0.05720256312302581,0.06717586508427081,0.3668243090003736,0.3819932904256571,0.2163714983192586,0.034810902254710736
2862,0.06298702700357599,0.06717975614638302,0.2043946187994659,0.03282943446284465,0.3164615935981995,0.44631435313948997
119,0.06029530320376073,0.06718560378628823,0.44206566721730717,0.01462867352746226,0.28606526939151417,0.25724038986371633
835,0.062443410986970274,0.06718861165457143,0.24744119509792897,0.049651074825452994,0.30799643625846235,0.39491129381815565
2687,0.06419858039312257,0.06719636317655535,0.07681363585982137,0.03249412842730846,0.3319390430631961,0.558753192649674
2151,0.06181570412484144,0.06719888315931095,0.19559653195447796,0.21588282635696038,0.2839739979587321,0.3045466437298295
2103,0.061042462915000296,0.06722162910049706,0.08700389387345724,0.4135658839279399,0.25688342856188373,0.24254679363671905
661,0.0592919283622769,0.06724044005529796,0.3945549137505385,0.20072167756861045,0.25611396839966216,0.14860944028118886
255,0.0610662436386817,0.06724213457828221,0.3360175572431289,0.10095613366223717,0.28623638991929873,0.2767899191753351
1183,0.06100937682816997,0.06724860982500087,0.26587603671167553,0.21047481045039398,0.27489663029242867,0.24875252254550187
2938,0.05737354044932749,0.06725277483340238,0.29007378477904533,0.45422689674417466,0.21186042309245365,0.04383889538432636
961,0.059936094830377144,0.06726293159174934,0.27338506786566263,0.2995498819587377,0.2541809940147726,0.17288405616082703
915,0.06232709618959515,0.0672689723164298,0.22197784121708516,0.11895650974604365,0.2994146075587009,0.3596510414781703
