,Return,Volatility,AAPL,VTI
1467,0.2032008578517184,0.235877754315504,0.3316728427777829,0.668327157222217
642,0.20328045284645094,0.23591494166656093,0.3320456151394195,0.6679543848605805
1648,0.20332211053575033,0.23593441286273628,0.33224071327684174,0.6677592867231583
1629,0.20332892140704334,0.2359375968786177,0.3322726110687221,0.6677273889312778
2843,0.20335427641359133,0.2359494514566991,0.3323913578027594,0.6676086421972406
950,0.20340229663462608,0.23597190889124933,0.3326162539945561,0.6673837460054439
2013,0.20340636190325811,0.23597381043295498,0.33263529312878476,0.6673647068712153
2567,0.2034634365194596,0.23600051307284448,0.332902594352215,0.6670974056477851
1967,0.20350097274372989,0.23601808049723974,0.3330783901672054,0.6669216098327946
2384,0.2036801177566154,0.23610198725596424,0.33391739153598665,0.6660826084640133
2495,0.20369888527847907,0.23611078364658045,0.3340052866790253,0.6659947133209747
1745,0.2037263012584572,0.2361236357006175,0.3341336857025741,0.6658663142974257
2844,0.20378296573606117,0.2361502067809733,0.3343990660975138,0.6656009339024861
1812,0.2038799455727357,0.23619570729771136,0.33485325800832105,0.665146741991679
2919,0.20396906403824783,0.23623754702012068,0.3352706322535989,0.6647293677464011
2604,0.20410348916742876,0.23630070742320108,0.33590019411281447,0.6640998058871854
1217,0.20411236329009577,0.23630487909087583,0.3359417548626475,0.6640582451373525
154,0.20411739713191868,0.23630724558356006,0.33596533017803926,0.6640346698219607
2396,0.2041630746282656,0.23632872317765966,0.3361792545365257,0.6638207454634742
85,0.20428155637027137,0.23638446565114518,0.3367341477044529,0.663265852295547
838,0.2043238479747963,0.23640437398911307,0.33693221469785045,0.6630677853021495
1650,0.20434728231138516,0.23641540801533356,0.33704196623465205,0.6629580337653479
923,0.20436302382873234,0.23642282090994945,0.3371156894959823,0.6628843105040177
2696,0.20437039755327302,0.2364262935795964,0.33715022333470324,0.6628497766652968
1489,0.20438528931660843,0.23643330743342353,0.33721996688837935,0.6627800331116206
1567,0.2044228058766285,0.2364509805710541,0.3373956706085211,0.6626043293914788
1157,0.20454444695543492,0.23650831478779855,0.3379653601018246,0.6620346398981753
2054,0.20459294439311185,0.2365311871959077,0.3381924912730358,0.6618075087269641
2878,0.20462282292476222,0.23654528241333383,0.3383324233233232,0.6616675766766767
1256,0.20466234820326623,0.23656393302906573,0.3385175346040235,0.6614824653959764
2244,0.2046831862010986,0.23657376784245548,0.3386151265404241,0.661384873459576
1654,0.20468899014788502,0.23657650736012972,0.33864230853795635,0.6613576914620437
2914,0.2047050291921903,0.23658407851990837,0.3387174252264385,0.6612825747735616
2944,0.20474692060115382,0.23660385718717034,0.3389136179582063,0.6610863820417937
870,0.20493122072892897,0.2366909418093567,0.33977676260833795,0.6602232373916621
1855,0.2049950313961729,0.23672111947788246,0.34007561121315366,0.6599243887868463
2432,0.20500973090038474,0.23672807314843206,0.3401444543473023,0.6598555456526976
131,0.20501398115806133,0.2367300838860526,0.3401643598526294,0.6598356401473706
1460,0.20509103496032247,0.23676654730541308,0.3405252308840111,0.659474769115989
1656,0.20520680786476916,0.23682137022035643,0.34106743757865493,0.658932562421345
1173,0.20544374907201385,0.23693370874603492,0.34217711958429364,0.6578228804157064
2165,0.2054974795808897,0.23695920917085764,0.34242875913465604,0.6575712408653439
1026,0.20550112736748594,0.2369609407498547,0.34244584304839687,0.6575541569516031
1877,0.2056064497940289,0.23701095546217002,0.34293910634727176,0.6570608936527284
1850,0.20565436771778794,0.23703372244111295,0.34316352344365336,0.6568364765563466
1730,0.2056963449257478,0.23705367304599662,0.3433601180033828,0.6566398819966172
496,0.2057091160071624,0.23705974393701865,0.3434199296309301,0.65658007036907
2948,0.2059414007266461,0.23717025687718996,0.3445078036077419,0.6554921963922582
1264,0.20609125902756878,0.23724164823841565,0.34520964463346865,0.6547903553665313
287,0.20615721582355245,0.23727309290754867,0.3455185443411377,0.6544814556588624
288,0.20618573230849102,0.2372866924580177,0.3456520974303974,0.6543479025696026
1315,0.206187324252155,0.23728745173668964,0.3456595530826178,0.6543404469173821
2259,0.20630422336434734,0.2373432295519282,0.3462070342184803,0.6537929657815197
2489,0.20633213609664827,0.2373565545920419,0.34633775971415387,0.6536622402858462
1488,0.20648969511143073,0.23743181830010215,0.34707566598872486,0.6529243340112751
714,0.20653121467220836,0.23745166513314103,0.34727011721995105,0.652729882780049
930,0.2065661934049089,0.23746838975137927,0.34743393537007017,0.6525660646299299
530,0.20661879979694356,0.2374935503367694,0.3476803102716811,0.6523196897283189
1110,0.20666306261413822,0.23751472736731385,0.34788760917224354,0.6521123908277565
2392,0.2067324006879766,0.2375479142369559,0.3482123446361118,0.6517876553638883
289,0.20680387610324255,0.23758214053320217,0.3485470900486491,0.651452909951351
211,0.20686815145648552,0.23761293329978214,0.3488481149473114,0.6511518850526886
2151,0.20694182199064937,0.23764824365980722,0.349193140901463,0.6508068590985371
2137,0.20695215018023008,0.23765319538710108,0.34924151157645805,0.6507584884235419
882,0.20698790020479776,0.2376703379975672,0.34940894196741973,0.6505910580325802
2108,0.20705186344769375,0.2377010196236812,0.3497085051396064,0.6502914948603937
558,0.20706277765560782,0.23770625623893496,0.3497596203519786,0.6502403796480214
1923,0.20712426970662626,0.23773576726179274,0.35004761003219703,0.649952389967803
2793,0.2072610861699885,0.23780147189606546,0.35068837138069253,0.6493116286193074
57,0.20728333465714005,0.23781216225739532,0.350792569152502,0.649207430847498
1561,0.2073184000344704,0.2378290143857609,0.35095679309099254,0.6490432069090075
2447,0.20735052204204146,0.23784445546870905,0.35110723215645145,0.6488927678435485
1195,0.20743436535448068,0.23788477486176723,0.35149990093782923,0.6485000990621708
2458,0.20746351705692329,0.23789879897736424,0.35163642898210845,0.6483635710178915
1362,0.2074787614330034,0.2379061337457327,0.3517078239497463,0.6482921760502537
395,0.20753312067055946,0.23793229462084317,0.35196240806560214,0.6480375919343979
60,0.20777444363048153,0.2380485494510185,0.35309261141556847,0.6469073885844316
1869,0.20782425097430487,0.23807256717244307,0.3533258773545418,0.6466741226454582
979,0.20789780873899674,0.2381080523698716,0.35367037516816735,0.6463296248318325
1377,0.20792075364461934,0.23811912487550324,0.3537778345214244,0.6462221654785756
2174,0.20792548581591472,0.23812140868825543,0.353799997003819,0.646200002996181
488,0.20799418035192585,0.2381545698226984,0.354121718545562,0.645878281454438
2684,0.20803938272834904,0.2381763988590733,0.35433341774433064,0.6456665822556693
2275,0.2080411719214198,0.23817726302871303,0.35434179718739295,0.645658202812607
491,0.2082013686925306,0.23825467916656454,0.3550920570359447,0.6449079429640554
2383,0.20824435473840033,0.23827546660086552,0.3552933763511871,0.6447066236488129
2182,0.20829035596544057,0.23829771876033246,0.35550881685846514,0.6444911831415349
2584,0.20833472020466415,0.23831918554845125,0.35571659075534334,0.6442834092446567
2876,0.20835565266400247,0.23832931647356626,0.35581462508939443,0.6441853749106056
2522,0.20839802958304346,0.23834983046262836,0.3560130916417559,0.6439869083582441
2326,0.20851154910762615,0.23840481206849695,0.3565447449374531,0.6434552550625469
2909,0.2085223796416071,0.23841005986445504,0.35659546827430877,0.6434045317256912
1038,0.20855187447126963,0.2384243531270015,0.3567336033083811,0.643266396691619
2040,0.20873258622464844,0.238511987821776,0.35757994229375156,0.6424200577062484
667,0.2087455861556514,0.23851829609855113,0.35764082570730493,0.6423591742926951
2555,0.20876904149624534,0.23852967929129235,0.35775067561351553,0.6422493243864844
63,0.20882648021711814,0.23855756257373295,0.3580196820717868,0.6419803179282133
1790,0.20885635168460964,0.23857206770584855,0.3581595810380444,0.6418404189619555
2185,0.20894992542331972,0.23861752432382063,0.3585978209510356,0.6414021790489645
2089,0.2090392027627525,0.23866092013409784,0.3590159392607712,0.6409840607392289
2628,0.2090481843524704,0.2386652873152823,0.3590580033179604,0.6409419966820394
1578,0.20917331040492307,0.2387261552569018,0.3596440142126373,0.6403559857873627
2824,0.2091842810637535,0.2387314943706194,0.3596953938052195,0.6403046061947805
1438,0.20922543577498798,0.23875152667365218,0.3598881363130981,0.6401118636869019
115,0.20922907552292327,0.23875329860522118,0.3599051825788609,0.640094817421139
2571,0.20926562923173506,0.23877109634187493,0.36007637691596883,0.6399236230840312
2541,0.20928838445923187,0.23878217786899458,0.3601829479374515,0.6398170520625485
1187,0.20944561363142175,0.2388587921281549,0.36091930943897965,0.6390806905610203
2138,0.20944726374235914,0.23885959661175973,0.3609270375097355,0.6390729624902645
1677,0.20948489646282467,0.23887794618197053,0.36110328525156754,0.6388967147484325
2460,0.20951768939709647,0.23889393960154298,0.3612568665112254,0.6387431334887745
1199,0.20961975578915157,0.23894374043932234,0.3617348806142219,0.6382651193857782
407,0.20967349188572149,0.23896997311493554,0.3619865463337916,0.6380134536662083
313,0.20970360382077588,0.23898467709262836,0.362127571497263,0.6378724285027371
228,0.20999382096859293,0.23912654229175098,0.36348676414427183,0.6365132358557282
1589,0.2100826048689649,0.23916999593772498,0.363902571499096,0.636097428500904
2819,0.210096495199395,0.23917679658765015,0.3639676249775934,0.6360323750224066
2074,0.21018950022063418,0.23922234738276776,0.3644032013794498,0.6355967986205503
2031,0.21022457092799438,0.23923953104610088,0.36456745028041215,0.6354325497195878
679,0.21026720133077803,0.2392604240460039,0.36476710398950013,0.6352328960104999
1808,0.210280220053748,0.2392668056316055,0.3648280754126822,0.6351719245873177
334,0.2103195208325084,0.23928607357989004,0.3650121352792842,0.6349878647207158
2865,0.2103698416524955,0.2393107515198836,0.3652478060142232,0.6347521939857768
1905,0.21037336039070714,0.239312477454506,0.3652642855473588,0.6347357144526412
1196,0.21049005151867292,0.2393697366477177,0.3658107926173072,0.6341892073826928
1162,0.21050362177923754,0.23937639826480753,0.36587434709200367,0.6341256529079963
1500,0.21050542178221637,0.23937728192728466,0.3658827771618043,0.6341172228381957
46,0.21052126513544034,0.23938506023667996,0.3659569773576506,0.6340430226423495
1706,0.21059582444622651,0.23942167596098757,0.36630616577655983,0.6336938342234402
93,0.21062531810522703,0.23943616505480955,0.36644429532799555,0.6335557046720045
1980,0.21063128925871857,0.23943909878942685,0.3664722604154512,0.6335277395845488
1209,0.21064280260043683,0.23944475582150257,0.3665261815897295,0.6334738184102704
2920,0.21066794183689336,0.23945710934957692,0.36664391779381017,0.6333560822061899
2136,0.21067478014879273,0.2394604700740279,0.36667594410004856,0.6333240558999514
374,0.2107169414384563,0.23948119375697677,0.36687340078146846,0.6331265992185315
1364,0.21073733605859873,0.2394912204288082,0.3669689162185976,0.6330310837814025
2486,0.21076346081491265,0.23950406616327036,0.3670912679712554,0.6329087320287446
409,0.21077260729512573,0.23950856406901916,0.36713410427071314,0.632865895729287
1010,0.21079842030850474,0.23952125940698407,0.3672549960176198,0.6327450039823803
844,0.21082310260631404,0.23953340062357287,0.3673705922115251,0.6326294077884749
2187,0.21088801251124042,0.2395653390569383,0.3676745889469268,0.6323254110530733
1639,0.2109484661361056,0.23959509688295827,0.3679577152991077,0.6320422847008923
2927,0.2110635838588862,0.23965179486386293,0.3684968535392866,0.6315031464607135
2188,0.21107321853273053,0.23965654206305778,0.36854197622739804,0.631458023772602
2330,0.2111823036440721,0.23971031111043137,0.3690528615501601,0.6309471384498399
437,0.21125397542527627,0.23974565938580517,0.3693885266159341,0.6306114733840659
2321,0.2113095047046253,0.23977305746095487,0.3696485904638239,0.630351409536176
2399,0.21161005984922945,0.23992152092847538,0.3710561997165485,0.6289438002834514
2214,0.21166391894388117,0.23994815567606254,0.3713084414809508,0.6286915585190492
126,0.21169771143907049,0.23996487165485555,0.37146670404858634,0.6285332959514137
1166,0.21172236608117173,0.23997706973762917,0.37158217072073424,0.6284178292792657
1277,0.21177492125511946,0.24000307826318773,0.37182830574938186,0.6281716942506181
717,0.21196914603242992,0.24009927220704824,0.37273793114944176,0.6272620688505582
2333,0.2119968951334275,0.24011302528778203,0.3728678903001011,0.6271321096998989
1881,0.21199899718386783,0.24011406721069528,0.37287773496821813,0.6271222650317819
2195,0.21202301630621162,0.24012597375666667,0.37299022526978304,0.6270097747302169
2678,0.2120349301922229,0.2401318802795725,0.3730460223389279,0.6269539776610721
1726,0.21212056876557916,0.24017435035120469,0.37344709898130335,0.6265529010186967
947,0.21213191735664882,0.24017998010989117,0.37350024856826525,0.6264997514317349
2688,0.21213222866750825,0.2401801345493383,0.3735017065504496,0.6264982934495504
1048,0.21220530414396402,0.24021639532967518,0.37384394563253837,0.6261560543674617
2249,0.21235200280204358,0.24028923959787155,0.37453098889958025,0.6254690111004197
1725,0.21250573660133426,0.24036565012093788,0.37525098029624426,0.6247490197037557
991,0.21253046420482427,0.24037794747700614,0.37536678867315987,0.6246332113268401
1766,0.2125547523079113,0.24039002814099736,0.37548053870955167,0.6245194612904483
2818,0.21256542767307285,0.24039533855126022,0.375530535334289,0.624469464665711
972,0.21262032587436228,0.24042265307806923,0.3757876436136854,0.6242123563863146
1144,0.21275837664881367,0.24049138202602544,0.3764341856907459,0.6235658143092541
856,0.21277195952100048,0.24049814753912216,0.37649779923026405,0.623502200769736
1611,0.21284317857340523,0.24053363065081493,0.3768313440021139,0.6231686559978862
2464,0.21293199245289543,0.2405779023115778,0.3772472917600715,0.6227527082399286
1098,0.21297834878874985,0.2406010197270129,0.3774643953713143,0.6225356046286856
1205,0.21300824402478974,0.24061593175017196,0.37760440565434417,0.6223955943456558
1359,0.21301539569370653,0.2406194994860136,0.37763789952567,0.62236210047433
1990,0.21301849523571853,0.2406210457970192,0.37765241581026415,0.6223475841897358
2672,0.2130484185506552,0.24063597560455194,0.3777925575969986,0.6222074424030014
2872,0.2131318358184706,0.24067761030843754,0.3781832310561689,0.6218167689438311
315,0.21326904399503568,0.24074614034147085,0.37882582694031813,0.6211741730596819
1582,0.21327248499445609,0.24074785974380222,0.3788419423943697,0.6211580576056303
1618,0.21328403241281338,0.24075363004200356,0.3788960231619646,0.6211039768380354
2949,0.2133508984256601,0.24078705152466795,0.37920918106348644,0.6207908189365136
1222,0.21335134260801852,0.2407872735862051,0.37921126133131366,0.6207887386686864
2352,0.21340092795506335,0.24081206684192122,0.37944348757848634,0.6205565124215137
343,0.21341521117195505,0.240819210048813,0.37951038108743596,0.620489618912564
841,0.2134668540203813,0.24084504259082418,0.3797522433632509,0.620247756636749
663,0.21352968592091479,0.2408764833427346,0.38004650804693707,0.6199534919530629
548,0.21355760079279495,0.2408904557672962,0.38017724356303984,0.6198227564369603
2250,0.2136523252522333,0.2409378870564249,0.3806208727204791,0.6193791272795209
823,0.21381384696563382,0.2410188304698279,0.3813773377565309,0.6186226622434692
219,0.21386580256579268,0.2410448843449696,0.38162066476266393,0.6183793352373361
2568,0.21391376153871647,0.24106894154757644,0.3818452741072407,0.6181547258927593
1644,0.21394483594457495,0.24108453294502946,0.38199080687217457,0.6180091931278254
604,0.2139889295000239,0.24110666180310883,0.38219731305830973,0.6178026869416903
1062,0.21399688710969483,0.24111065606831725,0.3822345814438404,0.6177654185561596
2662,0.2140688188815394,0.24114677068373283,0.38257146414051385,0.6174285358594861
693,0.21410405887389827,0.24116446944246886,0.3827365058648058,0.6172634941351942
765,0.21412863827212808,0.24117681637315871,0.3828516201424878,0.6171483798575121
1700,0.21413118896149122,0.24117809776499644,0.3828635659501469,0.617136434049853
1383,0.2142129871111845,0.24121920153564344,0.3832466564892078,0.6167533435107923
2922,0.21428191851469977,0.24125385594704632,0.3835694873677783,0.6164305126322217
959,0.21438592033849713,0.24130616962784449,0.38405656580281966,0.6159434341971802
277,0.21448056812700483,0.2413538074659746,0.3844998358823546,0.6155001641176454
751,0.21452882624490316,0.2413781073392954,0.38472584623184397,0.615274153768156
31,0.21458036482119336,0.24140406706278075,0.38496722016325313,0.6150327798367469
236,0.21461864331801644,0.24142335310279833,0.3851464923110632,0.6148535076889369
2765,0.2146250908842987,0.24142660206012082,0.385176688613204,0.614823311386796
1373,0.21466025591027982,0.24144432415031816,0.3853413792426343,0.6146586207573657
2551,0.21470876513299517,0.24146877762019067,0.3855685656074743,0.6144314343925257
2101,0.21474287203204492,0.2414859752705743,0.3857283006429449,0.6142716993570551
804,0.21479303441787753,0.24151127511916365,0.38596322937301114,0.6140367706269888
538,0.2148133261240746,0.24152151164568517,0.3860582628266363,0.6139417371733638
671,0.21488921483238868,0.2415598064530999,0.38641367729854925,0.6135863227014507
1576,0.21490837275300667,0.24156947671401272,0.3865034008212006,0.6134965991787994
2952,0.2149905569410882,0.24161097340933485,0.3868882993186914,0.6131117006813086
1298,0.21499232499440213,0.24161186637081816,0.3868965797565698,0.6131034202434302
2152,0.21508673569964867,0.24165956292283458,0.38733873948880915,0.6126612605111909
383,0.21512097375407543,0.24167686691967682,0.38749908877269795,0.6125009112273021
528,0.21513824475117344,0.24168559710431625,0.38757997514498405,0.612420024855016
909,0.21516866540341947,0.24170097645847455,0.3877224461435485,0.6122775538564516
349,0.21520366972795996,0.24171867666933985,0.38788638414957877,0.6121136158504212
630,0.21523624442805667,0.24173515173519702,0.3880389433390789,0.6119610566609212
2610,0.21526898897429186,0.2417517160188636,0.3881922979799307,0.6118077020200692
1591,0.21527939974017643,0.2417569831458677,0.3882410553898441,0.6117589446101559
1493,0.2153022078209749,0.24176852363048745,0.3883478739425962,0.6116521260574038
1729,0.21530712341471217,0.24177101104499213,0.3883708954591182,0.6116291045408817
1216,0.21535103095968303,0.24179323269276903,0.38857653049040913,0.6114234695095909
1884,0.21539587145948605,0.2418159326750235,0.3887865348891117,0.6112134651108883
981,0.2154576985575071,0.24184724213926928,0.3890760937165214,0.6109239062834786
162,0.21554007588429241,0.2418889767036723,0.38946189675293413,0.6105381032470659
2202,0.21555532393874796,0.24189670408103392,0.3895333089477444,0.6104666910522556
2456,0.21555669153498763,0.24189739718377534,0.3895397138992333,0.6104602861007667
199,0.21561572713328367,0.24192732215610932,0.3898161991163176,0.6101838008836823
2598,0.21565753268542762,0.24194851978892531,0.39001198974931633,0.6099880102506837
1382,0.21569641826607772,0.2419682416930454,0.39019410509188585,0.6098058949081142
2323,0.21584621865576625,0.242044260813044,0.3908956748982023,0.6091043251017977
1149,0.21587659522955985,0.2420596844509677,0.39103793946131365,0.6089620605386863
1833,0.21595203498334434,0.24209800114376984,0.3913912513155831,0.6086087486844168
296,0.2159838171581448,0.24211414892500638,0.3915400988203555,0.6084599011796445
461,0.21600758908494574,0.24212622892406985,0.3916514314151251,0.6083485685848748
2299,0.21602350507017196,0.2421343178037081,0.39172597177310203,0.608274028226898
563,0.21605021331864543,0.24214789332265124,0.39185105623214483,0.6081489437678551
1857,0.2161020790600722,0.24217426241356835,0.39209396239709465,0.6079060376029054
1230,0.21611826624311758,0.24218249384715593,0.3921697728732729,0.6078302271267271
2261,0.21611842675933704,0.2421825754761885,0.3921705246292145,0.6078294753707856
2176,0.21619637369579,0.24222222405195307,0.3925355785334397,0.6074644214665603
1028,0.21620292231070035,0.24222555593054926,0.39256624808312407,0.6074337519168759
270,0.21629258635989201,0.2422711895141097,0.3929861774955625,0.6070138225044374
350,0.21629353284855418,0.24227167135175776,0.39299061024683085,0.6070093897531691
2807,0.2164673781344829,0.24236021914397024,0.39380479106326016,0.6061952089367398
1503,0.21650948210927337,0.2423816787213038,0.3940019793182461,0.605998020681754
1212,0.21653411001459152,0.24239423361352935,0.39411732077229683,0.6058826792277032
1986,0.21653743880192058,0.24239593071647683,0.39413291069623885,0.6058670893037611
1574,0.21657324420850077,0.24241418740486734,0.3943006004613439,0.605699399538656
737,0.21663852362129382,0.24244748263104546,0.39460632773671955,0.6053936722632804
1436,0.21678083943163437,0.24252011503052492,0.39527284453086126,0.6047271554691388
413,0.2167908183884674,0.24252521023211354,0.395319579621652,0.604680420378348
2252,0.21682844726833003,0.24254442608555543,0.39549580937654144,0.6045041906234585
2485,0.21689582715080613,0.24257884567440882,0.3958113739167717,0.6041886260832283
144,0.2169145800589952,0.24258842767962077,0.3958992006186475,0.6041007993813526
855,0.21696687341025522,0.24261515324303598,0.39614410943625084,0.6038558905637492
36,0.21698959777092686,0.2426267695966615,0.39625053589714476,0.6037494641028552
2037,0.2170539862136981,0.24265969260628095,0.39655209043527356,0.6034479095647265
379,0.21706374653853247,0.24266468435146418,0.39659780159275376,0.6034021984072462
2073,0.2170671212608256,0.24266641036131795,0.39661360664686934,0.6033863933531306
431,0.21709070540507752,0.2426784735031342,0.3967240597875411,0.6032759402124589
2889,0.21712374785326113,0.24269537737516134,0.39687880961176103,0.603121190388239
2398,0.21714390463730635,0.24270569083561663,0.396973211175789,0.603026788824211
703,0.21715191003816212,0.2427097872403961,0.3970107033848515,0.6029892966151484
260,0.2171561806880411,0.24271197263420327,0.39703070439429256,0.6029692956057076
1316,0.21717023772615351,0.24271916635182428,0.3970965386256082,0.6029034613743918
2306,0.21724271928581493,0.24275626854181645,0.39743599617894887,0.6025640038210511
119,0.2172663243559436,0.2427683550849215,0.39754654732312605,0.6024534526768739
2613,0.21733503755682496,0.24280354812754648,0.3978683562792573,0.6021316437207427
593,0.21749617683296105,0.2428861359623798,0.39862303022225465,0.6013769697777454
2993,0.21755991342690084,0.24291882444254823,0.3989215319147976,0.6010784680852023
1878,0.21764019889888103,0.24296001798328223,0.3992975380329677,0.6007024619670323
1058,0.21764270458144225,0.24296130393665671,0.3993092730573747,0.6006907269426253
2761,0.2176443585994582,0.2429621528136881,0.39931701942640285,0.6006829805735971
2775,0.21766733575499986,0.24297394604008835,0.3994246298177816,0.6005753701822184
963,0.21767972496409563,0.24298030557919142,0.3994826529981203,0.6005173470018798
2565,0.21770248909242101,0.24299199191835735,0.3995892657054264,0.6004107342945736
91,0.21775912609944187,0.2430210743200554,0.399854517445616,0.600145482554384
67,0.21776381488640062,0.24302348239289598,0.3998764767433546,0.6001235232566454
2374,0.21778500096831677,0.24303436400271689,0.39997569888434786,0.6000243011156522
1571,0.2178038921632375,0.2430440680661858,0.4000641732333744,0.5999358267666256
1288,0.2178529127835868,0.2430692541458734,0.4002937546596676,0.5997062453403325
2418,0.2178799094672174,0.2430831277778432,0.4004201899656456,0.5995798100343545
2633,0.21793614265863004,0.24311203322604782,0.40068355049020726,0.5993164495097928
1731,0.217939012508636,0.24311350866853818,0.40069699104344647,0.5993030089565535
2681,0.21806498771574548,0.2431782995638138,0.40128697883878023,0.5987130211612197
2297,0.2181543378395315,0.24322428294421275,0.40170543802416186,0.5982945619758381
2173,0.21818520982192435,0.24324017663143271,0.4018500227662509,0.5981499772337491
1696,0.21831964138095306,0.24330941925014543,0.4024796147387864,0.5975203852612135
2692,0.2183557356585765,0.2433280199466792,0.40264865739224037,0.5973513426077597
835,0.2184779212215149,0.24339101601252494,0.40322089690312285,0.5967791030968771
759,0.2184973941203489,0.24340105998214703,0.4033120955835255,0.5966879044164746
1402,0.21850710811202165,0.24340607081403287,0.40335758974592756,0.5966424102540725
1310,0.21854715369074307,0.24342673081287491,0.40354513778212325,0.5964548622178767
108,0.21857226987679032,0.24343969104219393,0.4036627660327387,0.5963372339672613
1801,0.2186162136624995,0.24346237112745664,0.4038685707926123,0.5961314292073877
1112,0.21863242362350588,0.24347073882548848,0.4039444879462811,0.5960555120537188
1770,0.2186784788875047,0.24349451723398988,0.4041601815283251,0.5958398184716749
1250,0.21874452804626923,0.24352862975517944,0.40446951380455043,0.5955304861954496
106,0.21874662034772993,0.24352971058588796,0.4044793128146439,0.595520687185356
1237,0.21881402434936104,0.2435645369126887,0.4047949903136649,0.5952050096863352
1449,0.21882645452988908,0.24357096084765836,0.40485320537814956,0.5951467946218505
2298,0.21883022261105256,0.24357290828986733,0.40487085267517975,0.5951291473248203
1011,0.21883500016949198,0.24357537751802522,0.40489322772210695,0.595106772277893
2465,0.2188946042482991,0.24360618904076853,0.4051723753405565,0.5948276246594435
241,0.21891133230637774,0.2436148383187886,0.4052507189315892,0.5947492810684107
1080,0.2189181335824382,0.24361835517545538,0.4052825717854994,0.5947174282145006
1778,0.21899134450845187,0.24365622052128144,0.40562544522722055,0.5943745547727793
476,0.21899418432903336,0.24365768962891207,0.4056387451417232,0.5943612548582767
547,0.21908116209304124,0.2437026971475758,0.4060460937018685,0.5939539062981315
2479,0.21922128525489173,0.243775253431692,0.40670234152421597,0.593297658475784
2767,0.21928575663719507,0.24380865689257278,0.4070042844983935,0.5929957155016066
504,0.21931544799781272,0.24382404459748483,0.40714333995853674,0.5928566600414632
1996,0.21935161197536368,0.24384279036858836,0.40731270904214756,0.5926872909578524
916,0.21939049133083974,0.2438629480759281,0.40749479522995874,0.5925052047700413
2731,0.21941132638448993,0.2438737522664627,0.40759237337768167,0.5924076266223183
1161,0.21941353640729716,0.24387489836909307,0.4076027237197339,0.5923972762802662
293,0.21942793180174638,0.24388236408258385,0.4076701425970585,0.5923298574029414
2817,0.21948240066335395,0.2439106182878872,0.40792524012229014,0.5920747598777099
2477,0.21949622598186763,0.24391779121204166,0.4079899891262953,0.5920100108737048
255,0.21950208687724673,0.24392083216659805,0.4080174378348368,0.5919825621651631
1811,0.21974471176657187,0.24404681022376956,0.40915373859456966,0.5908462614054304
2229,0.21981724908680525,0.24408450821497685,0.40949345729498615,0.5905065427050139
339,0.21985234482730817,0.24410275332805131,0.40965782343527685,0.5903421765647232
1847,0.219914135037697,0.24413488502527705,0.40994720950446434,0.5900527904955357
2774,0.22004497098253292,0.2442029593110331,0.410559961905634,0.589440038094366
2254,0.22006041540654597,0.24421099848372554,0.41063229377063143,0.5893677062293685
1595,0.22011794193658818,0.2442409486577841,0.41090171147123733,0.5890982885287627
1964,0.22013659042295017,0.24425065979900398,0.41098904912765,0.58901095087235
478,0.2201898671068034,0.24427840922504493,0.4112385632500752,0.5887614367499248
885,0.22029925320623087,0.244335410249274,0.41175085820971175,0.5882491417902882
1015,0.22036504127935985,0.24436970967489988,0.41205896772677647,0.5879410322732235
1066,0.22042715510772817,0.2444021054103673,0.4123498694168758,0.5876501305831242
2097,0.22043198777267614,0.24440462639304908,0.4123725025476613,0.5876274974523388
88,0.2204363575548362,0.24440690597104392,0.4123929678296947,0.5876070321703052
2826,0.22043950812896404,0.24440854956207436,0.41240772311628127,0.5875922768837187
2016,0.22045133817153148,0.24441472132271025,0.41246312751602965,0.5875368724839704
840,0.22045963704555865,0.24441905111509174,0.41250199416688416,0.5874980058331158
2386,0.22049306725764453,0.24443649483576294,0.41265856003074447,0.5873414399692555
2287,0.22049708347198949,0.244438590702238,0.4126773694258734,0.5873226305741266
2709,0.2205848370481636,0.24448439708901548,0.4130883513970688,0.5869116486029312
2166,0.22064516139540366,0.2445158991123158,0.41337087229502767,0.5866291277049723
2867,0.22069489151978666,0.2445418769175503,0.41360377658722614,0.5863962234127739
2730,0.2207248615097413,0.2445575360873439,0.41374413697007645,0.5862558630299235
1414,0.22072718024431517,0.24455874772666453,0.41375499644894204,0.5862450035510579
929,0.22079886250472602,0.24459621275601404,0.4140907105926591,0.5859092894073409
2098,0.22083876986409512,0.24461707716727688,0.414277611297266,0.585722388702734
2537,0.22086259845654171,0.24462953753165126,0.41438920927790074,0.5856107907220993
2316,0.22087421294152743,0.24463561155343208,0.41444360414295295,0.5855563958570471
1249,0.22095062367365972,0.24467558209817772,0.414801463442612,0.585198536557388
1797,0.22128068703058473,0.2448484391136738,0.4163472704052739,0.5836527295947261
164,0.22128181212042178,0.24484902888921045,0.41635253961091967,0.5836474603890803
1619,0.2213020734804604,0.24485965060263218,0.41644743094242803,0.5835525690575719
1207,0.22133257903212522,0.24487564498971956,0.41659029955590454,0.5834097004440953
2853,0.22141962469704154,0.2449212992224127,0.4169979661207446,0.5830020338792554
2734,0.22149570850915334,0.24496122261825248,0.41735429433483046,0.5826457056651696
1121,0.22151936984559442,0.24497364192849655,0.4174651089946501,0.5825348910053498
2650,0.22156074392903968,0.24499536227469432,0.4176588789025226,0.5823411210974774
112,0.22157937393294938,0.24500514421994418,0.4177461299988766,0.5822538700011234
