,Return,Volatility,AAPL,COST,AXP
212,0.29901738186591664,0.25204301733999235,0.5714689414728072,0.39419746188107796,0.03433359664611487
908,0.2953795407670502,0.2521810583999876,0.5673819955068009,0.3634747154464617,0.06914328904673749
979,0.2924844427625873,0.25239773397983517,0.5623780971474888,0.3425923241444793,0.09502957870803193
51,0.26194406994006814,0.25243175832469933,0.4395220389108271,0.2650393265041431,0.29543863458502984
540,0.301849807748084,0.25255315482350893,0.5759812590587543,0.41540850959849773,0.008610231342747906
359,0.24121230651022108,0.2525795028715733,0.32256620448203793,0.280751413947727,0.3966823815702351
134,0.2691829929133151,0.2525892630390277,0.47578661971235475,0.2688684280938863,0.25534495219375897
813,0.25488568601848904,0.2526403043806083,0.40263833802907606,0.2644092743241998,0.3329523876467241
411,0.19778185571963872,0.2526581766132365,0.010005501272864271,0.4512740725052633,0.5387204262218724
152,0.2544717581701509,0.2526738966375482,0.4004672695184269,0.2643887887497207,0.3351439417318524
580,0.2490898841415039,0.25270584682990244,0.37008584419509905,0.26850874229485044,0.3614054135100505
724,0.25645223593158767,0.2527175701247303,0.41147771409139433,0.26321822248685023,0.32530406342175555
616,0.21906250803740487,0.2527525018366261,0.17548853087665026,0.34260189190567036,0.4819095772176794
14,0.2708759587156322,0.25275523379602743,0.48429805895747896,0.2697023245471534,0.24599961649536758
811,0.2763261088880991,0.2530115285778677,0.5094045481704134,0.2770604859873984,0.2135349658421882
679,0.23408469940096402,0.25303813215722715,0.2790210858471643,0.2929478974837148,0.42803101666912086
184,0.26747395914130195,0.2531323268149891,0.46961986670085515,0.26308584371671523,0.2672942895824295
641,0.2460939234773267,0.2531613567213357,0.3540309903098909,0.2690549324138527,0.3769140772762564
6,0.23853250759700903,0.2531695949525062,0.30784576210421694,0.2819729865238261,0.41018125137195693
258,0.2809174957638708,0.25319065510732475,0.5287448910967739,0.286946681108173,0.18430842779505302
585,0.24429028631574257,0.25325212646102174,0.3435456694647597,0.2710539804366022,0.38540035009863816
189,0.22260260420022004,0.25328673661187306,0.20240812224368798,0.325764474660501,0.47182740309581106
530,0.25222615539341453,0.2533728814112571,0.3902805035904242,0.2610356794412403,0.34868381696833545
517,0.22183159071177336,0.25350809055619533,0.1977316111523344,0.3270147717906645,0.47525361705700114
17,0.2666544598696533,0.25356965001418763,0.4672154411624264,0.2591873756177553,0.27359718321981835
375,0.25040465513564636,0.25359059985173354,0.38063627429968944,0.2611296516573455,0.35823407404296503
806,0.2591216270255962,0.25368807032052665,0.4291626176735105,0.2558462114803202,0.3149911708461692
16,0.2702005906844014,0.25373169453294964,0.4847874498529897,0.26145612210873614,0.2537564280382741
452,0.23650079571692478,0.2540791419856053,0.29797255716687976,0.2802770125390743,0.42175043029404596
658,0.23713235524805087,0.2541131464483096,0.30210089121226397,0.2786464964916171,0.419252612296119
240,0.23537453325123817,0.2542307007618606,0.2912597038961242,0.2818622310988906,0.4268780650049852
356,0.2816780112284979,0.2542394713083927,0.5359914809778269,0.28034834959162513,0.18366016943054803
789,0.2912279163864852,0.2542990836381381,0.5684935285116774,0.31664759666269876,0.11485887482562386
684,0.25371004718596446,0.2544943087403894,0.40238910508014364,0.2522978492545729,0.3453130456652834
336,0.24253633905912902,0.25453528122474056,0.337129857015317,0.26529664552430227,0.3975734974603808
850,0.24148254969613286,0.2545593849110855,0.3307481364329651,0.2669852488269598,0.40226661474007497
384,0.3028367092433284,0.2545597857451558,0.5901359205252958,0.3971681601648546,0.012695919309849538
686,0.2705380925095748,0.2546266716046733,0.48964958225756944,0.25517446117130393,0.2551759565711266
699,0.2708996697786713,0.25485985726355315,0.4921921395712884,0.2538762867537997,0.25393157367491187
276,0.2936754835767599,0.25487006165594983,0.5778070186011782,0.3239474569888472,0.09824552440997453
27,0.292734363328879,0.25499433362140794,0.5759713121690175,0.3175850255722249,0.1064436622587575
472,0.24075805225123392,0.2551731330356753,0.3282737887387537,0.2642489495346246,0.40747726172662185
457,0.2711402451030694,0.25525637661616635,0.49476042558074934,0.25122688614775185,0.25401268827149875
239,0.2064751579157481,0.25535978038235146,0.09024193989203871,0.38114187073900024,0.5286161893689612
86,0.27488391958606057,0.25549330850511504,0.5126626324322482,0.2549434088230933,0.2323939587446586
387,0.2058369446682002,0.25554067092532284,0.08589030743058759,0.3831558343819391,0.5309538581874733
934,0.2727250627117604,0.255739048418458,0.5038480941130815,0.24972613548204758,0.24642577040487096
558,0.27699594737111216,0.2557657843201813,0.5228991167735628,0.25676146684901036,0.2203394163774268
168,0.3006596408488958,0.2557788094753306,0.5962122284813454,0.36142217539176524,0.04236559612688951
442,0.28195502981515846,0.25595164832451545,0.5439945748373527,0.26701921069015194,0.18898621447249542
74,0.2596796916598276,0.2559597813837145,0.4398797860892812,0.24000510141943754,0.3201151124912813
105,0.2472921665457204,0.2560391242047673,0.3705827361475369,0.24820013627012066,0.38121712758234255
448,0.21068422568413114,0.25608394327230694,0.12504265250479973,0.3554309395783833,0.519526407916817
769,0.29682866565526933,0.25623991188349254,0.5921223342885881,0.3286323636228731,0.07924530208853885
294,0.24174958544989875,0.25630600544636595,0.3380475707496377,0.2549823375686701,0.4069700916816922
159,0.2344091910345341,0.2564678465462593,0.2922697429652163,0.26944291083821653,0.4382873461965671
968,0.23745912311886028,0.25655992393018007,0.3120838895088945,0.261818216391979,0.42609789409912663
665,0.2525168325165039,0.25660166988399113,0.4026460396423173,0.2389666850498965,0.35838727530778614
56,0.26855921033289315,0.2566102378178769,0.48731696951524367,0.2386850739270029,0.2739979565577535
852,0.22134910777854738,0.256701168604449,0.20486583304726716,0.3073031889866373,0.48783097796609554
40,0.2565694885681094,0.2568464532275906,0.42604792928916185,0.23479669994905034,0.33915537076178764
816,0.2147634241420741,0.25685427306817715,0.1580166479055706,0.3320471055359098,0.5099362465585197
650,0.30485038621061833,0.25690476793250955,0.6063945396661765,0.3856632136552437,0.007942246678579583
414,0.2968982644076711,0.25692841062897315,0.5958014880660673,0.32188484663244127,0.08231366530149145
315,0.2026688210527577,0.25714547183188186,0.06649773129703318,0.3886531242403379,0.544849144462629
36,0.26357218026971496,0.25719539229455124,0.46441445923191954,0.23180838024984812,0.3037771605182323
574,0.2978887022689108,0.25734930295760744,0.6001098435461362,0.32373976346681715,0.07615039298704669
957,0.26629401682911913,0.2574758897171442,0.47916877073737635,0.23096904042642555,0.2898621888361982
647,0.3039738244266271,0.25752002355754355,0.6100023423580201,0.36890510326123754,0.021092554380742406
824,0.2735324900875472,0.2575270725866529,0.5140471761740514,0.23761700786967518,0.24833581595627346
836,0.24737337564318193,0.2575687718474053,0.3759986818328092,0.23803933036834057,0.38596198779885016
481,0.23480804554542434,0.2576895083372307,0.29873737871740025,0.2605493273408669,0.4407132939417328
982,0.2578153212882649,0.25773095389756584,0.43576764955485203,0.22836982491015256,0.3358625255349954
288,0.23852341133252933,0.25787877120144476,0.32299964488167554,0.25100630124717666,0.4259940538711477
521,0.20447843304172952,0.2580358146846776,0.08391057804995977,0.37260656991354946,0.5434828520364907
918,0.30308730777942783,0.25807224545211294,0.6125807885646913,0.354136978045831,0.03328223338947767
395,0.26297285153076494,0.25817323763340055,0.4646243511903525,0.22494772179458933,0.31042792701505817
863,0.26271209064051276,0.25819640380828834,0.463348280749178,0.2247481604436067,0.31190355880721515
717,0.2209936004021919,0.25829208645704665,0.20750517589421266,0.2981107849187772,0.4943840391870102
951,0.24063319091500046,0.25831072412671957,0.33754273675134144,0.24402750072715135,0.4184297625215072
431,0.24171393738307054,0.2584059697394434,0.34452105057385196,0.24141296716254354,0.4140659822636046
645,0.2330277944137395,0.2584213292636589,0.2895057752017658,0.2602455264668068,0.4502486983314273
167,0.2881094457340048,0.25843647687837945,0.5769562889962616,0.2659354517371886,0.15710825926654992
381,0.2343128265413884,0.25867783860454063,0.2986602255516764,0.2553908884595386,0.4459488859887851
11,0.2599806144686424,0.25883022439125847,0.4510553344280126,0.22047013376691307,0.3284745318050743
784,0.2820693528366097,0.25885381628314297,0.5558180254009125,0.24416150829871236,0.20002046630037523
209,0.2581378465491099,0.2591404815159089,0.44214121645484966,0.21884855715511933,0.33901022639003103
119,0.26272170766630626,0.2593515278886255,0.4672500015461289,0.21690343137947968,0.31584656707439146
63,0.24953546224003234,0.2593562524764205,0.3943833565136609,0.22379653181629924,0.38182011167003993
22,0.25306242867737744,0.259423463862833,0.414869167718267,0.2199240420771656,0.3652067902045673
902,0.2776681311623837,0.2594554553754262,0.5395544152964551,0.23004909235246962,0.2303964923510753
933,0.2171763182729066,0.25946387870859944,0.18408109344910148,0.3048524442609633,0.5110664622899351
948,0.20388080266493722,0.25959939313287933,0.08457022972735799,0.36484796340584524,0.5505818068667967
178,0.19800553988963665,0.25964874633604557,0.03765071092932454,0.39736069809352503,0.5649885909771504
318,0.22449499802667758,0.25990201342258623,0.23699014246126424,0.27563221479612954,0.48737764274260614
412,0.25361154646534706,0.25991676629116506,0.4195534287666773,0.21627616444647693,0.36417040678684576
467,0.3064370212352414,0.26013251842938107,0.6278596073654915,0.35896872832311516,0.013171664311393428
775,0.20819301082503244,0.26018935371142576,0.11989699699481277,0.3391725312323309,0.5409304717728565
677,0.22963083374561793,0.2602582691478084,0.2728705710497716,0.25766964165371603,0.4694597872965124
798,0.22994121764951617,0.26046795119187066,0.2755887145781448,0.25546428977412367,0.46894699564773157
338,0.2659812151862225,0.2605031758665821,0.48784518058972315,0.20993729316798165,0.30221752624229525
780,0.25733577904756777,0.2605229092463867,0.44223458944716393,0.21004908637647463,0.3477163241763614
569,0.27883338875806724,0.2606825734245572,0.5490961063637445,0.2231199889919131,0.22778390464434248
841,0.24327106182118455,0.2609637026298074,0.36206950215486156,0.22238001889150436,0.4155504789536342
762,0.21479976419511024,0.26124483934985704,0.1725602100062732,0.30281137345051534,0.5246284165432115
909,0.25607075070331825,0.2612623499031783,0.4376145005892824,0.20588177149019474,0.3565037279205227
478,0.2501781017289758,0.26133850839812983,0.40436841773595056,0.21035456570874073,0.38527701655530866
274,0.19675963735197918,0.2614352049813437,0.03372004464634355,0.39199429606154507,0.5742856592921115
712,0.2821069156932478,0.26149542190038816,0.5659435638242062,0.22393858730812372,0.21011784886767002
199,0.2896665488625962,0.2616744953950601,0.5957107966065351,0.24444549178926722,0.15984371160419775
978,0.2956536726790615,0.26176843080545886,0.6154652488914879,0.26846975079780877,0.11606500031070328
238,0.29400256809139586,0.2618406457495172,0.6108172801447863,0.2602151466732696,0.1289675731819442
838,0.2781625010455434,0.26198241869720795,0.5508394791923354,0.21236746771948828,0.23679305308817636
196,0.2594527594108586,0.26217343135040416,0.45905608435764406,0.19850638247610772,0.34243753316624803
805,0.26801152037365117,0.2622333517765787,0.5038206182158183,0.19918768309426313,0.29699169868991865
625,0.22678800417675632,0.26225778934902516,0.2599720852904759,0.2534298724724438,0.48659804223708036
62,0.2569472816126209,0.26234724177860097,0.445909475825476,0.19839312984287105,0.3556973943316529
505,0.19864025691523404,0.2624784267647523,0.052645103967066204,0.37362949016915076,0.5737254058637832
460,0.27422766738257903,0.2625172320326243,0.5348332323380629,0.20273692837745555,0.2624298392844815
131,0.24308295193952503,0.26262265193378437,0.3660371206200504,0.2122786842039632,0.42168419517598643
971,0.2564215614237905,0.26303145909516495,0.4451528705930336,0.19429136627518626,0.36055576313178006
374,0.27490576670487804,0.2631083103128442,0.540020541467383,0.1994487897768164,0.26053066875580055
583,0.26583223480196133,0.26316669598230175,0.49585945975357354,0.19201276343768164,0.3121277768087449
723,0.20731708994994028,0.2635898526345708,0.12433075273566499,0.3207388018339998,0.5549304454303353
123,0.3036932756512422,0.26361106657395716,0.6437393144121458,0.29717021529525445,0.05909047029259973
851,0.2218850382919655,0.2637891387455194,0.23100634956630098,0.25980653602274884,0.5091871144109502
840,0.2487070885329526,0.2638922388330009,0.40366722016874845,0.19599330816383967,0.4003394716674118
252,0.2173317656937669,0.2639660314167908,0.19940710812097628,0.27530130566433986,0.5252915862146837
26,0.21591349997401454,0.26398519269827464,0.18927574205328143,0.28071585049155445,0.5300084074551641
847,0.247144353693052,0.26399698217469575,0.3947361239714391,0.19741214787168476,0.4078517281568762
929,0.25219182689984815,0.2640597441545838,0.4244497599778375,0.19106310127576806,0.38448713874639445
171,0.26491500373836513,0.2641573364083178,0.49433762982435836,0.18526737614719813,0.32039499402844346
663,0.24508332588626425,0.26415834626746365,0.3828734172972696,0.1994541936011125,0.4176723891016179
208,0.2491296333099253,0.26424686213665616,0.4072366718092158,0.193257725781859,0.39950560240892524
439,0.218988401362879,0.2642484747529559,0.21207366950241596,0.26728109511396125,0.5206452353836227
483,0.2766442263304281,0.2643621858790015,0.5523361004642909,0.19302187018235487,0.25464202935335417
415,0.28068881518101496,0.2645080988141168,0.5708550327542551,0.1987120666795044,0.23043290056624047
638,0.19637929438197116,0.26481301504564686,0.042247345119701865,0.37054131241700616,0.587211342463292
925,0.28879458100467165,0.2648461999452606,0.6049869600897341,0.21619002092949424,0.17882301898077163
133,0.2392961424809096,0.26503294952800843,0.34990911101536815,0.20448504883089694,0.44560584015373494
912,0.2676999351958822,0.26504047079749876,0.5114464872939838,0.1803089855141092,0.308244527191907
812,0.2542279427838715,0.26521933011881754,0.4396340833908365,0.18198739266368974,0.3783785239454738
713,0.23758202487188962,0.26539477473060613,0.34019309855611424,0.20587787460421342,0.4539290268396724
405,0.2444361497841129,0.2654216104802455,0.3827782888191828,0.19270128754560875,0.4245204236352083
845,0.2508200615399024,0.2654469481863312,0.42076981883379294,0.1838349706721104,0.39539521049409665
778,0.2798427087081823,0.2654658612412403,0.5705187248260114,0.1903151652247891,0.23916610994919946
738,0.26516396607949194,0.26553233793630326,0.5000256290911401,0.17635302346453732,0.3236213474443224
106,0.2709447221067904,0.26555695705351623,0.529301369304147,0.17876693002135163,0.29193170067450136
781,0.225652449930372,0.26565134855817313,0.26260274495710934,0.23588225600488683,0.5015149990380039
842,0.22062032429837833,0.2657590895512378,0.2281898197686519,0.25196867551746355,0.5198415047138846
393,0.3003870907016948,0.26577195796323005,0.6464441507613204,0.2561722895924241,0.09738355964625539
516,0.3073123995180519,0.26586080871667395,0.6615362377958903,0.2997642977628641,0.03869946444124554
525,0.21701841402880231,0.2658672928150883,0.20302391837502765,0.26457025532204725,0.532405826302925
848,0.2166027904203335,0.26599668871275617,0.2004439363156471,0.26536454049558095,0.5341915231887719
479,0.2474035040424007,0.26615592201673555,0.40281922820397953,0.18372822988681042,0.41345254190920994
833,0.27316494022662696,0.2661652065042016,0.5420831493412998,0.17656141995257119,0.28135543070612906
639,0.19378254003692738,0.26620448038242744,0.02566441178817144,0.37644823868606075,0.5978873495257679
878,0.29046493906409715,0.2662562856917375,0.616606401465419,0.21045012845268216,0.17294347008189895
459,0.2489481210395946,0.266631029210558,0.41339556490993423,0.17876349733095143,0.40784093775911434
253,0.25765814278550037,0.26680257978108307,0.4637085607451401,0.1697659749897633,0.3665254642650965
473,0.23867811029502514,0.26685186400860644,0.35146180727722004,0.19468828603287203,0.45384990668990793
233,0.2716748499711669,0.2671006005963037,0.5379141698468198,0.16905939863850078,0.29302643151467944
668,0.2264253731980561,0.26722575375070995,0.27256355006801636,0.22388814612063676,0.5035483038113469
770,0.300216085306789,0.26737520855806385,0.6530495338039081,0.24088132294746123,0.10606914324863077
52,0.2407330981943627,0.26743683138570795,0.36605092303535985,0.18702760775947744,0.4469214692051626
758,0.2693821690322426,0.2675868326199107,0.5281076250214991,0.16442643459991368,0.3074659403785872
856,0.19629334849624924,0.26765306354497603,0.05106324323327575,0.35166045616170294,0.5972763006050212
49,0.2869067806204362,0.26770550449386915,0.6082609032203584,0.1892575193873686,0.20248157739227296
744,0.24403188781356797,0.2678108054453067,0.38745663174297595,0.1788320370355937,0.4337113312214303
270,0.2510933224711174,0.2679003453660547,0.4297599422294566,0.1684548802123281,0.40178517755821525
725,0.22103024890445422,0.26793140544639954,0.23760331416678165,0.23719308827693286,0.5252035975562854
869,0.2841780155683429,0.2680363959169886,0.5982040556776488,0.18045357343951104,0.22134237088284034
588,0.2907170250617029,0.26813960981566043,0.6246767433907702,0.1967163801427652,0.17860687646646461
144,0.2965865535223058,0.26850509947862605,0.6467360494566738,0.21478331249016458,0.13848063805316163
413,0.24948581429237585,0.2685245937157009,0.42222107713817836,0.16655710114397537,0.41122182171784627
696,0.26248400611228256,0.2687615686493068,0.49599203913202805,0.155803334132874,0.34820462673509794
741,0.233275159791188,0.26877476284002283,0.32256943057870546,0.1955487581642468,0.4818818112570478
773,0.23395679830620913,0.2689080364191642,0.32738224284633227,0.19306147334455023,0.47955628380911747
217,0.2807469091653196,0.26909033064699367,0.5869613575316301,0.16652642963980868,0.24651221282856112
202,0.2567168359680609,0.26918410901985584,0.4656989947543501,0.15560754437685786,0.378693460868792
13,0.2517792142437552,0.26956979887263693,0.4387159882193369,0.15757332128180407,0.40371069049885916
938,0.25046540131380496,0.26961782079685487,0.4312075769849109,0.1587659851172862,0.41002643789780285
216,0.23471569971972034,0.26971411815781365,0.334641737236248,0.18641952987183785,0.4789387328919141
772,0.24020556771445672,0.26992138376991665,0.37006704639473215,0.17318417942061193,0.4567487741846559
173,0.23234241207667602,0.2699419056586625,0.31990432485640546,0.1909657147500801,0.4891299603935144
200,0.20848514453251576,0.2699780217472939,0.15318290367651746,0.2745035646064537,0.5723135317170288
383,0.27519836856912727,0.27015615363368883,0.5648535360432841,0.1520037583253063,0.2831427056314094
967,0.30896299713845166,0.27022025979155717,0.6865067305144954,0.2666156900454391,0.04687757944006536
68,0.30588831971050723,0.27045674190551977,0.6812899748552722,0.24423932004757132,0.07447070509715645
433,0.2802969376944868,0.27051697101212274,0.5897313814436077,0.1560538604424762,0.25421475811391614
81,0.3002722013849345,0.27054100076059384,0.6665914969721378,0.21389815950594834,0.11951034352191364
390,0.2528763769668667,0.27054843086897673,0.44795298558108154,0.15053397117735984,0.4015130432415586
579,0.2472583655570703,0.27064990117959536,0.41527724233658264,0.15679287788340715,0.4279298797800101
731,0.24655305585055493,0.2707592056433879,0.411371287705936,0.15717877565232366,0.43144993664174025
844,0.3130654985566874,0.27106131015820384,0.6967590905562108,0.2897668394629292,0.013474069980860036
657,0.23912985651051408,0.27115685757130265,0.3669209289228562,0.16804642800792402,0.4650326430692198
632,0.19863733426291805,0.2711812576522632,0.08122917376289,0.31537125923457154,0.6033995670025385
865,0.25933261901543214,0.27139698216526753,0.48685834523891114,0.14058252983362143,0.3725591249274674
727,0.2752284486766213,0.27144215806898037,0.5691304652883804,0.14361436258829385,0.28725517212332563
409,0.20073035511069848,0.27146927601563936,0.09857446945984946,0.30250437513134687,0.5989211554088036
889,0.28257174320277506,0.2714864696050373,0.6031188949438254,0.15320038023750807,0.2436807248186665
799,0.24903872146145908,0.27174320903054455,0.4290526106870919,0.14784197803954388,0.4231054112733642
48,0.2406372593835907,0.271817636482418,0.3782582388942501,0.16113211282049977,0.46060964828525014
368,0.20516375951145738,0.27184350488438214,0.13385979927490257,0.2782142540357389,0.5879259466893586
510,0.267223713154324,0.2719389023350729,0.5306970371410119,0.135983175811115,0.333319787047873
242,0.2524818013729074,0.2721112685265539,0.45026837533761055,0.14158212002768525,0.4081495046347042
600,0.22986514275451378,0.27235271456361776,0.31059230133729,0.18334404895260561,0.5060636497101044
854,0.25893463162086966,0.27248147742012235,0.48788751785983125,0.13421413118190365,0.37789835095826513
944,0.247631036627463,0.27252279365475135,0.42295006938800694,0.14516322400010506,0.43188670661188805
605,0.22089209459445514,0.272574120730868,0.25033177778521337,0.2097817872127511,0.5398864350020355
88,0.30435786658560277,0.2729607101589171,0.6884379596318232,0.21325095456331788,0.09831108580485892
71,0.26667354634650964,0.2729913623521676,0.5310434375220435,0.12937214083451373,0.33958442164344266
260,0.24545000233591444,0.27303437614102394,0.4113133648033836,0.1454567639746895,0.44322987122192686
332,0.2103845510447008,0.2731648194142612,0.176879820193307,0.2466199565434162,0.5765002232632768
230,0.23850494254728616,0.27348792768740693,0.36968820220523513,0.1557016567608744,0.4746101410338905
127,0.25553006380512316,0.2739108341037775,0.4729931213767297,0.12801049965332273,0.3989963789699476
820,0.24272812780614114,0.2739934800109397,0.39744599698674876,0.14448895750992394,0.4580650455033274
553,0.27331432629901947,0.274122397346134,0.5682475215533886,0.12486706480258737,0.30688541364402383
928,0.25200269891269145,0.27430664277541256,0.4538646127817315,0.12911383433974008,0.41702155287852855
388,0.2550682354039328,0.274400661866463,0.4717890835042332,0.12550597813638772,0.40270493835937904
490,0.22608453850625249,0.27476085827388896,0.2922071195731759,0.18021496663048706,0.5275779137963369
468,0.2752072800143916,0.27479280494388414,0.5796060124037554,0.12204804542353234,0.29834594217271226
662,0.24986885606729786,0.274958107088369,0.44323840542541687,0.127855497796739,0.4289060967778442
764,0.27096893358206,0.2750806265672228,0.5594688733392058,0.11757443553795935,0.3229566911228348
802,0.26556570662295087,0.2751344330716394,0.5316634417609,0.1162177908430735,0.35211876739602654
885,0.31627733139369923,0.275185198282872,0.7223052487285457,0.2722036320519999,0.005491119219454273
237,0.22457800987265603,0.27534936411731187,0.28367058371271126,0.18143338019292324,0.5348960360943654
916,0.210444048559472,0.2753697193455457,0.18383129109743118,0.2330981774578855,0.5830705314446833
513,0.2972568559995454,0.2757775096221079,0.6769919879779294,0.1603457126889553,0.16266229933311538
598,0.31257522259512227,0.27634893517502,0.7226828913812096,0.23169650593411795,0.04562060268467249
139,0.29388874515550234,0.27644330656175004,0.6669115295730615,0.14472722584377298,0.18836124458316533
508,0.2443474966983957,0.2764474456236259,0.4143337979551511,0.12746990235702832,0.45819629968782055
498,0.29840906682520757,0.2764480764780105,0.6835445219991382,0.15936559627656283,0.15708988172429902
471,0.21753844125935862,0.2765819013083024,0.23839433144149885,0.1981012415030403,0.5635044270554608
110,0.2323392803821466,0.27672239769965357,0.3392762474093724,0.15147074148591996,0.5092530111047077
991,0.23145194837669997,0.2768647925245725,0.33387178924386607,0.15295535040025732,0.5131728603558766
232,0.18794584102729567,0.2770307586676095,0.013130085293419642,0.3393309394084489,0.6475389752981314
704,0.23982735459622484,0.2773335930132725,0.3888722913432843,0.1308174854428587,0.48031022321385697
879,0.23778233773353918,0.27734215913131804,0.37601355496572736,0.13506034129319797,0.48892610374107465
326,0.22552596474441594,0.2774872155907051,0.29615057111342136,0.16618635990380737,0.5376630689827714
710,0.2769257244248304,0.2774887642902239,0.5962900104181444,0.10650760582267382,0.2972023837591818
853,0.23696302743416156,0.27777012862013395,0.3720073139876177,0.13442686181682148,0.4935658241955609
702,0.24173094004188647,0.27787447458551917,0.402246497327948,0.12400649541688535,0.4737470072551667
921,0.24432835637040223,0.27802046576658523,0.4186365620446067,0.11849955562881807,0.46286388232657527
895,0.2520579077440206,0.2780250692024444,0.46480332342661645,0.1074238590870916,0.4277728174862919
313,0.24893006120876468,0.27821193156123736,0.44690791048292616,0.11030369725818184,0.44278839225889205
470,0.22308462748892127,0.27828657599813794,0.281781101711057,0.1692525968219546,0.5489663014669884
675,0.28538229867001286,0.2783040349406724,0.6379642731326528,0.11238705255777116,0.24964867430957602
214,0.23989487189280095,0.27833044622474645,0.3920792368250285,0.1250095330599193,0.4829112301150521
349,0.2945317808379303,0.27850833854101675,0.6766317978619986,0.13182890589772922,0.19153929624027222
221,0.31007091558273997,0.2785096304934756,0.7269015267933235,0.196222144397941,0.0768763288087354
899,0.24768632108486804,0.2785746707112355,0.4405020600127279,0.11000255249716669,0.44949538749010537
135,0.26646523202558337,0.2788526501968257,0.5473951156390919,0.09382712468541389,0.35877775967549425
333,0.29538161044570566,0.27887491730807096,0.6811792262468604,0.1316875550753642,0.18713321867777533
998,0.19348233197112785,0.27901139563468685,0.06463187375870467,0.2938476200123698,0.6415205062289254
65,0.27986267279509947,0.27917699487944414,0.6155187428777112,0.0988626731776899,0.2856185839445989
243,0.24620188403624463,0.2793550856832432,0.43374716680407344,0.10782881842201704,0.4584240147739095
461,0.20738694319096326,0.27954112579309953,0.17342167376506723,0.22148848396674234,0.6050898422681904
100,0.2629514945798671,0.27954503889963705,0.5305458685978435,0.09043378998790885,0.3790203414142476
282,0.2432206412379404,0.2796828093387488,0.4164779958853356,0.11100659872783195,0.4725154053868325
407,0.25919432697433564,0.2799690844717435,0.5110504549716315,0.08981785829742618,0.39913168673094224
737,0.2534318758872055,0.28035050353953966,0.47933510045198724,0.09257002312290494,0.4280948764251078
742,0.2975478001315759,0.2806628168539416,0.6956324976161776,0.12549721957552984,0.17887028280829262
709,0.29629438532376184,0.2807426106149957,0.6911732997271194,0.12112682141378209,0.18769987885909864
703,0.2664498096009181,0.28113697448072295,0.55394661114388,0.08031593217063086,0.3657374566854892
83,0.31860223265520904,0.2812545683439773,0.7562315816572572,0.22804949940482425,0.015718918937918554
613,0.27024850319626087,0.28129417209013374,0.5743193389458113,0.07959047427403364,0.34609018678015513
680,0.205152627968241,0.28130775990171114,0.1618668983387053,0.22104322193360815,0.6170898797276866
469,0.20940049757482496,0.28131463232030435,0.19335825611782803,0.20249006784577014,0.6041516760364019
732,0.18946444261668927,0.2813442049247105,0.03931824302943355,0.30228507615839756,0.658396680812169
767,0.2147937730361007,0.2813538382399547,0.23244933516851252,0.1807505927829986,0.5868000720484888
614,0.2405644212214463,0.28150697067596964,0.40504920660353544,0.10577603835176917,0.4891747550446955
491,0.24577718869067494,0.28168594977368483,0.4376285046906694,0.09536376947530543,0.4670077258340251
257,0.1923595020238768,0.28170513512429324,0.0638716773133404,0.2833438896835544,0.6527844330031052
346,0.22556391114797758,0.2819592801887823,0.3088430693996436,0.14073855897004306,0.5504183716303133
958,0.21245691080155013,0.2821184122240266,0.21784573779217892,0.185415175908977,0.5967390862988441
939,0.20856804133176285,0.2822211955566131,0.18982648099903204,0.200748976506711,0.6094245424942569
476,0.2347753579963887,0.28224526905923547,0.37036062472502623,0.11429913220944339,0.5153402430655304
734,0.2788725420272854,0.2823347660694603,0.6204658291411757,0.07815735856085679,0.3013768122979676
497,0.2881448363229418,0.28259974308444374,0.6638822750217989,0.08924372124629458,0.2468740037319064
50,0.30354704504697505,0.2826015424569352,0.7238979960425918,0.1323142532126013,0.14378775074480699
974,0.20792520313006002,0.28263135223622,0.1862589079240486,0.20111613721647018,0.6126249548594812
593,0.29819754731458564,0.2827740203335826,0.7054334599160867,0.11250656298835413,0.18205997709555918
193,0.2008890984770355,0.28277637390391797,0.13385509430444326,0.23234029924906352,0.6338046064464932
162,0.19910064304185174,0.28279521344243314,0.12017248262185151,0.2410153110708724,0.6388122063072761
305,0.2089691049864168,0.28292379708330695,0.19476180773874932,0.1950004785448269,0.6102377137164239
4,0.22044156902547682,0.28294510073861895,0.2765448450441902,0.1515488811901952,0.5719062737656145
203,0.31750576847410145,0.2830898731479024,0.7631860917871034,0.20211361832700483,0.034700289885891814
370,0.31453830021495555,0.2831121379250362,0.757232960611068,0.18238804018901617,0.06037899919991572
155,0.2527197742559152,0.28316849497185337,0.48302725649211364,0.0774053710882559,0.43956737241963045
808,0.24861818019139548,0.28319652041384863,0.4588844081115856,0.08255942495839273,0.45855616693002166
495,0.195943320846848,0.28327422932666063,0.09701658270973401,0.2542945782845019,0.6486888390057641
25,0.24647723664346274,0.28332369355524023,0.4463619790184181,0.08508754786998558,0.46855047311159637
29,0.1857912517914864,0.28346357518301935,0.015648674449337246,0.3110734536734832,0.6732778718771796
993,0.1865967557975803,0.2835102836808728,0.02247266609055581,0.30581887110020856,0.6717084628092356
7,0.26075486569149803,0.2836342367497764,0.5300778922169026,0.06780880715663058,0.40211330062646694
654,0.23548774023748598,0.2837741309526414,0.3791020107565704,0.10413918846651717,0.5167588007769124
499,0.3154039782591704,0.2837862459772511,0.762079265854453,0.18180798022839037,0.056112753917156755
