,Return,Volatility,BND,VUG,VOO,VGIT
704,0.07656479421788033,0.07571251576212586,0.08468641804642162,0.3191963104666285,0.021444261266466865,0.5746730102204831
1165,0.07305612944352437,0.07572868171540381,0.39373447724977495,0.29091672160657145,0.016526854602277576,0.298821946541376
1260,0.06922485619477621,0.07574978502210199,0.34072808521140835,0.09602085006925423,0.2433755635551343,0.31987550116420316
2901,0.06637969255391551,0.07578200119787137,0.4085409342840671,0.02004715255449641,0.3165512082718866,0.2548607048895498
2585,0.07079646780307688,0.0758060055424086,0.1749651246450661,0.09295795060294659,0.2674795112295823,0.464597413522405
787,0.06914928423141968,0.07585101809435114,0.12122761430791257,0.016303091136202076,0.3566558049957028,0.5058134895601826
1735,0.07215817556799685,0.07592890842211901,0.3207139990872713,0.20290220043364557,0.12816612982232461,0.34821767065675846
2570,0.07050889715511367,0.07599405689521288,0.3729536946752636,0.1550528884856465,0.17517358285853565,0.2968198339805542
2813,0.06888715641614636,0.0760194036934844,0.23889790456637636,0.04049653128478475,0.31787586699996223,0.4027296971488768
1548,0.07088234867239324,0.07607047384328683,0.398509543694332,0.1810012812608337,0.14307984772203142,0.2774093273228029
1102,0.06978775594120366,0.07625891145672291,0.31870169564232503,0.09763398684747593,0.24704290995194678,0.33662140755825226
1155,0.07365419257039212,0.07629650979117424,0.34538307469069596,0.27597892377738714,0.0434623340972732,0.3351756674346438
1951,0.07034816202434716,0.0763195852142308,0.5540782295305584,0.2380358661961766,0.05685501484501757,0.15103088942824738
1188,0.0686377470160699,0.07635410989902831,0.6793164033010878,0.24234112866162325,0.03134645166150497,0.046996016375783926
1782,0.06688243337600656,0.07649264762105817,0.590064043518923,0.10687441456719908,0.19901024040615797,0.10405130150771978
2474,0.07260384801027944,0.076493201166654,0.38438278154552596,0.2400204685736353,0.08047912361800635,0.2951176262628325
1936,0.06729445601408314,0.0766542762021647,0.37405645269438037,0.021211887162416645,0.32439889905563707,0.280332761087566
2687,0.07475499292692775,0.07673968516772166,0.26616377612971504,0.27681230975363624,0.05503940259429667,0.401984511522352
842,0.06793936527324855,0.07677893371437938,0.7080041388932111,0.21730503228517184,0.0573561416546131,0.017334687167004044
361,0.0684544289426072,0.07681387842807835,0.26252710029467285,0.01817570844936804,0.3428248151155062,0.3764723761404529
2515,0.07203497683509359,0.07683960555097706,0.1554240804008272,0.11198928784142037,0.253918570285883,0.47866806147186947
2560,0.07684951805053752,0.0768729062177533,0.07193235292930801,0.2930174211302141,0.059229984351587946,0.5758202415888898
1399,0.06551712177757603,0.07687875575209228,0.706771193716784,0.11120448988955299,0.1768495822157307,0.005174734177932294
21,0.06997260150169379,0.07689444806307459,0.44792249309855936,0.1472166516586156,0.17807788340226105,0.22678297184056384
881,0.06658496754956462,0.07690729721497708,0.5031519224960446,0.04464643783255776,0.282231355757992,0.16997028391340563
2252,0.06977585025480774,0.07696046513033754,0.5628135582250712,0.19908132168184353,0.1032103145829241,0.1348948055101611
424,0.07397088243838272,0.07701458470380572,0.31516217472872143,0.2547551971061497,0.0755859506903576,0.3544966774747712
2199,0.06696576157343687,0.07704980568602421,0.40268439637853226,0.01334184959739329,0.3308876482409081,0.2530861057831662
2964,0.07407279300392804,0.07713323508937338,0.22395556917017723,0.21466788810370657,0.133094441189211,0.4282821015369052
1025,0.0728231705786795,0.07724083485463781,0.27053314078725416,0.1771462789040376,0.1701392542772933,0.38218132603141497
2015,0.07174876115260474,0.07726970031953476,0.26067024497968416,0.12891013016962322,0.22504248078597036,0.38537714406472223
2499,0.07347524660371531,0.07735315698711819,0.43591696831721416,0.287180993945856,0.023677138933784217,0.25322489880314547
1200,0.0717244840073597,0.07738388472856544,0.33968902113048227,0.15745379066782128,0.18400939708430128,0.31884779111739525
1624,0.07379595242092618,0.07740866063640675,0.2995482509620972,0.22827169506265968,0.10979303700758923,0.36238701696765374
1956,0.07227989382720189,0.07743231506189631,0.36404135006218985,0.19055937737509568,0.14406711915799178,0.30133215340472264
1089,0.07415672832536208,0.07751286506234441,0.31980967010192124,0.25201678441630126,0.08070785906029608,0.34746568642148135
1850,0.07263662912892907,0.07756483241031491,0.126234530988285,0.11042442628537906,0.2624153418287349,0.500925700897601
1263,0.07127011595683345,0.07759642927730057,0.30938039307312676,0.12199108572757804,0.22820015235469812,0.340428368844597
914,0.0731367386192746,0.07767849687702207,0.431473180343941,0.25781493041218223,0.05985176708254771,0.25086012216132897
790,0.07143908795039397,0.07770790983514113,0.16936937635779561,0.07624920781348717,0.2956023166865681,0.4587790991421491
2557,0.07287146281833999,0.07771050283381557,0.29344197433061436,0.1775441948750389,0.16920291181844102,0.3598109189759058
2097,0.07240232618265524,0.07778359716719996,0.5260871127794885,0.2764419588783665,0.02511089974923595,0.17236002859290903
710,0.07074606107950392,0.0777877892402755,0.5402422834769617,0.20661251722456264,0.10265582958222853,0.1504893697162472
1389,0.07060795960649804,0.0777901008531971,0.2583520658224389,0.07394765636971956,0.2880177784389448,0.3796824993688967
1193,0.07348838165150605,0.07789102573738256,0.21804560783814392,0.16884669886578701,0.18900191922874773,0.4241057740673214
717,0.07798505947174891,0.07791340256722835,0.08659700315651643,0.3273136924772702,0.023218832687946656,0.5628704716782666
1041,0.07340625623077335,0.07792948812928985,0.35677371205483055,0.22409164964387063,0.10979094552707835,0.3093436927742205
2739,0.07649476420872858,0.07796922855237505,0.10168764392225821,0.25591339865216167,0.10429303727158279,0.5381059201539974
476,0.07713856305200818,0.07808563320278547,0.17663578391317433,0.3162981433169778,0.027038529155405704,0.4800275436144423
2436,0.0713491983160874,0.07812969574345652,0.16138832987960214,0.062132471182233494,0.3138533722170768,0.46262582672108754
460,0.06894542958548461,0.07815789610745484,0.5790575784639963,0.1430145000720403,0.1697352322091839,0.1081926892547795
1107,0.06807886548880232,0.07820290439539793,0.379492787944872,0.02048462735578651,0.33214278831017424,0.2678797963891672
991,0.07136729869387838,0.07830665868928512,0.4983409175707887,0.19678023605904968,0.12277732511977421,0.18210152125038734
2554,0.06960109515593675,0.0783088362699365,0.4784945639430375,0.11476539773734859,0.2167793249472051,0.18996071337240875
1378,0.0705382660349478,0.07834768544995677,0.1778393701474241,0.03424274371005011,0.34310122835609924,0.44481665778642654
862,0.075712269069684,0.0783765055845058,0.2846265613930289,0.2859108308715384,0.05078782484827413,0.37867478288715856
2990,0.07454463059086482,0.07840589937369602,0.31564877255914064,0.2437955781357623,0.09523434515306775,0.3453213041520294
1315,0.07611507635421333,0.07862243050423741,0.2565250224803039,0.2851301898964647,0.05643431861882342,0.401910469004408
1825,0.07383924083451793,0.07864420926089526,0.2877377352694033,0.19371904114970961,0.1565244707561093,0.36201875282477775
2357,0.067158000574572,0.07873340080791204,0.682412300737355,0.11640001427462593,0.18542870488405963,0.015758980103959375
173,0.07371116181176031,0.07880581867853641,0.30384562409380556,0.19119887296720192,0.15814573918042693,0.3468097637585657
1687,0.07430970170682215,0.07881837078633587,0.19970779820666373,0.1745600507820067,0.1893842153269345,0.436347935684395
219,0.07019396465759424,0.0788773776638275,0.19727393023605752,0.01835873359636997,0.36043637092207265,0.4239309652454999
1655,0.07465013159482706,0.07893752550683411,0.4373031578240482,0.29921717368121203,0.01808114071228643,0.2453985277824533
854,0.07464837073728807,0.07894703380321202,0.3214625548088441,0.23689959162910426,0.10510818003063808,0.3365296735314135
350,0.06909835824692466,0.07906451030474457,0.47278966027780905,0.0771233656066838,0.26253689747776804,0.18755007663773915
2080,0.07557610676980682,0.07910747646445022,0.31617037375101514,0.2737744002692632,0.0645516575146162,0.3455035684651056
948,0.07227664268001507,0.07915700049171477,0.33065956061456714,0.13562729359480105,0.21825382120408432,0.3154593245865475
1991,0.06857837689064396,0.07916177027350173,0.5528459229624455,0.09261498938015418,0.23440143202822836,0.1201376556291719
1121,0.06790946289430744,0.07917540677893631,0.3991966432830576,0.003738270217732031,0.35216946692578743,0.2448956195734231
2645,0.0712508379442789,0.07932741387050217,0.27828091867968663,0.07353010842106514,0.29356186954977453,0.3546271033494738
98,0.07369303849557199,0.07936374778683539,0.4019782312190928,0.2218304317293318,0.11369450748493475,0.26249682956664067
1284,0.07344497950486777,0.07937635826566415,0.2198274398144862,0.1345235116372142,0.2341608014233615,0.4114882471249381
506,0.068288377841212,0.07940602666024398,0.45684708471545993,0.03469098063743081,0.3123016909410899,0.19616024370601945
2353,0.07486708592502998,0.07940919582578934,0.24365897223247332,0.20107882917444128,0.1574961847952187,0.3977660137978667
76,0.07698810608840848,0.07942793921257707,0.21742913344754344,0.2871480677773792,0.06294565754822334,0.432477141226854
1593,0.07149587286725682,0.07974429295355512,0.2874407612055558,0.07734631842581993,0.290335260477316,0.34487765989130836
479,0.07533464079269186,0.07981878158834693,0.3352150971902826,0.2518998184879649,0.09077611108072645,0.32210897324102594
2120,0.0774323988932136,0.07984574198296653,0.1801050241285743,0.2808816477526849,0.07658779905456824,0.4624255290641725
1691,0.07342007727621509,0.0798484531351393,0.05375422972683145,0.07248674993334174,0.32244430839101856,0.5513147119488082
2856,0.0769037298448202,0.0798593508661075,0.047962011480325924,0.2081116338314777,0.17341406850681593,0.5705122861813804
48,0.0743670101031671,0.07991498761614561,0.2600209994830816,0.17455305436206128,0.18769941005008134,0.37772653610477586
838,0.07310108022733028,0.08000311924391326,0.3252366385922419,0.14725410297466024,0.21033391619263386,0.317175342240464
775,0.06917782104922306,0.08005693332020175,0.5139173712226283,0.07754680900824962,0.26117815133469513,0.14735766843442705
38,0.07607930203353261,0.0800601991371902,0.2777722104028737,0.2532624960956843,0.09768684272836788,0.3712784507730742
1684,0.07277624726858069,0.08007869463529069,0.21039120967341537,0.09114303552429945,0.2862039062476779,0.4122618485546072
2186,0.07870267180082414,0.08013858899047561,0.13492703597495223,0.31728775085815286,0.04115782892390538,0.5066273842429895
738,0.07742564592630304,0.08013999809627394,0.2692367701327825,0.3130078451205263,0.03058043604905879,0.3871749486976323
785,0.07471833686267115,0.08016374693319268,0.1423830996125606,0.14122076693997881,0.23941550691140548,0.4769806265360551
1752,0.07691292489938448,0.0801999494694003,0.3334592469375272,0.3179864566054431,0.017058186516645882,0.33149610994038375
623,0.07592970046445909,0.0802196524518031,0.21591626410846,0.2163653317718873,0.14764689361553132,0.4200715105041214
2871,0.07210955765839668,0.08023778485832372,0.34166677011927643,0.11024808912126915,0.2500905387694956,0.29799460198995886
323,0.07439667761658092,0.0804614283547312,0.3670857027206125,0.2082222618292346,0.13931029060753314,0.2853817448426197
1931,0.07043049285083645,0.08051933089898027,0.3876491136995851,0.06068426251788077,0.29934003745647675,0.2523265863260574
2191,0.07490112911569718,0.08056406139559072,0.2817029737681734,0.19029477937988026,0.17073912815510833,0.35726311869683797
2005,0.0751598571523155,0.08063242607216907,0.3445676346773145,0.22702923050014243,0.12192895168891371,0.30647418313362934
426,0.07520537665005317,0.08064902228890232,0.47150100550911417,0.2956229240411787,0.026545821081054178,0.206330249368653
994,0.07351133891424871,0.08066141505770348,0.40239574027266467,0.1820099527313052,0.16497831220575493,0.2506159947902752
2249,0.07077739116642787,0.08066325640759166,0.42856987446979355,0.08667141925879941,0.2663972258425439,0.21836148042886297
1760,0.07628401796057978,0.08067197690205535,0.3626769731833013,0.2874328239622704,0.05099829913992604,0.2988919037145022
546,0.07844535320763843,0.08067712048141945,0.19573036402027227,0.31454526999852955,0.040292009916405185,0.449432356064793
1196,0.07226802396984366,0.08085368224199832,0.01549265801386184,0.003853717575094609,0.4047988364883941,0.5758547879226494
1320,0.06720479781745828,0.08098834700543958,0.5754296078130816,0.016824427435363536,0.3220738193492141,0.08567214540234087
1429,0.07526427468875192,0.08109765031532296,0.4834983402202366,0.2922733758441693,0.031082269886493426,0.19314601404910064
721,0.07133276638110168,0.08111467834310046,0.325049493394402,0.05779995851219672,0.31348446283220743,0.3036660852611939
2038,0.07728670585951897,0.08132793552959253,0.33854476360768937,0.30569134510827944,0.036534795773561744,0.31922909551046935
2406,0.07377654253443759,0.08135120540969581,0.17575615659529606,0.0913505266728093,0.2960897948140275,0.43680352191786725
1975,0.07887488712776378,0.0813537249159589,0.16188130266743092,0.30184906223827523,0.062220071275894205,0.4740495638183997
2487,0.06940931838161689,0.08137480165034747,0.3825173212490553,0.007093867669654731,0.3616587682025584,0.2487300428787316
1744,0.0738029173398486,0.08140835638416866,0.3305188377496521,0.14603911462277944,0.21799719590226932,0.30544485172529917
2283,0.07574217381005752,0.08143057527949084,0.2539363269322867,0.1941663873241451,0.17408874391113488,0.3778085418324333
2798,0.07615819521709383,0.08143795705712588,0.39212672578504393,0.274916655016627,0.06543521174783029,0.2675214074504986
1380,0.07830974850888978,0.0814508571534581,0.03644121984165534,0.227539492469535,0.1605229045249038,0.575496383163906
705,0.07050805740463832,0.0814547711747542,0.48984089494460087,0.08638986557544259,0.26213728591486674,0.16163195356508983
118,0.0736224052611755,0.08151209351363779,0.3165451171299765,0.13126021086753312,0.23654118276059252,0.3156534892418978
2809,0.07501688613702258,0.08156596428160971,0.33426277499592694,0.19335555493181267,0.1657808589757781,0.3066008110964823
648,0.07917444939138928,0.08159750480690003,0.01162174410682353,0.2550541215518982,0.1325574553139787,0.6007666790272995
109,0.07210730636811617,0.08160775688010001,0.3012819983262419,0.06734683492472221,0.3085549802665974,0.32281618648243837
1813,0.07534001037698511,0.08160779157692565,0.20106024085514654,0.15420454073597342,0.22554700098536568,0.41918821742351425
2695,0.07412881603986542,0.08160836317680407,0.22550333018588004,0.11558530752211887,0.2652009057589996,0.3937104565330014
2146,0.07782975712000825,0.08161039031069707,0.3102119599144356,0.31027011668544296,0.036315198634231834,0.34320272476588953
2265,0.07632756282643242,0.08161804962562522,0.12802944482555628,0.1690817189686509,0.21722884679933646,0.4856599894064563
452,0.07256994920589664,0.08162472212138284,0.2985586369471005,0.08277276494580836,0.2922704102617324,0.3263981878453588
2681,0.07446357526191315,0.0816425309255638,0.13080730526208323,0.09716578609663626,0.29611472880061057,0.47591217984066997
693,0.07622564071858381,0.08165726201165448,0.3758679455782748,0.26375177154490004,0.08146544268864309,0.2789148401881821
1620,0.07588585053049611,0.08165857080464191,0.15464651919147337,0.15911474200297893,0.22557244528808346,0.46066629351746424
992,0.07305360179342715,0.08174346092900836,0.19867889300643457,0.06456452233564602,0.3244170621200912,0.41233952253782813
1598,0.07034409263027579,0.08176643152140455,0.45780147566079354,0.060635335696376746,0.29607337269521766,0.18548981594761194
207,0.07304172641757936,0.08176880933040762,0.4583358926679192,0.1626485213299688,0.18448606677803037,0.19452951922408174
33,0.0744236294767336,0.08178237403875485,0.24280381512587867,0.12921479486951146,0.2490792867609744,0.37890210324363555
321,0.07652144972791475,0.08183411955489958,0.3505322992040613,0.26035025410124735,0.08954201140153425,0.29957543529315706
2014,0.07353436302407113,0.08185710036895735,0.45311113172254763,0.17821333430627498,0.1683750902911144,0.20030044368006292
1413,0.08029284595418859,0.0819251858292744,0.15480834501970533,0.3557905678293707,0.0034095043205516224,0.48599158283037236
2464,0.07060868298764969,0.08193176964738352,0.360764825954259,0.029616061428896504,0.3431917159486017,0.26642739666824283
776,0.07685345533683598,0.08194121508409143,0.3758305543872022,0.2858116013136695,0.05773629589929262,0.2806215483998358
1542,0.07333052556592347,0.08195143788425883,0.27559022926459914,0.09600517212368882,0.28229006867517686,0.34611452993653524
1753,0.07427763103156851,0.08199376899665592,0.3945906649350192,0.17883063471799981,0.17630329091072297,0.2502754094362579
1440,0.07495817764421285,0.08204031463754492,0.30762981573629483,0.16898453109578027,0.19861703630288263,0.3247686168650422
509,0.07387571834345859,0.08204838751824085,0.29276792014744946,0.12064378784670342,0.25377031829957536,0.33281797370627175
464,0.07005701573516708,0.082097888145287,0.3613777290006263,0.008005666454675965,0.3669798214798807,0.26363678306481697
2848,0.079514934162363,0.08223033222121698,0.22472903684896675,0.33685660363554515,0.019096543761029136,0.419317815754459
1498,0.07597118055650234,0.08224689150197466,0.3428931203280837,0.221445106089792,0.13662601111178774,0.2990357624703366
551,0.07551717650899933,0.08240926999718372,0.40784707763961714,0.22755113812166666,0.12210107115900343,0.24250071307971277
2791,0.07698869004013276,0.08244605906995257,0.43670804511678396,0.31104551365976046,0.023182807409191455,0.22906363381426414
1452,0.07656634271251178,0.08253815153085788,0.35015762245798365,0.24374323789486185,0.11202300344472924,0.29407613620242534
2431,0.07271111813557969,0.08254653451465092,0.45023684236152356,0.12862264704192772,0.22705664696145797,0.19408386363509067
1546,0.07697430971517574,0.08255903733939515,0.3913796920485069,0.28229155690221874,0.06292053436720475,0.2634082166820696
2492,0.07166431323786189,0.08260758223010228,0.29171787367290936,0.029436753896889083,0.35534108689746213,0.32350428553273936
2539,0.07162434653436826,0.08262022225748684,0.48433133123361627,0.10081919451302236,0.25309202069935904,0.16175745355400237
658,0.07103566951259133,0.08265487669809815,0.34398540997217486,0.024752014709440287,0.3540657380597931,0.2771968372585917
455,0.07146280918333908,0.08269036535633276,0.23352934422647673,0.002684682355393202,0.39122434890277036,0.3725616245153598
2841,0.0773015226333559,0.08271203754268094,0.21135855792204072,0.2136848938877779,0.16357554419451617,0.4113810039956653
30,0.07902815509180663,0.08273803940895318,0.17831951954572026,0.27781406772369033,0.09492115485733534,0.44894525787325407
288,0.07774407625606435,0.08274867024705325,0.2758717763678452,0.2584735387997133,0.1056372518069284,0.36001743302551303
2062,0.07086554049433383,0.08278624752401907,0.40794854126340085,0.03950928808408304,0.33060552801167364,0.22193664264084245
2301,0.07555743240036764,0.0828044954315845,0.32835069405491163,0.18439613939027596,0.18270982584644888,0.3045433407083634
2521,0.07336510210254857,0.08281759216181236,0.2131311343559107,0.05950882267457004,0.33337752040521645,0.3939825225643029
2755,0.07736681868998405,0.08282498707372056,0.42068706016289337,0.30970924466217076,0.02890675375290421,0.24069694142203152
1362,0.07653624247851913,0.08288529336176954,0.2470530790239175,0.19085164054646062,0.18580703282673883,0.3762882476028831
2198,0.073919619552644,0.08292948814840864,0.24795075337236744,0.0885557970454961,0.2984380855511223,0.3650553640310141
1513,0.07277655821976954,0.08295274746225997,0.2789666635302158,0.057394559613129614,0.3285472912451287,0.3350914856115258
1580,0.06990894457928368,0.08302658054108593,0.4703369986833779,0.025972262198943694,0.33780700483455434,0.165883734283124
1021,0.07808499216447443,0.08302724676064248,0.24698622815766455,0.25455792629203267,0.11492783564016008,0.38352800991014274
2100,0.0735178834801747,0.08310598893641066,0.3051576779789456,0.09008131078344576,0.29074782666061477,0.3140131845769939
2819,0.07277109574568494,0.08310617148906703,0.26377800686287683,0.049255655950903324,0.3398689774498174,0.3470973597364025
1405,0.07545227150057505,0.08310840186591129,0.31998543622145986,0.16980746388868867,0.201466236281384,0.3087408636084674
624,0.08020369583836114,0.0832047752279833,0.2362335403324181,0.34888432618122284,0.008818753717632567,0.4060633797687266
890,0.0714567737021433,0.08322790022119347,0.4922501673323985,0.0854484488884353,0.27173761679833336,0.1505637669808328
2024,0.07472537794060066,0.08323166932733554,0.34595492832062635,0.14850610128441125,0.222358819693348,0.2831801507016145
2115,0.07313628746454277,0.0832537605490944,0.3783194539350519,0.10021836795092477,0.27121035817246725,0.25025181994155615
1717,0.07209145061338289,0.08326157558289618,0.30281147575375345,0.035596496016698204,0.35054916524923785,0.3110428629803105
411,0.07495619710603124,0.08338779045851047,0.24714894330512682,0.1175223958616972,0.26919420429351143,0.3661344565396646
1789,0.07392333206359737,0.08344549147647164,0.3160956388487801,0.10209323840610657,0.27799209225823857,0.3038190304868748
2713,0.07687984887863754,0.0834707543273404,0.28000819203634036,0.2044006704558641,0.16965426570230718,0.3459368718054883
2704,0.07277653022380666,0.08352282218214722,0.29713188658458706,0.052584173409057064,0.33427553460479487,0.316008405401561
2804,0.07893409841321372,0.08355320324902095,0.37492164061218564,0.34287707635300846,0.0004428070757953739,0.28175847595901043
108,0.07808073551133385,0.08361077075195571,0.23806231183565485,0.23607422282830093,0.13977791116454621,0.38608555417149804
1459,0.07638534532677176,0.08368843606071934,0.3843091028478365,0.22251368525901266,0.1373761094561053,0.2558011024370456
1773,0.0734592421730422,0.08374737620297402,0.22253233646279522,0.048103391576474995,0.3490272223551059,0.38033704960562387
1238,0.07188375215762187,0.08386579108458553,0.33806553190806826,0.02910447030769017,0.35604072166953005,0.27678927611471144
2777,0.0800593599945382,0.08387620952878257,0.17096875871042538,0.29336411694394904,0.08369721488287646,0.45196990946274906
1977,0.0794200430622235,0.08389424669171729,0.27670075687338996,0.3074015418896769,0.05549467820756214,0.36040302302937105
1706,0.07607835981467435,0.08389563132470723,0.388377851829103,0.2062056837181244,0.15616798389838957,0.24924848055438306
2362,0.07935492687918355,0.08391259577506868,0.09725971823656186,0.23338733840070902,0.15982507800374304,0.509527865358986
367,0.07737116813702978,0.08395637174879875,0.3425906096176907,0.24018282843313668,0.12418838722046609,0.29303817472870636
1857,0.07746520185377795,0.08401756977227637,0.3269313367021165,0.23590179552956636,0.13128564629877373,0.30588122146954333
662,0.07242188004866616,0.084124431442716,0.5779065225180009,0.14162934253239276,0.20253561957808366,0.07792851537152283
2219,0.07193387027581931,0.0841532962362623,0.33254331334416976,0.023597185202807302,0.3640065147221977,0.2798529867308252
2189,0.07999673871967708,0.08428830080160722,0.06683939337893331,0.2425639272169401,0.1544503217817476,0.5361463576223789
2272,0.07577021127696727,0.08429317946091336,0.280458194519951,0.14146835775131106,0.24339620394342662,0.3346772437853114
6,0.08028693739599142,0.08432367341122032,0.21329790913058042,0.309636874181396,0.06255063759366757,0.41451457909435585
982,0.07957605088991665,0.08432903508311296,0.25701439803410736,0.2939956362919161,0.07541573160393744,0.37357423407003904
2844,0.0796322022739087,0.08434330871198861,0.3431926243615624,0.33786911827105315,0.014465476310313865,0.30447278105707054
206,0.07964786568880718,0.08435448782727845,0.3306950269383117,0.3318386279140085,0.02307497525698677,0.31439136989069305
105,0.07782172488514147,0.08435969585794185,0.24629047267546367,0.21012249733097166,0.17165942319489377,0.37192760679867093
1187,0.07199077333956905,0.08436117383308159,0.2799429061760299,0.004581690853177069,0.3917030630570527,0.3237723399137404
772,0.07916538092933408,0.08436953610873363,0.14622755268119197,0.23082325879419538,0.1597573806873296,0.463191807837283
691,0.07576551213771847,0.08441431978850399,0.1341174858831035,0.09116012522072989,0.31555305941481576,0.45916932948135086
497,0.07882527854755383,0.08447226781260499,0.29527722552153746,0.2717032499184452,0.09696367703412297,0.33605584752589446
1232,0.07569103806177156,0.08447893562655334,0.2887962408705776,0.13750826028805171,0.24764974897496866,0.32604574986640195
1737,0.07793924840732182,0.0845111988126021,0.4351862825039109,0.29696297405607114,0.05040559023184386,0.2174451532081743
2926,0.0771293453346954,0.08453028835689431,0.36137866367679133,0.2237631773554968,0.1431703221030406,0.2716878368646712
144,0.07419681152320036,0.08453166417768984,0.2705360386409801,0.07462630750676731,0.3185880886780172,0.3362495651742355
1551,0.07980429342886644,0.08457440845760557,0.2368952994579237,0.2895301641033096,0.08411461845301682,0.38945991798574986
1105,0.07498482145043861,0.08457699408745598,0.4279168844385356,0.16305690418440336,0.20233570674848325,0.20669050462857777
2470,0.07833487435803523,0.0845818140396196,0.3199123611960397,0.25734594059500504,0.11078069777902151,0.3119610004299337
2203,0.07310835224765262,0.08458644424839926,0.29746689597035,0.04412796440382836,0.3484512789008714,0.30995386072495035
27,0.07957134295557855,0.08461597065109615,0.16105387079178587,0.24795414595544618,0.1400618644958576,0.45093011875691036
59,0.0808166722815242,0.08463660478233129,0.2037469430597491,0.3229634460689121,0.04990192923415704,0.4233876816371816
595,0.07757080340672469,0.0846372448864334,0.17138575814353804,0.16697014848293545,0.22950730780377182,0.4321367855697548
1771,0.0765117445570663,0.08466731397566922,0.30522584040520157,0.1718246796092764,0.2087473624942235,0.3142021174912986
2459,0.07847582699688067,0.08473908300317469,0.3081440134448943,0.2545260369994735,0.11621145337639703,0.3211184961792351
2268,0.07827004559606689,0.08479252117112522,0.2266765008317602,0.21153052241734233,0.17449217887372004,0.38730079787717747
843,0.07546310533532002,0.08481890941403132,0.498573215318545,0.20966326594133658,0.14207526536845252,0.14968825337166589
1617,0.07383089872713279,0.08490119286480013,0.35684915304316517,0.08432981832767106,0.2992856772990525,0.25953535133011124
2831,0.07765375427867238,0.08494097537149059,0.34483475999036806,0.2291733275415789,0.1412494097351386,0.28474250273291446
2312,0.07706388932775583,0.08498656492648066,0.3131967847136489,0.19015433891683847,0.18900942911684535,0.3076394472526672
2237,0.07811090601562373,0.0850017991034051,0.3463814934920669,0.24840112800917283,0.11970790763756295,0.28550947086119743
1642,0.0742382782181036,0.08502041447857384,0.15550250509992036,0.03172349509208711,0.3801709816860166,0.43260301812197594
258,0.07013788235498654,0.08508255387256865,0.5253354301246493,0.016608710104891948,0.35027612854478596,0.10777973122567285
1245,0.07477127520599455,0.08510088062509552,0.2569949684820958,0.07971901321472313,0.31742444878944603,0.345861569513735
1233,0.07798593282353875,0.085132646371185,0.2535316041404886,0.20180764429773101,0.18390431732728188,0.36075643423449855
2659,0.07585771490857456,0.0852165164298323,0.025650371338137655,0.05028582465130599,0.37465167736071636,0.5494121266498398
802,0.07571545609677217,0.08522421011165461,0.23952979132900867,0.10600659242545417,0.29152768617129954,0.36293593007423763
2944,0.08101529623343229,0.08523051474096763,0.09600450974128155,0.27473920948539915,0.11968740114080638,0.509568879632513
198,0.07546449803931107,0.08523110069451008,0.27817160678110125,0.10962364791846473,0.28307739080178707,0.329127354498647
2206,0.07570462728753218,0.08534183035359358,0.28553830778438144,0.1189108017523477,0.2726026700238541,0.3229482204394169
1383,0.07426787574748231,0.08553539021626476,0.36647592344870455,0.09110383726913733,0.29381858554625184,0.24860165373590634
2190,0.08111743081992603,0.0856630654561229,0.12547879127624126,0.2787590454109787,0.11417706205183781,0.4815851012609422
1501,0.07138912758273509,0.08570228364061845,0.5152311961686602,0.04339737164839858,0.3261754130239563,0.11519601915898493
2928,0.07676955354026731,0.08570654525546527,0.2763208112338005,0.1486823751528926,0.24284872449700814,0.33214808911629884
2727,0.07538860940535151,0.08585724223266504,0.2023431625849844,0.06997048800980851,0.33786581714667907,0.389820532258528
2671,0.08302261882339163,0.08585796161656231,0.013194733097144418,0.3258619149746501,0.07263138205820498,0.5883119698700005
81,0.08002359091847487,0.08595013139342704,0.31622057083554517,0.2979071410868865,0.0720348292697896,0.31383745880777875
1101,0.08049654921396891,0.08596630994624915,0.27189034339168094,0.3000370437304198,0.0750305419226595,0.35304207095523976
8,0.08006123842171191,0.08601519624070357,0.3031705749590406,0.2919928232246812,0.08070565231747028,0.32413094949880805
1627,0.07631272826816611,0.08604499901930693,0.3551014148853184,0.15318048805455708,0.2299301502896215,0.26178794677050304
1725,0.07724477282355433,0.08604764830725914,0.2425008264688489,0.14798694579970667,0.24923492426116395,0.3602773034702804
2556,0.0793983303132815,0.0860510947347228,0.23626040312307073,0.23354359050365003,0.15492453175433163,0.37527147461894766
2313,0.08186455472039418,0.08606349104615314,0.09784292955254088,0.29334614990455404,0.10244745035738276,0.5063634701855223
1897,0.08042923922482738,0.08607457514017491,0.3748391443924026,0.3434771421887093,0.01294540773006832,0.2687383056888197
2968,0.0770332830528385,0.08614462893780343,0.24668984793928253,0.1392428907392305,0.25882042608569816,0.35524683523578876
365,0.07425319976578156,0.0861459183493179,0.1453423774259973,0.009156296329060832,0.41066309455124445,0.4348382316936974
808,0.07899969175103233,0.08615613966256226,0.31900481430080047,0.24697760721505302,0.13050423015815676,0.30351334832598986
1331,0.07549188585789761,0.0862072085253902,0.3582253794853729,0.11959992343989984,0.2671390318175662,0.2550356652571611
1424,0.07522934719727632,0.08621169899184805,0.30416723101549614,0.09037724927306048,0.30561159838738644,0.2998439213240569
1549,0.08071436922219605,0.08622614195428113,0.04692770974696968,0.221519780165356,0.18952436960513433,0.54202814048254
