,Return,Volatility,AAPL,AMZN,GOOGL
100,0.1881899231109835,0.3082676646506309,0.10712997554971758,0.33177669015454864,0.5610933342957338
2759,0.19763024594252707,0.30827550903206213,0.21887880707122612,0.3380395287903514,0.4430816641384224
288,0.20459052340523176,0.30828409932590606,0.17274856802226307,0.2568762151394449,0.570375216838292
1484,0.20945338202399816,0.3082886909132553,0.22564343408629742,0.2569862061769809,0.5173703597367216
67,0.20503475859335712,0.3082890061511202,0.2409215517090377,0.29916264385725744,0.4599158044337049
1251,0.18497203012445776,0.3082935570548577,0.1087772628451872,0.3561652164848675,0.5350575206699453
422,0.20358066093861674,0.3083028050962171,0.2391405338403894,0.3084977491092038,0.45236171705040684
2155,0.19814775036918136,0.30830524534912224,0.13550170015409083,0.27864477001735183,0.5858535298285573
1547,0.19244715987550476,0.3083082237585491,0.19572787942073547,0.36009949668037006,0.44417262389889434
201,0.18750733440852904,0.30830848241255376,0.1634737713525213,0.37432305357221113,0.4622031750752676
1831,0.20184326220557067,0.3083091381172724,0.235113785113297,0.3183843115776184,0.4465019033090847
112,0.1957197982258972,0.30832171213010245,0.21282641179473896,0.34782650765435646,0.43934708055090466
1516,0.18403977953817077,0.30832289390996664,0.12593010381316103,0.37436078002515194,0.4997091161616871
668,0.20028724649397364,0.30833582985203195,0.14448965731315333,0.2691594024379441,0.5863509402489026
2933,0.18463519318801885,0.3083416410011248,0.13877015538763532,0.37862154676406024,0.48260829784830445
51,0.1976381447262358,0.3083430303764918,0.13145252227898438,0.27963037888857106,0.5889170988324445
784,0.20918923760986036,0.30835152176823466,0.2442667764516122,0.2713279178331851,0.4844053057152027
28,0.2040485039830161,0.30835484245663847,0.242951969145485,0.3076557118934848,0.44939231896103027
2372,0.20899112249056118,0.30835498490813734,0.2049143309024095,0.24649626964245797,0.5485893994551325
689,0.1947121260680482,0.3083572151596296,0.20972213701719306,0.35304747246263124,0.43723039052017565
882,0.20639565977483115,0.30836476895966797,0.2471947538983169,0.29350030820711,0.45930493789457316
2793,0.1890441611292166,0.30837160114377,0.17836786249697312,0.37314142532457145,0.44849071217845554
2136,0.20909781487963816,0.30839075667822097,0.20265740551829717,0.24421773113768883,0.553124863344014
1168,0.20097014922299786,0.3083971390787451,0.2366547315912567,0.3257318391341112,0.43761342927463215
97,0.1829100241448474,0.30839782786985526,0.11213994612822555,0.37333309726094877,0.5145269566108256
1865,0.1836863925294948,0.30839861292464976,0.1014804801853469,0.36059966158662843,0.5379198582280246
1321,0.19531914074531792,0.30840233333326733,0.21458241611267534,0.35189824222315674,0.43351934166416795
1941,0.2049614373629355,0.30841285357923015,0.24780900587185567,0.304290273070703,0.44790072105744133
404,0.19164470776744566,0.3084311169177571,0.19707618767108237,0.3668070510224828,0.4361167613064349
2252,0.18318517606675883,0.3084328594517437,0.13063295812731582,0.38368473796470065,0.4856823039079835
870,0.18270821579540092,0.308435487892819,0.10362464307570877,0.36911018561090897,0.5272651713133824
2838,0.18406582531967286,0.30844605531118213,0.09527463665278814,0.35371152774054254,0.5510138356066693
454,0.18696105138474983,0.30844927186853766,0.16799287097364643,0.3812929391043952,0.4507141899219583
2329,0.1871609567566077,0.3084557557266358,0.09453366219815931,0.3308163825729729,0.5746499552288679
10,0.2013204427757542,0.308461294989363,0.2405841249416613,0.3258192803452622,0.4335965947130765
2811,0.1938126630424016,0.3084693704339565,0.21015630862962384,0.3598469966819732,0.42999669468840296
175,0.20961873341664405,0.30847208420982875,0.2543328519558022,0.2749380236894793,0.4707291243547185
2529,0.19618722861686677,0.30847605826281294,0.1196015907736987,0.282221373790504,0.5981770354357974
1699,0.21166179239564625,0.30848919527705954,0.2253655422396021,0.24081766346073294,0.5338167942996649
381,0.18843832395532947,0.3084992056806934,0.1808138618357344,0.3791586514023198,0.4400274867619457
676,0.21200945904471172,0.30850128937802135,0.2451135364882717,0.2514821168052121,0.5034043467065161
63,0.21209941062914847,0.30850961063915533,0.2456638373528979,0.2511983985653387,0.5031377640817635
135,0.20647445044265414,0.30851134429572097,0.17333796710639954,0.2436349423621825,0.5830270905314181
1078,0.1886047124259874,0.30852293773990525,0.18300105561183663,0.37941426297299896,0.43758468141516443
