,Return,Volatility,VYM,VTI,VUG,VGIT,FB,AAPL,MSFT,GOOGL
2300,0.20347500514411063,0.21753919807824781,0.20089386585131566,0.24177818082023128,0.04720180603909753,0.11913874695544509,0.2310752015834556,0.1306671352159823,0.018629700173002518,0.010615363361469994
339,0.2290029800839618,0.21754032127635622,0.1277439451571101,0.04266118057672878,0.20849135544756817,0.16231703275786333,0.20143294883970686,0.16440528168105065,0.07885958527481753,0.014088670265154635
2074,0.24242730092591605,0.2175643376851373,0.14786338709166588,0.02244958632348187,0.08884443746028478,0.1607835075602941,0.1721910947243075,0.1643027834209257,0.12148184024838188,0.12208336317065825
68,0.23410396714763504,0.21758522876605543,0.043836738771006835,0.04720832150155432,0.24139587663292186,0.1688775124967511,0.16460520857718416,0.1284221315381549,0.0001239733793161637,0.2055302371031106
341,0.2302620820182397,0.21758633837279334,0.11741639715799568,0.21283398061075584,0.17482468137967164,0.11083147508571033,0.13169715631143378,0.12520205309152915,0.047476716261641266,0.07971754010126238
2341,0.21862806293207465,0.21759734280906173,0.03290945062207919,0.16486771419800536,0.19598249085074138,0.1692811384028644,0.21866542532814706,0.13021613176787258,0.02612552128819103,0.06195212754209896
2696,0.23757524093732377,0.21760160684049873,0.15336061276556232,0.16407195886428777,0.08500103128512922,0.12404910064950854,0.14044323034657094,0.14060443118496369,0.1397130631023669,0.05275657180161065
2506,0.23344093324306414,0.2176148625576876,0.07856517893151839,0.0850458355200479,0.1910303751841422,0.1593567226297128,0.17663446223182958,0.16019619511988006,0.0004442796551417834,0.14872695072772735
2903,0.23588678205752966,0.21764518614370362,0.19424646637865858,0.12522810010386276,0.1516765524566718,0.10755323288500121,0.12810239563900735,0.16942435750412843,0.004977950996993826,0.11879094403567596
1207,0.25493801750296874,0.2177005613365507,0.1919546317686631,0.0913488016463774,0.18100951561385675,0.09942336498203526,0.02895978046131079,0.12025675969785843,0.16564185068483084,0.12140529514506745
1229,0.24681438576667017,0.21770094072295726,0.10008434719373532,0.05569563128066027,0.1480866132730687,0.1605298594333684,0.14829896549389865,0.15952505800137362,0.14635227601472064,0.08142724930917442
1356,0.23871270855035315,0.217717489597544,0.18206971681952958,0.24671491603767332,0.20505420966116342,0.06529077455498568,0.017874914267444687,0.10611754084274326,0.01143534967666774,0.16544257813979224
2451,0.23802873174515807,0.21773038558986507,0.22962299055921917,0.007950189639970339,0.158519455637855,0.10948356458967828,0.10086151921766329,0.058446962072021276,0.21234977187802434,0.12276554640556832
2183,0.2645841480851787,0.21778685007941112,0.1205040397871465,0.10765853468757026,0.10893480448885579,0.1275758959267641,0.032579342900612304,0.13954704992125055,0.17445949959230994,0.1887408326954906
2352,0.24007326068410106,0.21782144567553707,0.15808883682726876,0.19708555562549956,0.19299822063699254,0.09819299396923545,0.09261527889666694,0.1760213651763783,0.0052463161269911416,0.07975143274096709
1169,0.2373247202495579,0.21783284947848347,0.15862213610205816,0.16299731407118564,0.026771382177168186,0.1385262747236133,0.1711574221354758,0.1754457742077432,0.1330789911107499,0.03340070547200566
1418,0.2364382596160853,0.21785450771312143,0.15999796378171963,0.08040785242589932,0.04257882764893472,0.14976041825194383,0.18339996911698384,0.17292549158214843,0.056342176143105833,0.15458730104926455
1090,0.25556998403924003,0.21785986582372838,0.2025776617816912,0.07447075114940824,0.14253405498850039,0.09954258111233108,0.025341239512561377,0.108334859213953,0.1554235755702207,0.1917752766713339
2045,0.27827475205283503,0.21787560279443427,0.08567266844996088,0.09355829281743255,0.016306725138401906,0.16246089623952725,0.04762707986459454,0.22703584538188756,0.13199557407805398,0.23534291803014137
2751,0.23829099084985064,0.21789232754481735,0.19157068855687842,0.002235048844597935,0.01447090294591015,0.16900081942870332,0.2083659408224269,0.17920993462992144,0.14875565947576114,0.08639100529580081
1131,0.2388485575513622,0.21791024318929314,0.16585932396288275,0.037131335246883355,0.030932668637164238,0.1547174056008904,0.17707359954478052,0.13415343942277186,0.15200337079887027,0.14812885678575669
1333,0.22635548016233495,0.2179110066223562,0.29127968287283124,0.15469596913005815,0.1846652904094254,0.06532398446372824,0.08341039584577586,0.0961696007752745,0.1216431063924635,0.0028119701104432635
1063,0.2362835675151823,0.21791567792569155,0.06677384274481696,0.095709955297666,0.10230900922304097,0.17204384661222688,0.18592247603488288,0.1575826803384845,0.04032026778182168,0.17933792196706003
1891,0.22117994190511012,0.21794044578317795,0.030023486506129963,0.20728302227530004,0.08639164137253097,0.1495326711537915,0.16053455340815428,0.0043815124842982445,0.16653430595319607,0.19531880684659894
909,0.24408704998571876,0.21795775256055147,0.1599887988199837,0.13981507541694152,0.2610054320655353,0.08247423892121783,0.012082846140010973,0.05702594714750762,0.11903690116037582,0.1685707603284272
2230,0.2392727158641899,0.21797626190035144,0.09576237469009881,0.17473109739256798,0.15822372320997827,0.12760272783610938,0.13164197869678165,0.16464877101660683,0.008986821366117372,0.1384025057917397
2284,0.25822971183823606,0.21802034365287812,0.023670549580332337,0.0842818915537087,0.16099646955709437,0.15994744346406342,0.06849813014573446,0.10618656192253655,0.14056238793090112,0.25585656584562905
2281,0.2306929611719778,0.21802093755422308,0.0925559033478633,0.22467791295148684,0.0684269426831926,0.12164558795572551,0.1293707908899014,0.04982648895040344,0.17748818169966052,0.13600819152176638
361,0.25107990661387475,0.2180440289211088,0.0395327657662023,0.17324878170741237,0.30392871689885204,0.11492610166327208,0.04127312007333534,0.12164421671941278,0.043279522385479836,0.16216677478603334
887,0.21082998001672226,0.21805321698284616,0.23665215045256152,0.004408254342778389,0.006461507423893247,0.14905862926677968,0.23332682056120432,0.07055199036512314,0.06659041046086744,0.23295023712679216
2129,0.25580879884498786,0.21807497245308796,0.061598595864104266,0.10946557101739317,0.09545330236410438,0.1621538484790963,0.12364351575875782,0.17948786483167817,0.1235687913715749,0.14462851031329108
2718,0.24932833208373106,0.21807571064351502,0.20226087034387602,0.05964551084220385,0.11146317548310393,0.1335944850511806,0.13372882820254015,0.21326923664448372,0.12049043644931183,0.02554745698329983
1291,0.232261796691801,0.21808716042020912,0.1456399324541858,0.10986167997795582,0.16228125441097804,0.1217133299895194,0.14347685820102468,0.09537335178270949,0.12783457111199165,0.09381902207163494
104,0.274534770374507,0.21812946641509526,0.11971073667416228,0.04656888361972043,0.08578242521888353,0.14830436223093377,0.040631270193502746,0.1884739435493847,0.17918094585900335,0.1913474326544092
1865,0.2510160970573052,0.21813184278828554,0.10148760846344587,0.0953025037250124,0.15013431867171606,0.14946278549818834,0.13250566897154833,0.21074199494202636,0.04359404341096694,0.11677107631709556
596,0.20539318397689194,0.21816239880939706,0.038972485375868206,0.24525642653407198,0.07905273039340097,0.17486344856657082,0.266250328654098,0.1241880888168428,0.012089705622377286,0.059326786036769906
1921,0.2537723446965858,0.21820438775961762,0.12390986864614718,0.22309465961853348,0.16186768126858603,0.09584810854193754,0.008524327722805052,0.09617389610115192,0.19596530864293182,0.09461614945790707
1219,0.24966865393799945,0.21822341666847597,0.10475466039324785,0.029187935966431804,0.10949577924681345,0.16412179187864756,0.1467673519134084,0.15224148378055985,0.14934036082100266,0.14409063599988842
112,0.21901562326313562,0.2182400834445888,0.013631579839721608,0.20637663301898057,0.01679886333064712,0.17528732288571827,0.20425006374065766,0.02070463746350593,0.2022821696421965,0.16066873007857252
2527,0.2701952315707333,0.2182525312442344,0.1278287449864769,0.18014897432630564,0.006071063770808428,0.13207076200496629,0.051919163070119984,0.21788561059311018,0.1679615889467586,0.11611409230145395
738,0.24396404354975237,0.21828893327451407,0.06961794204535542,0.10109693794910161,0.10454389257084029,0.17525196937450038,0.16874665914217085,0.14589816896914473,0.2309861857515086,0.003858244197378109
1633,0.20521047535832143,0.2183041998933374,0.19285540534560747,0.0275032375917039,0.17601832937030554,0.13286763428397333,0.2199782249834222,0.021743672461590667,0.10959975030383957,0.11943374565955728
2619,0.2332303489631134,0.21836315516947893,0.004738746829144503,0.06792678281144993,0.19357447857981225,0.19493227547863023,0.20059576386573483,0.11396465743453459,0.1491323169375086,0.07513497806318511
2085,0.26302811236998613,0.21837272781782538,0.06422492336706759,0.1051019129959235,0.19908978000291175,0.1436761639659736,0.06760628641605822,0.17402104784970607,0.14453016187345474,0.10174972352890457
21,0.21846595462802854,0.21840074412341218,0.17339454884468963,0.13748518841548996,0.11625745002669256,0.13747698663649915,0.2200314569498632,0.17149270037871536,0.008827721647886266,0.035033947100163894
1742,0.25278363600615145,0.21840309435910013,0.17031577602505837,0.14710908098055533,0.10423273958859201,0.11542368651502626,0.0877360833081383,0.17701500738216128,0.1576329272275181,0.04053469897295038
2892,0.25513849959417023,0.21845510293227416,0.16813458817954158,0.04929861129744225,0.08128037336769868,0.12417343882501214,0.05123071546196161,0.06942049551542696,0.24789130334557052,0.20857047400734618
575,0.22694479542215013,0.21845522494683772,0.08378296000691844,0.1744022987579678,0.20492676315058642,0.1438022373541487,0.1870009222279023,0.17142781951181232,0.016265408035150357,0.01839159095551365
230,0.23769532023519227,0.21850544938066016,0.07386271954053787,0.12643564333100998,0.12041292081531185,0.15363326933696425,0.1673732382406871,0.1306346420939084,0.11809456746076201,0.10955299918081861
525,0.2334083811603269,0.21851690270298352,0.07419169554137744,0.18639485872211686,0.0678680581109465,0.16706475263941703,0.20777706865812767,0.21525007337226557,0.015303829874822655,0.06614966308092624
2969,0.23436969357359408,0.21852591428957682,0.19310032114192252,0.19592849476881513,0.254997160846433,0.07993290186368575,0.08188384163120899,0.15414033436672334,0.021125961292026114,0.018890984089185207
1879,0.250141146944954,0.21852775084925086,0.1727030578994382,0.035321644713188466,0.12860593575902657,0.1322264741988527,0.12403611974989055,0.1873040610001474,0.052294629591633196,0.16750807708782287
2251,0.24981106001101006,0.2185369202223326,0.179862308148805,0.1461524812228732,0.13189669046286334,0.08890023786661515,0.02454054389220303,0.08431095667190533,0.13308028564315774,0.2112564960915774
2732,0.260716288715835,0.21855164867765803,0.16033733918567802,0.11626766008656686,0.09054794525314123,0.11443602482689295,0.045006386049431586,0.19253412686477817,0.004896284963870517,0.2759742327696406
942,0.24772353786769638,0.21855404580361512,0.13217288297773264,0.055239902804693486,0.24693425801396046,0.13283329816523284,0.12165555503424241,0.19593046737093311,0.03212005951120835,0.08311357612199669
2826,0.2196208208420064,0.21857587041809443,0.08044270994315382,0.004248144002330314,0.09974799479448682,0.18930950575493055,0.21623470131347472,0.022439471208730865,0.1854188426628489,0.2021586303200441
1526,0.25090888174746573,0.21858286944875585,0.05386471218422512,0.14843158694067987,0.18142834679547884,0.13274083521408953,0.08267830676825312,0.10689684204472756,0.1528912380872409,0.1410681319653049
480,0.250270093618184,0.2186085329478296,0.10587718033200644,0.15351807394320305,0.2119951007404408,0.10981682129477034,0.044342136842585596,0.07953082611231983,0.21198588214460623,0.08293397859006761
532,0.2525027375243053,0.21862084875593363,0.15701701493242862,0.1054974601217783,0.05633261319906935,0.13588383089046244,0.12916077758023467,0.2187044518676739,0.048189515873215565,0.14921433553513724
2430,0.2381954395963101,0.21863413429725073,0.10067798805646647,0.1877662558440848,0.0722958613938174,0.13060710319882754,0.1291562868459975,0.076202656676269,0.23838572641100092,0.06490812157353631
2817,0.22418193494794084,0.21863880974990169,0.17215653418606464,0.12255147179290533,0.05941839640172635,0.1255592797471105,0.1834083281219767,0.09199409795077848,0.10468853327389947,0.14022335852553858
2209,0.24773115526783235,0.21866238007187724,0.10715930018071956,0.15520336367050294,0.002374671678302928,0.15236554602154292,0.15778876990007118,0.17865514157978252,0.15015905982520683,0.09629414714387119
2437,0.24681004787319394,0.2186639296225325,0.08245891415814496,0.04850140736202065,0.17218581517570625,0.15119315862820779,0.12493847171565506,0.10507791795348073,0.16168828463830337,0.15395603036848127
188,0.22691361205642493,0.21867754332753409,0.1465461215112747,0.13781694357533808,0.14207307017942322,0.11471675432794946,0.15083402983816285,0.07180533029097985,0.12347664382274048,0.1127311064541313
67,0.24156929602012195,0.21872381024256607,0.1573157531018293,0.20584555999774073,0.22816052368077586,0.07945702866324425,0.044880430484306164,0.09921088778262854,0.10889750397463213,0.0762323123148429
1081,0.22164668732429782,0.21874576850924562,0.1636420804360777,0.1670126067397193,0.16034227846050517,0.10848296177987662,0.16998882412944386,0.11708502123638041,0.03219841777686813,0.08124780944112883
2121,0.24517998921855635,0.21875595344344737,0.16623883970552483,0.15150475313772144,0.21406837981318447,0.0976827776304016,0.06375669837549547,0.11321723981153876,0.18345846936932234,0.010072842156811037
297,0.24878081596737475,0.218757918944722,0.08324679252936866,0.044369036823076614,0.214109859172614,0.1373274584439416,0.07947573257624738,0.06276771052827344,0.1750252127688446,0.20367819715763372
1558,0.22961757027006993,0.2187652964071099,0.14451280562647256,0.12252343428073839,0.0449522745633401,0.14745655622205478,0.2045623905872165,0.15806205196000336,0.06862248527419165,0.10930800148598271
237,0.23875708249788247,0.21878409754832437,0.0678941276936437,0.18230985258580662,0.13388601501806063,0.1511742863097275,0.17009543034044727,0.18358849444693953,0.08070528825968934,0.030346505345685504
1721,0.20772079456350043,0.21883844330634414,0.11142797393192944,0.15763315194539945,0.23355955994494942,0.11238700083171721,0.1749077721264855,0.016658416567191876,0.025019049980803218,0.1684070746715239
47,0.2777801579750627,0.2189313342821504,0.023456702687406045,0.001928442517588869,0.16194379924293462,0.1925621590104551,0.08227308350800959,0.24735673817001827,0.09483810112225327,0.19564097374133413
807,0.2729666796316536,0.21893266280655674,0.011246877500206755,0.12420963963951295,0.030553795506920403,0.18578233931341898,0.08930954854206921,0.2596403418986416,0.011558566648929935,0.2876988909503001
570,0.21467018975254146,0.21895201712696324,0.16985031251859087,0.09111515402219539,0.17582923422466687,0.12571130448429052,0.19736587630731772,0.05033661229052359,0.1662034375579009,0.023588068594514216
2752,0.26793328737451044,0.2189715065625673,0.2172634400197858,0.06858151776684267,0.1551134402334357,0.11149223091621926,0.03181733162978093,0.22293928436341454,0.15723682198650665,0.035555933084014474
2888,0.25455609060412837,0.21900715882687352,0.15751668199200045,0.18049469678269753,0.01015278106911111,0.1178678423126806,0.09643687852728347,0.17177873832626528,0.165721860014016,0.10003052097594553
1682,0.2348391243363774,0.21901809125373733,0.18405928854667625,0.0002784017081625931,0.17906056183436692,0.13839813887551633,0.17950934899435247,0.1555838454608638,0.07492229000442825,0.08818812457563335
2400,0.27615491866558217,0.21902854299794508,0.2179207095416979,0.057195056344469954,0.017542468682268518,0.11810584048445381,0.014178892222456718,0.19817018822066695,0.19241402655178666,0.1844728179521994
1668,0.22286052261479786,0.21903433840494724,0.1418228165401987,0.1432949962571362,0.1938858155837481,0.11901396328276169,0.17519378652817932,0.10495239095903144,0.0900480608189066,0.031788170030037775
707,0.21799960226510992,0.21904644729988587,0.1320125928231457,0.037178656565589156,0.07756729625974211,0.1614965818209447,0.21609747643100757,0.05372998553218967,0.10517630542308226,0.2167411051442988
2448,0.2430323845327211,0.21906035571100227,0.11261317303659717,0.09438691989642244,0.15673547695744858,0.1487730882714043,0.16154678194611388,0.18080906359335305,0.11226823151379768,0.03286726478486285
559,0.2715913329806129,0.21907177289252014,0.0012086436014664972,0.1416253876085515,0.17079026150875648,0.1572333763407805,0.05276012072112158,0.19712009130305033,0.10926590373729814,0.16999621517897484
1129,0.21830573289605673,0.21907297401634818,0.18233026220620863,0.1071899186849413,0.11212421829603446,0.11335291467387072,0.17555484362504442,0.05419945814145465,0.0854168144312259,0.16983156994121987
1904,0.2384920135221392,0.21908149746071093,0.1441208868772337,0.19557804189527692,0.09057206105123893,0.10365761489754004,0.11431786917836123,0.13030996045194118,0.04399682929146329,0.17744673635694472
695,0.24886181397889617,0.2190854360761714,0.18692358357206604,0.002650539538911162,0.21812264268231668,0.1081781121125267,0.07568306601308586,0.10575957066248583,0.10583524619368771,0.19684723922491992
2278,0.20906443820706022,0.21910124771804723,0.08301967460917745,0.0025469461321852025,0.26271091353075754,0.17476011077899278,0.22992438968448628,0.0015107937971467163,0.2144099470045155,0.0311172244627385
1563,0.23355383655321732,0.21914031538263062,0.17499052009868393,0.19904875502932715,0.02788708443153322,0.11709307762513982,0.1609610923375369,0.14049719128973429,0.16169245159328,0.017829827594764674
1198,0.22990475440425892,0.21915521078523864,0.1642330600386569,0.07408189109440437,0.04713464052245787,0.15335478652832493,0.20337016153048204,0.1072410400819986,0.23695796976401545,0.013626450439659791
2134,0.22065503419224355,0.21917313655356357,0.1169958423538397,0.19247577903280724,0.023053493887698125,0.1461216307013658,0.21930791265181576,0.10336701902072892,0.15378276527255888,0.04489555707918557
711,0.2263600853521838,0.2191878462777278,0.08374849287492876,0.15756567185649378,0.15009970791739052,0.1421820673227592,0.19032186339680873,0.11656712701379539,0.08264624125701713,0.07686882836080641
1159,0.24785953144170592,0.21919118961394593,0.07392821219886685,0.193482880199904,0.10392539944914679,0.1266786558265845,0.09235683313581357,0.08850221862473352,0.22213277091317896,0.09899302965177172
11,0.2706126170458264,0.21920081544445408,0.17145145103114268,0.11333783055725381,0.16193233433252452,0.11700077739075589,0.023189801870038405,0.22936208750182713,0.1545210928912667,0.029204624425191093
1102,0.26405158341713497,0.21920801590318695,0.20610548616383645,0.03652338055419204,0.12563362906261255,0.11697875401921959,0.04976515690103445,0.15801839497542872,0.23613727863134176,0.07083791969233448
78,0.26288027930716623,0.21921639538845225,0.0014465130818507896,0.12000278435397452,0.2523016200140544,0.1522116146720304,0.07275748864917087,0.19443466443487756,0.02668987561099015,0.18015543918305144
1367,0.2283857644025129,0.21927201642055533,0.15436686301769545,0.1399659895178401,0.10354701837119182,0.11450848075770317,0.15242165915828296,0.06800102894749936,0.15214622338585415,0.11504273684393304
1410,0.25436407384894133,0.21928650756843235,0.02450880180709246,0.0787926090290165,0.23707478697005696,0.16850614298806169,0.13354500648701917,0.21338797061659107,0.029544053180364245,0.11464062892179788
2881,0.27278406775331515,0.21931465862296418,0.10958509197781059,0.15883152473848258,0.04868636925566562,0.1269504397160476,0.02819092280562204,0.1849850453080043,0.17453532724055226,0.16823527895781504
1945,0.23527475844460174,0.2193591975658241,0.06561550067041194,0.21404788922670692,0.20762101376501382,0.10638987901084726,0.10007920602930433,0.07978340474791758,0.05268455933895002,0.1737785472108482
1812,0.25150757783094124,0.21938599874988246,0.08403243255383314,0.17672388084702434,0.0789736167572673,0.13163832087357513,0.11112464324455099,0.174873076777385,0.04746170206305107,0.19517232688331312
1337,0.21380006808913524,0.21939833556544394,0.012276685074464111,0.23917003088197836,0.22179318348666463,0.1465249707783662,0.21037431413725072,0.09616149395554564,0.02419678349169742,0.04950253819403298
554,0.2515349307107758,0.21940348986766653,0.07846249832109949,0.07616515989911063,0.14566941537426084,0.1820816916644875,0.17611118178907403,0.2629213949111975,0.07000309378388687,0.008585564256883171
2047,0.2363918614899002,0.21947908640564107,0.20065830034794807,0.12460998179176876,0.1924566203893482,0.08827288261998938,0.06800830908631937,0.03468575772195507,0.25726548879450456,0.03404265924816661
836,0.25043649937528356,0.21949065472563228,0.11140642807373585,0.16881168874978983,0.12293988599294065,0.12795236508708466,0.11216045068585163,0.16695211693258438,0.1669720116764968,0.022805052801516193
223,0.24176435452414088,0.21951794407958275,0.1047534116405895,0.1302966991463042,0.16226358961563306,0.1336212999757355,0.1485879863288421,0.16880081822441592,0.0640041258705125,0.08767206919796736
1498,0.25901865198115237,0.21953958419666622,0.08389776108819758,0.20257302734344262,0.19832485137258127,0.10063665818825285,0.004822519828942569,0.10207041541892939,0.1621994655063533,0.1454753012533004
109,0.25416913546503184,0.21955324538002,0.1815198392240014,0.1869314253311482,0.05344502836014007,0.09138501194442927,0.051497709362032434,0.14540946020703535,0.10890792163916768,0.1809036039320456
440,0.252738946760121,0.2195825625787715,0.26418272034700435,0.09383658407714551,0.020869582931247542,0.08968340799150037,0.06977586934559542,0.1662773446655817,0.07280226646653702,0.22257222417538808
2318,0.25172814537357235,0.21963634240012803,0.14606635922291586,0.18508984773996365,0.1584768405355087,0.08976403223417748,0.03750381934029183,0.10739293139397789,0.14907794667722113,0.12662822285594355
1610,0.2510093416979083,0.21968044474141116,0.13598247760133805,0.09308520184105887,0.005541755670048276,0.14536763620765705,0.14528151502427328,0.16738375131931427,0.13224606039584103,0.17511160194046924
1301,0.22226803749560334,0.2197001987958947,0.19220093040710787,0.15917193796694473,0.09591244523428616,0.10466822005492213,0.1419763778710238,0.014779351349853441,0.2855984587369429,0.005692278378918888
2028,0.23926564547135037,0.21974803075220276,0.1206822485754378,0.0717119343831323,0.20753429556619696,0.12363446141309137,0.11984059414293338,0.06707675446183788,0.19179811298057028,0.09772159847680013
1816,0.2763300563865182,0.21975225317341326,0.06484540658556688,0.07643056007250527,0.09325174080121511,0.1512137872608802,0.022119531490836588,0.1428045975423528,0.22711354052563382,0.2222208357210093
1623,0.23373055452316668,0.21975267410616386,0.06564069877883015,0.130766460404787,0.12836514828068452,0.14807967756079907,0.1733385073179442,0.11064958384764516,0.08342694889554962,0.15973297491376026
2349,0.2562148072095414,0.2197605868746283,0.2851313499872446,0.0013086868608219262,0.30157533481580145,0.07744229749321636,0.022269659511989677,0.18315317174468648,0.08735009458249665,0.04176940500374292
1162,0.2582991350539494,0.21976836206914344,0.10743010385336907,0.22052016491653087,0.03361680316177966,0.10830775869827539,0.03540851826074535,0.09924024925603706,0.20414326813997305,0.19133313371328958
1191,0.23260449136165742,0.2197958002314601,0.01441691641819299,0.03411734939265013,0.005154310324366301,0.21450217895391402,0.18727137250101794,0.010690415196103854,0.2744187851035125,0.25942867211024234
1080,0.21856432093908057,0.2198126833020222,0.2671170350022476,0.1652117361079035,0.17597817411143582,0.056883703071040015,0.09447271066464884,0.01520759151935128,0.1558423131936622,0.0692867363297108
401,0.2694199444641815,0.21983581875107094,0.06991986547591343,0.18828736831354542,0.113375268975879,0.12538127122324302,0.03332220636932381,0.1740274844904122,0.16819271069646374,0.12749382445521937
1276,0.2220678161488794,0.2198375561430335,0.11832659443904675,0.03891130205148112,0.09342325514132674,0.1562685662267353,0.1936517915566285,0.017258866985074017,0.19340033959645123,0.1887592840032564
718,0.2452784960853185,0.21985151757914165,0.14715827056633465,0.1049700795111817,0.13930001741341524,0.11104550549312195,0.10440445212620374,0.11813095253222769,0.09796075742133575,0.17702996493617934
1961,0.23811517906384694,0.2198572084256805,0.1402386037522815,0.18788281851187413,0.035040072383371944,0.13307086483151814,0.17085722025475342,0.162315614923039,0.16857321958108476,0.00202158576207699
2416,0.22846536922666844,0.21986726236732868,0.21263704782218526,0.2318999823975617,0.07148985850200677,0.08882400822454525,0.14878305115461993,0.16877116172205125,0.018909643008433764,0.05868524716859614
547,0.24072426070221903,0.2198719164060757,0.2273139145534909,0.21225304447968893,0.0944776320705815,0.06906857158590868,0.029036247794434485,0.04554986278053426,0.24764370241702363,0.07465702431833764
1925,0.23120180231074394,0.21988101341475375,0.08165207071965587,0.15544026066089156,0.1521990431074802,0.12448963058647233,0.14311545113921292,0.06337535558930081,0.10755219738262368,0.17217599081436252
1077,0.2076555190252417,0.2199142358690095,0.22289578096193605,0.203313379863498,0.21264894446835556,0.058650021264342905,0.1278438699603294,0.01761434405107523,0.022242994499665762,0.13479066493079703
1285,0.2363717172054433,0.21992090111574183,0.05944314046436544,0.15824369695274557,0.05684404573501795,0.16408246686504,0.1976345008038814,0.17959947758286024,0.018907384378557174,0.16524528721753223
1145,0.24317616541929488,0.21992171415192052,0.11014339596764693,0.15409788167208954,0.1740106241042186,0.10515933334325867,0.08859952074905651,0.10395050764746179,0.05566128622345305,0.20837745029281488
443,0.2578332023011638,0.21995479914944138,0.0062833347114456106,0.07914066521285408,0.09904460585611599,0.19263792556759635,0.15709995617889175,0.21226195898245057,0.07741286034196743,0.17611869314867837
2967,0.23773651918198083,0.21996396640099666,0.10037184545848175,0.11051796589966674,0.13983366376395304,0.14964113815655553,0.17904288600673426,0.1482313536694078,0.14884184713628662,0.023519299908914437
2819,0.21790040057088395,0.21997191212514072,0.0969425159658214,0.004456723626776679,0.22118550853524344,0.1612655157718726,0.21589612739335587,0.050960814869363436,0.10054921881363928,0.14874357502392738
1894,0.2622900452870915,0.21997618605307806,0.007747387703834647,0.19733554988914273,0.07547275034205118,0.14549768683851141,0.06969204946816426,0.14680976933903622,0.10428806425623267,0.2531567421630269
2801,0.24724191113508215,0.21997653809446185,0.08467137389639344,0.1263640061368,0.11170822098151226,0.14102375426174377,0.13829522748126782,0.14059028041141702,0.1422444937738834,0.11510264305698237
23,0.23520364186012438,0.21998362996416296,0.137167601992257,0.023847679095522132,0.10124570968608684,0.16986231021013787,0.21536038971024316,0.15500032216430798,0.17373309999930084,0.023782887142144195
1859,0.2734951810326022,0.2199850569027504,0.0877671312665484,0.0039035641782246403,0.11715744779142909,0.16405102112536202,0.06799035139703932,0.16155687723225767,0.25784034988678806,0.13973325712235077
1602,0.24649957510516798,0.22001055516870568,0.08637470968689503,0.08211715504821814,0.13077723455800042,0.15296615349593123,0.15726506321238884,0.15773096983957852,0.12196607073795465,0.1108026434210332
948,0.24657778085362828,0.22001266783797935,0.03579416548632291,0.2537717003628265,0.14582134857260176,0.10664034179561449,0.04619688292989686,0.06158233267179706,0.09609974656233852,0.25409348161860207
1827,0.24750984549023428,0.22001737937360527,0.21328879459535305,0.10385213482811748,0.0830907062571146,0.10780972439046388,0.09746699471817202,0.11494588633292305,0.2654267387453565,0.014119020132499409
269,0.23754227605736816,0.22002478090591404,0.16827205565657577,0.2119051326754176,0.20302165610092646,0.0669591491215808,0.027759014871196162,0.0297224121322599,0.1589870062804037,0.13337357316163964
2898,0.22803862260731528,0.22003730196929194,0.05054845483218198,0.10718829104478682,0.18075600466577785,0.15128155788608988,0.17926129590704906,0.08967825161167015,0.03640297184710609,0.2048831722053381
2815,0.27358336781116743,0.22009721142026906,0.0068158882693845416,0.06302204736531472,0.24499764240466626,0.16748447280450882,0.0689650117884246,0.2259688308712345,0.09022761197508387,0.13251849452138276
381,0.2153905857235468,0.22009902855305288,0.166194510217946,0.10759459034592556,0.1933701121503169,0.10627929284843736,0.17745659296230118,0.046493463238670325,0.06794790569697741,0.13466353253942523
2366,0.2555155744635308,0.22013032668800614,0.1912404882045181,0.12867732437603124,0.1356179547773068,0.09410662140278997,0.057910622551831915,0.1535514589026615,0.1466490791897231,0.09224645059513735
1629,0.2607409695516384,0.22015941556238755,0.26326955849065176,0.0849025165126408,0.12458183653765013,0.07957369142449285,0.025733423736830966,0.18456002983460884,0.09108590908721943,0.14629303437590527
961,0.254698351262219,0.22017816047678043,0.05896098086775772,0.12802717501620947,0.1561845727414759,0.1422490829674304,0.11609539841982708,0.17928339007806565,0.07515263357244749,0.14404676633678626
2866,0.24603192569501806,0.22019239999142032,0.09710705237714634,0.1038697249100711,0.13112533318558608,0.13540460642299612,0.13336931931976617,0.12453296905653667,0.13910235543271626,0.13548863929518107
2309,0.24988404580955614,0.2201954997406482,0.05121732446342029,0.16883722909550916,0.14815395044693383,0.13313867033780952,0.11288027319198371,0.13849047418920912,0.11332935013982,0.13395272813531445
1034,0.2769426794549751,0.2201994576035696,0.13617809420163463,0.04566790697278678,0.10221505097044119,0.15135016189409886,0.07734572242025783,0.28544919869248425,0.09983618637265418,0.10195767847564217
1250,0.27408456756652844,0.22020170964100363,0.0550715605199828,0.08177270081445474,0.0722308546986135,0.16418646209692014,0.08227657007501779,0.22221581286198847,0.11890536765921138,0.20334067127381128
863,0.2556013144964913,0.22021171740391385,0.12006005786750557,0.07830507394122484,0.15657941998164426,0.1299666263150289,0.09743346705735269,0.13928380995730003,0.19429225186556154,0.08407929301438222
262,0.2173817977086868,0.22021428611236987,0.014239086229359653,0.033784537814972704,0.22128299467613455,0.19326651905754627,0.22765585666112415,0.019524984533930957,0.20996933490006023,0.08027668612687154
