,Return,Volatility,VYM,VTI,VOO,VGIT
1762,0.1025755934491656,0.16266572487818576,0.06030886181402014,0.19217810242391398,0.46872682792201054,0.27878620784005537
991,0.08772246431269419,0.1627344649771563,0.27665662463527585,0.2672612202431976,0.19025319070336025,0.26582896441816634
1590,0.07777738779696797,0.16273962424638894,0.40686753012327237,0.09725997043195628,0.23432656095631388,0.2615459384884575
1798,0.09133178906692385,0.16280723373857686,0.2253181286755468,0.25491643386546026,0.25170227465237177,0.2680631628066211
944,0.08708234416272626,0.16285987707493504,0.28007009295432617,0.1495539229328174,0.3047111223014321,0.26566486181142446
1307,0.09039211990966912,0.16291621667879586,0.2442333235838385,0.353651569284533,0.13577923945577694,0.26633586767585143
1452,0.10026291229877185,0.16307161884055948,0.11417276623958819,0.549970646423225,0.06330548405511832,0.2725511032820685
1786,0.08530563063233372,0.16312490349118136,0.3093661282765265,0.2089844032680664,0.21859940609842035,0.2630500623569867
1150,0.10468515181633577,0.1631649023362628,0.03904232369464153,0.3230236806308796,0.3601778926366574,0.27775610303782144
1800,0.10687043733598851,0.16321285676366376,0.00865140738398727,0.34456370295771677,0.36708391020922093,0.27970097944907507
1917,0.0965071832838769,0.16332026199094551,0.16239809015338594,0.41761680446626165,0.15108379324339952,0.26890131213695295
1157,0.08297879958613283,0.16332635411415403,0.3431481729760768,0.21441130998121652,0.18158842259749772,0.26085209444520885
1349,0.07375375827456498,0.16332820179113,0.47291866198697713,0.2489509167982166,0.021492564498255255,0.25663785671655087
570,0.08298871479639705,0.16340628152908412,0.34329093741769673,0.21296931136532501,0.18321064413645166,0.26052910708052657
1205,0.09372943064257447,0.16343421521868756,0.18836090816995701,0.14710562607292066,0.39656780551762094,0.2679656602395014
1006,0.09263375924847451,0.1634921250022739,0.20555718882927754,0.1722629398285305,0.35549728312454615,0.26668258821764584
47,0.09604991853257233,0.163495058179723,0.16077670919243786,0.24572743847360917,0.3246443505450202,0.2688515017889327
1121,0.08299029525975246,0.16350122642318562,0.34326042855258826,0.20466657596463472,0.1918920175362707,0.26018097794650635
1577,0.09322942209736862,0.1635095265706343,0.19937330534419417,0.21387130119876174,0.3199938412333961,0.266761552223648
1622,0.08586540116523173,0.163565272857094,0.29959031760134935,0.13516937107718918,0.3032182431905561,0.2620220681309053
1253,0.09200798460757227,0.163589662779671,0.2153327004843426,0.18064216693123605,0.3382894146163872,0.26573571796803414
1040,0.060939248602461485,0.16369967377607803,0.6368721843635446,0.007841446554821377,0.10149377071999219,0.25379259836164175
365,0.08637183720929602,0.16385609978869708,0.30266664121802717,0.30562981709126186,0.1316943407427563,0.26000920094795466
1144,0.07957855396691542,0.16387987057381184,0.38536134252087884,0.06806625537898812,0.2887946727539814,0.2577777293461516
1123,0.10207009644060218,0.16388390791506843,0.0786209281259024,0.2936622823223855,0.35548098972619296,0.2722357998255191
48,0.0982318660990933,0.1641208216131869,0.1391826150612325,0.37542991141615734,0.21822424361021192,0.2671632299123982
380,0.08750351641245041,0.16412257495183646,0.2778383891697468,0.11280065899051725,0.34851106801898213,0.26084988382075386
1899,0.09330287716514216,0.1641613260763059,0.19354915706406808,0.06980071077387066,0.4715027165895076,0.2651474155725536
274,0.08837960461545658,0.16416423953274994,0.27518696384839886,0.29396328309151143,0.1708247792536633,0.2600249738064264
914,0.08367127814517367,0.1642232311170701,0.33711341890836377,0.20774534649618354,0.197655790104108,0.25748544449134475
421,0.0863272964310547,0.16423690308595326,0.2971893776344539,0.15577551445640442,0.2877189494170991,0.25931615849204265
1763,0.08578050030026109,0.16428680790902234,0.3061440235433994,0.17564038538957866,0.25957833258518115,0.2586372584818408
98,0.08027398337819332,0.16431757480653475,0.38041060397991894,0.12082233215250962,0.2428648004581225,0.2559022634094488
1558,0.08850579362696216,0.1643911472333563,0.2707851629731656,0.22400149416915388,0.24563216483976733,0.25958117801791314
454,0.07813538412923991,0.16441679078593976,0.4056457284312602,0.027456167728879155,0.31174172999460914,0.2551563738452514
328,0.09375011827441919,0.16441706411863022,0.2028546165568428,0.3436925311551699,0.19101559486189915,0.26243725742608814
378,0.10234585951257648,0.16451236531741603,0.08230677955024829,0.3848105370478386,0.26371773662747633,0.2691649467744367
1561,0.08507425230786814,0.1645402113629962,0.31240632971884036,0.08523957789919967,0.3445636744982649,0.25779041788369506
1911,0.08318251065479669,0.16457397866101392,0.34224234660915914,0.1452028465204927,0.25640697284971564,0.2561478340206324
23,0.08265111778873223,0.164721522504959,0.3600526736830741,0.3333537084502532,0.05246673230601217,0.2541268855606605
129,0.0929025338483782,0.1647298047088285,0.21872570001014757,0.3906962249164415,0.1303801438032125,0.2601979312701986
240,0.09752875855300809,0.16473960081989766,0.14337947792602673,0.21024094556465925,0.38136345889883805,0.2650161176104759
1223,0.08644886054474228,0.16480933884589277,0.298615107182693,0.16667717677514268,0.27781556568595567,0.2568921503562087
1519,0.09508678709578265,0.16488261221031497,0.17470320934530947,0.13124104630079073,0.4310787614572221,0.26297698289667765
1483,0.1058155492767095,0.16493550059264717,0.04564492391310215,0.6106418829580839,0.07419223819296106,0.26952095493585293
649,0.09073238839987921,0.16494614289371431,0.24556726633394974,0.29589170859341074,0.2002706851714932,0.25827033990114623
1191,0.08519278712085428,0.16499312700525354,0.31518204479398093,0.1307248325325956,0.2984791416370538,0.25561398103636973
1284,0.08469290223189106,0.16511765914454496,0.32174587822754086,0.11176393858741393,0.31155709898640194,0.25493308419864324
107,0.09300739849207865,0.16520703812758433,0.21067213211806765,0.22305396184361487,0.3069922692516852,0.25928163678663224
1129,0.0940800666434805,0.16525322097527545,0.1926510466270515,0.16709326641979644,0.37994257669265,0.260313110260502
1292,0.08480380073238426,0.16528958585028924,0.33236688691585176,0.33097114942550376,0.08376491758204413,0.25289704607660046
853,0.10016888492838931,0.16529060942165766,0.10473307553555625,0.14975302153985343,0.4800406906935586,0.26547321223103176
1486,0.08595426454415624,0.16533135436937474,0.3165210911083391,0.3328371221427789,0.09727367644793417,0.25336811030094786
667,0.10819642218796584,0.16533994293429566,0.0011832998059175502,0.3827021784258541,0.34454026599036347,0.27157425577786487
1104,0.08808900420726586,0.16534068568891527,0.2905230236894523,0.4107162662672112,0.04454144044786912,0.25421926959546737
1916,0.1081753156018121,0.1653793619494935,0.005937899116178703,0.46424471235909903,0.2589694628086851,0.27084792571603705
583,0.08990792167800654,0.1654530402780201,0.2582481576829111,0.2717710236708341,0.21428171052542425,0.2556991081208306
1667,0.09887788949348075,0.16546263901866287,0.12143746430148253,0.10122643100898905,0.5133683620669428,0.26396774262258565
1862,0.07742970071922574,0.1655289538372019,0.4235059428029458,0.08681531425595561,0.23991460856702906,0.24976413437406947
1178,0.08376568098879925,0.16553274603204565,0.34901419939046197,0.3513603241510458,0.04842758997825795,0.25119788648023433
739,0.0909974604988651,0.16583964282111555,0.2355155498079961,0.10062331225468107,0.407837608366856,0.2560235295704667
1418,0.0805477039562125,0.16586215962836973,0.38896752203696433,0.22647768304970556,0.13568385592703464,0.2488709389862955
702,0.1011043325795386,0.16587957043818108,0.09979469753206724,0.258535833279264,0.378722000279836,0.2629474689088328
1256,0.10048994917817605,0.1659104230151524,0.10744125340540826,0.23347978648714102,0.39664549443232117,0.2624334656751295
854,0.09082872832095942,0.16612287262748507,0.2502602658269314,0.31069747944565335,0.1858000509572412,0.253242203770174
366,0.09433591812742742,0.166198140573989,0.2020957413268508,0.3346497621065354,0.2079249015291628,0.25532959503745106
709,0.08778394929764015,0.16621066873193446,0.2946875843404062,0.3316981757572916,0.12286053352215993,0.2507537063801423
412,0.10067205829103197,0.1664219434470227,0.11932334828042543,0.46615779585743344,0.15563989499145559,0.25887896087068546
44,0.09573414818640515,0.16648409830889674,0.18258452550363477,0.31750529713145326,0.24460332236330495,0.255306855001607
1611,0.09030718990476883,0.1665508406990896,0.2568140114509698,0.25795632049581907,0.233836136182856,0.2513935318703553
347,0.09967818434455344,0.1665936935313575,0.12725326435467835,0.3287137883065919,0.2859498870532809,0.25808306028544886
877,0.08348182193994615,0.16666279403580203,0.3396521905871084,0.0005720109070377475,0.4111942938684094,0.24858150463744444
78,0.08669723477581052,0.16677687548617035,0.3001744800288788,0.09610371006513053,0.35449274166710076,0.24922906823888977
1479,0.09026991838648772,0.16685474952455243,0.25499721168884243,0.18739008545590896,0.30706020416075486,0.25055249869449364
599,0.08394325099257122,0.166860820893798,0.34694676962725035,0.24396741562036722,0.16280251317656647,0.24628330157581607
1267,0.09723522228364556,0.16688917810501297,0.15632412785405886,0.1914285243160809,0.39656440298103496,0.25568294484882526
1234,0.08336718583091679,0.1669175626409646,0.3474331727679861,0.09475768945914499,0.3110872339975289,0.24672190377533998
1084,0.09006805001381557,0.16696666415103656,0.260893420983715,0.23566603380723386,0.2538300702254157,0.24961047498363534
1935,0.08520393456826486,0.1669718557801089,0.33191163093384346,0.28497038517179984,0.1368476365486835,0.24627034734567319
1465,0.10401120111384674,0.1669804949689646,0.07173299732834239,0.4264913983294853,0.24195418627309562,0.2598214180690767
405,0.0765814716605217,0.1669843036685432,0.4406552875971924,0.0670734231243597,0.24881748954824365,0.2434537997302043
1184,0.09230082929744417,0.16699817242637294,0.2327065293666568,0.29824599553721626,0.21841669418463566,0.25063078091149127
1367,0.1076283959090162,0.16700934558284714,0.016477751385207337,0.3698316942437454,0.3499330856831788,0.2637574686878685
1893,0.09209639398599788,0.16701160422342365,0.22918889385663171,0.17509366333441984,0.3444564348502041,0.25126100795874423
501,0.0897169181885287,0.16701853288710236,0.2647038517098029,0.20934885874272124,0.27661660957662054,0.2493306799708554
852,0.08221758990649997,0.16702382807866142,0.36749898685263127,0.16176270935561773,0.22553159267684303,0.24520671111490785
943,0.08596310531522892,0.167045688346272,0.31275498439264354,0.11605730485055908,0.3236869858412918,0.2475007249155056
1803,0.08559258110055573,0.16706772964195257,0.3155268355252971,0.06864091196887527,0.3682892566531925,0.2475429958526352
723,0.09978275972827795,0.16709440524647812,0.1261956648414065,0.29383391619369886,0.32371358264871286,0.2562568363161817
1200,0.08025053818801833,0.1671580714312201,0.39359177976077436,0.12535755036172358,0.23713069450437596,0.24391997537312607
1960,0.09472839697906811,0.16717668650557532,0.1964392733986234,0.2488027404113278,0.30274838848646024,0.2520095977035885
1456,0.09673503347705605,0.16738085912776005,0.17168905764087464,0.3046248329256255,0.2713282290456766,0.2523578803878231
60,0.09773724391477007,0.16738871636738073,0.15461734152723416,0.25174602117027484,0.34011878475109925,0.2535178525513917
84,0.10863260011270374,0.16747355800867808,0.010612463537291826,0.49622347691449886,0.23117098266347333,0.26199307688473594
527,0.08953360355386755,0.16749257168321535,0.25933247396187226,0.020750378831174976,0.4712835237321268,0.24863362347482598
15,0.08780706500736717,0.16757859233527359,0.3044187833655053,0.40891165866200596,0.04209966842112202,0.24456988955136674
1586,0.07920788125576189,0.16763480640106315,0.4209065332137142,0.3333511861565099,0.00549452969952846,0.24024775093024756
967,0.08937296674524574,0.16766587108435824,0.2765351796635408,0.2873611293528029,0.19024992432697474,0.24585376665668165
418,0.08848516833602035,0.16769440566721677,0.2842249654926316,0.19257912596095053,0.2774234207362446,0.24577248781017325
848,0.08139811141319267,0.16771371917523564,0.3840643259291667,0.20153338119190334,0.17275973897219302,0.24164255390673683
1064,0.08706108248018692,0.1677141401857019,0.3057900474783134,0.21993336796816793,0.22965799454088862,0.2446185900126301
204,0.10558825477249202,0.16772062105823854,0.05834210070187661,0.543450647196002,0.14070606704534316,0.25750118505677827
1884,0.08206136568850418,0.16774001942053457,0.3669930031225835,0.05072798385795683,0.3393834895274521,0.24289552349200758
1774,0.08033259183878877,0.16774314181919675,0.4032228827093434,0.2831419920454762,0.07308870976149465,0.24054641548368574
581,0.09414626100723719,0.1678167056657216,0.2053088778519669,0.20530553156874787,0.34024970868252935,0.249135881896756
42,0.07321619964959265,0.16785745724395598,0.48947906732707974,0.03926532122350747,0.2324806397975778,0.23877497165183495
1540,0.10544907482115932,0.1678756487954984,0.04622211675473046,0.25943146845223,0.4358177763319969,0.2585286384610426
1446,0.09224470854527121,0.1678873519808041,0.23673751990348305,0.28357534535286677,0.2327895657227478,0.24689756902090249
978,0.10481677859905157,0.1679092359595738,0.06001964966928332,0.3438508004428499,0.3390025044584258,0.25712704542944115
738,0.10022683517793803,0.16794828586344285,0.1244533952247251,0.30803444197402907,0.3146337598321543,0.2528784029690916
1747,0.10593563391531094,0.16798285532318158,0.04302391358778769,0.3224426922129422,0.3764462313946052,0.258087162804665
5,0.08198635925797922,0.1680212315090471,0.3793087751107721,0.24157776468256942,0.13871684069920476,0.2403966195074537
654,0.10476145489038316,0.16810809014794265,0.04582783613570443,0.05007900550452756,0.6454617219316019,0.2586314364281661
101,0.09647812699075149,0.16811483038462957,0.17621559592335337,0.25781850238877724,0.31664264583266954,0.2493232558551999
955,0.07500737249034911,0.1681464861412507,0.47658897801130695,0.2417604483989793,0.04471097047386345,0.2369396031158502
851,0.10684318670716429,0.16824892076123463,0.014579569966501572,0.020058294254351378,0.7048763456405457,0.26048579013860146
884,0.08599786667358703,0.1683390043296238,0.3183136965010642,0.12120395554177998,0.3184625543180467,0.24201979363910914
241,0.10089552179119493,0.1683559640462996,0.11620995668517675,0.2986659869100504,0.33333608958858085,0.25178796681619187
588,0.09360377873197859,0.16837262156297206,0.2219610428286913,0.3280453759814985,0.20445380237640773,0.24553977881340244
1181,0.08543880043306804,0.16851688490224132,0.3313254892903083,0.20427521446096905,0.22402511464519434,0.24037418160352825
197,0.07943484523736141,0.16852964100775594,0.4158239751193793,0.21777558870381045,0.12919256344783533,0.237207872728975
1411,0.08252712994287659,0.16854409484836347,0.3740881946769195,0.24145723512917008,0.14598772513335928,0.23846684506055113
389,0.08492713811892977,0.1685637007779497,0.3440566713026423,0.30772029570358,0.10895483330245692,0.23926819969132085
401,0.10733568742762445,0.1686149171569423,0.03460613040360999,0.4940793016828779,0.21565654597966957,0.2556580219338425
975,0.07092664409721998,0.16862631680034487,0.5338658965517183,0.22427654502700703,0.008069949959142689,0.2337876084621319
1634,0.09186961410578519,0.16862778552876653,0.24400908598828136,0.2573705238050277,0.25496924785511,0.24365114235158106
446,0.08070305849399614,0.16865812757721432,0.38856106185161576,0.02365781683783255,0.3492171465453535,0.23856397476519817
1927,0.07853444288292458,0.168676986048384,0.43057917777751825,0.24918567820791226,0.08421032371737772,0.23602482029719177
1594,0.0940184465415653,0.16869345147844908,0.22254752358986724,0.42576180384147017,0.10776956488522141,0.24392110768344116
1424,0.08391827388259608,0.16871268517698534,0.35714526613632736,0.2749536016792041,0.12962066763877184,0.23828046454569682
1269,0.08930014392244341,0.1687862451139323,0.2725598556613593,0.09732321824784863,0.38774611704671275,0.24237080904407934
1809,0.0802674126376619,0.1687957724262578,0.3999474135976157,0.11246245007270635,0.2504538503438171,0.2371362859858609
1139,0.08101972599073631,0.16881533176837465,0.3966364177413302,0.2481743764662295,0.11863614037060653,0.2365530654218338
385,0.09530894429045003,0.1688257968963579,0.20088599248131742,0.34954521306221087,0.2048071306489034,0.24476166380756853
1070,0.09326955628520604,0.1689625542305477,0.2319000591321288,0.3772661633581957,0.1483412675324176,0.242492509977258
315,0.0991034044631889,0.16899198530954482,0.1494668251440186,0.38779995569275383,0.21583613081502806,0.2468970883481995
34,0.10888105111500804,0.1690223425548061,0.0021141326188891464,0.268205241565956,0.4726014264628837,0.2570791993522711
113,0.08855631134188642,0.1691182146254591,0.28795506233038226,0.1615274603760092,0.31051335608713887,0.24000412120646972
663,0.09475978618398187,0.16917119111519616,0.2034543816077833,0.21973322052081942,0.33309024845407115,0.24372214941732603
1074,0.10459803843707893,0.1693635592059477,0.06767117552226842,0.30281740562599513,0.3786129108309389,0.2508985080207975
1947,0.08540828473411566,0.16941721979850458,0.33702618953049596,0.2283964759186021,0.1981740013955575,0.2364033331553445
1755,0.10419138163239341,0.16959916850601894,0.0768621857214269,0.34514618322145596,0.3288091524886139,0.2491824785685032
445,0.09303859170502916,0.16980588667266497,0.23457924802883912,0.29248410405456654,0.2336923396823772,0.23924430823421705
148,0.09846308115524557,0.16993102773961194,0.16691006585611526,0.46611714461898657,0.1250880848798279,0.24188470464507025
1350,0.08287754163062644,0.1699468431386472,0.3817923554338569,0.3656692727401824,0.020471670852219924,0.23206670097374082
935,0.09402014062898015,0.16996523162460314,0.2190105314232437,0.24747196847253436,0.2939351828825624,0.23958231722165943
577,0.0862578090187154,0.16998607509235747,0.32738433205780626,0.2232034478325902,0.2148921857815278,0.2345200343280758
1330,0.10470990224065631,0.17009816191291424,0.0661916780811406,0.24244134200134046,0.44308402765879407,0.24828295225872488
80,0.0940913572615042,0.17011056200705546,0.22201817356256662,0.31171871541354584,0.22766942979859894,0.2385936812252886
1714,0.08240796918336521,0.17020586537165727,0.38781340655066143,0.33267757830514444,0.04859753880331639,0.23091147634087772
179,0.09313647957716804,0.17023156563402297,0.23467609975602238,0.2842488454588933,0.24351919866470884,0.23755585612037547
119,0.10239159851830243,0.1703097889656609,0.10369501492495109,0.30058110283999956,0.3510029097622674,0.24472097247278196
215,0.08197044644191817,0.17041443387912297,0.3894684228262807,0.22809488854301432,0.1520329607957084,0.23040372783499655
508,0.09208363375831373,0.17049634146715995,0.24656406297900485,0.2040119436788292,0.3132019614574671,0.23622203188469884
111,0.10728146370570593,0.17066790259650194,0.03949794926789873,0.3916131753388473,0.3215772196302086,0.2473116557630454
235,0.08271200198215511,0.17080742482803854,0.3733947847636555,0.08542236541522379,0.31111483135013435,0.23006801847098635
181,0.09534634844094556,0.1708194011276062,0.20236067779002903,0.2163452279902023,0.34412929704730055,0.23716479717246802
1466,0.0951225357877383,0.17083089291794126,0.20326338143284867,0.1725210409827665,0.3869476848236048,0.2372678927607801
1632,0.0837070795235461,0.17084473885686033,0.36147749536556983,0.119622815448203,0.288715811787661,0.23018387739856616
1174,0.09144407816613888,0.17095842230618893,0.26506542475577316,0.3454113143314896,0.15661285423062823,0.23291040668210913
766,0.09690623390975948,0.17097300492930456,0.18839904547438044,0.3604041734193253,0.21442907239542744,0.2367677087108669
1463,0.09307936012392844,0.17097672478918044,0.23947569391405601,0.29650820665058447,0.22975046383917003,0.23426563559618957
1912,0.08090253219357618,0.1710106093363917,0.4086917841496251,0.2614245880522233,0.10268250026747644,0.22720112753067517
1481,0.10709046695570097,0.17109309821572077,0.054232558691519384,0.5856035552951853,0.11603277633991216,0.2441311096733834
629,0.09627500464903091,0.17111998752875054,0.19336731789729694,0.2706851002681327,0.2997251211933098,0.23622246064126057
613,0.06458332830920897,0.17117988832841022,0.6226757806339249,0.05170295931958559,0.10277133873609874,0.2228499213103908
1237,0.08676900975721216,0.17118506442515924,0.322486648987332,0.16462182444283108,0.28274472057521366,0.23014680599462342
236,0.08665618684155775,0.17120031754985257,0.32981205706724975,0.27318768754037537,0.16768669564974878,0.2293135597426261
1417,0.08685544953832394,0.1712504619837291,0.32481019226619084,0.22644665557923158,0.21923492553297602,0.22950822662160159
126,0.08932407739429125,0.17125389988821593,0.2904605277431877,0.23305330170031185,0.24552564822022357,0.23096052233627684
847,0.09708259004633546,0.1713166081801542,0.17833023409099807,0.18756400616796987,0.3974781741625338,0.23662758557849833
12,0.10532069623642681,0.17132745306648456,0.06850549613077365,0.3460725964836085,0.3426280835713001,0.2427938238143178
562,0.09651005161885533,0.17134215851412052,0.19072800332601159,0.2651147052323116,0.30866048732618073,0.2354968041154962
4,0.07943690491633208,0.17136317449269273,0.4220728859089101,0.09736300965351816,0.2544730566489108,0.226091047788661
387,0.0819185334146621,0.1713900858671908,0.38894860721773733,0.12136480074634043,0.2627202035942841,0.2269663884416382
1546,0.09260173628186621,0.17143846502497448,0.24761738521767987,0.2831331400395187,0.23720053201414049,0.23204894272866097
647,0.08597270758692048,0.17146624501999866,0.3456938092242972,0.3729816503555069,0.054074352621091046,0.22725018779910497
673,0.1039651305732252,0.17148493345447605,0.09724324293732754,0.5089097268689587,0.1540408894254015,0.2398061407683122
7,0.09876073964889483,0.17153519034545955,0.16429818041522176,0.3570224700256261,0.2427917106661102,0.23588763889304193
1642,0.09845575339460619,0.1716622095351769,0.16543989876552403,0.2846602943851632,0.314331587541164,0.2355682193081487
1654,0.09883654334195165,0.17168455842329675,0.1739660187200525,0.5538143141279316,0.037984062359704,0.23423560479231195
806,0.09860725535921361,0.17170930118924999,0.1689955984853932,0.3900669808352593,0.2061263217472885,0.23481109893205898
529,0.0808019813980201,0.17174087357933096,0.4082103963773228,0.1626335536265689,0.20446983807269997,0.2246862119234084
1924,0.09229116101960082,0.1718477956835563,0.24989577594026,0.20783546669471206,0.31167024435448687,0.23059851301054107
200,0.09893851089788956,0.17187931533343592,0.16266144519236334,0.3444792697253398,0.2582187727137926,0.23464051236850425
176,0.09297543899269411,0.17188346488060155,0.24116297619784363,0.22293175181124741,0.3050802473910758,0.2308250245998332
209,0.09946141892129812,0.17206470450047787,0.1454618871328017,0.1458518862366244,0.4729454785150472,0.23574074811552662
814,0.0921489034458097,0.17207591537213432,0.25770505538735705,0.2988367556210301,0.21453228312731232,0.22892590586430037
230,0.08812366372485901,0.17224206306005407,0.3139458368543152,0.2748286837389516,0.1854558915950273,0.22576958781170595
1450,0.0968164597961688,0.17224790049554603,0.19029211777083846,0.2621121725810193,0.31570551356684784,0.23189019608129438
168,0.09068452572094655,0.1722516581186124,0.2821202539995973,0.355822093335449,0.13519766208644532,0.2268599905785083
88,0.09860485581952289,0.17227010925861788,0.1703106589847138,0.36582560630846,0.23130891723946673,0.23255481746735948
1680,0.09765435763737838,0.172275150107692,0.1853243479187779,0.3933482721668944,0.1897313729258868,0.23159600698844107
1048,0.10493420363149265,0.17233157550744704,0.07906959229348672,0.353485209159097,0.3294239778347976,0.23802122071261866
1940,0.10042355436584274,0.1723744599766816,0.13330647037589438,0.1501296196558401,0.4813501033946958,0.2352138065735697
1716,0.09038124930662203,0.17237446037120954,0.28571507284159336,0.3319026287139043,0.15610252178613723,0.2262797766583651
652,0.09447995523010483,0.1723807487455184,0.233827234648423,0.44969918878683063,0.08805788337850323,0.22841569318624333
139,0.08768105912652202,0.17238930094930094,0.31822881750706855,0.2250593865524483,0.23151614185731925,0.2251956540831638
1461,0.09252694630169428,0.17241647885021386,0.25147635675653096,0.2527386881698382,0.26774537697227985,0.22803957810135095
429,0.09503131219577478,0.17247199292988483,0.21520351169006918,0.23364969870956018,0.32139316684723557,0.22975362275313507
804,0.08534613669676946,0.17248058770844035,0.33977129417663693,0.006481070639363283,0.428693550224519,0.2250540849594809
188,0.07943802813618138,0.17249348880672388,0.42438235338027747,0.0467096701371555,0.3071945213367257,0.22171345514584137
20,0.09661035881017813,0.17250529968474418,0.19723043657416378,0.31619310039601967,0.25631126811108595,0.23026519491873068
399,0.10511177644514756,0.17260370176707465,0.0632101444525031,0.08387619520783968,0.6137277778461109,0.2391858824935462
1395,0.09591780315430407,0.17269150105772205,0.20794817051722725,0.3166126756795056,0.24650692494055812,0.22893222886270895
1414,0.08232289074934593,0.1727895339492524,0.3850313330057128,0.036743247601288956,0.35632315568573664,0.2219022637072616
940,0.09662525002873051,0.17280041288383288,0.188127588678106,0.12383473479123973,0.4576160007784229,0.23042167575223127
842,0.08958314955781266,0.17300705985478643,0.30222126488328854,0.3793159414675767,0.09563405339479655,0.2228287402543382
934,0.08385069450080138,0.17303379045589815,0.381966182767276,0.3659281645622459,0.032547166076801096,0.21955848659367688
414,0.09680306550675392,0.17306424630246936,0.19736941502355715,0.3231016965187266,0.25154476300031353,0.2279841254574028
496,0.09099701576788126,0.17308994836188338,0.2881611664036853,0.48748804038326055,0.0015149297350381217,0.22283586347801598
1427,0.08934832614154996,0.17309655953277198,0.3006487223268447,0.27691179480473954,0.19954361687851455,0.22289586598990113
953,0.08937123734502271,0.17316026286440905,0.2997324288620346,0.2600360435659283,0.21748483341685518,0.22274669415518178
1609,0.0817551968107334,0.17317298690119354,0.3973672958387189,0.08789803160622126,0.29510097162743765,0.21963370092762227
28,0.09977683038887544,0.17317381297737855,0.15377028515911723,0.2918226907643504,0.32425851118916826,0.23014851288736407
691,0.09780901102461896,0.173185321752274,0.18182447521205414,0.2896453860400494,0.3000434482827122,0.22848669046518433
608,0.09222516836828157,0.173194653300854,0.26285427705107606,0.32209990826921603,0.19096136996286803,0.22408444471683975
1930,0.08856916226742295,0.17322160343549298,0.31576452238654784,0.34660815809358303,0.11614904245893316,0.221478277060936
1054,0.09469473878725132,0.17324846420550463,0.22488514221987213,0.2603086309756092,0.28879637521112755,0.22600985159339104
1309,0.08891066627180957,0.1733546807004472,0.3095717284945543,0.30801419839821886,0.16106961451369933,0.22134445859352758
957,0.10611911091678729,0.17339762924639046,0.06848335795079122,0.3848858471650145,0.3122838322112383,0.23434696267295602
1580,0.08555843003093933,0.17341540243974093,0.3600679126668355,0.37086560969629323,0.05025164750173884,0.21881483013513234
127,0.08506072126587096,0.17343741822681882,0.36153700027936836,0.26191568720938335,0.15748791168421983,0.21905940082702863
245,0.07889480904713622,0.17352270165660472,0.434493181135611,0.009526220309423367,0.3385382209340026,0.21744237762096308
173,0.10556136391046193,0.17354692452184264,0.08028060858982257,0.4435069115107458,0.24342953702392178,0.2327829428755098
1018,0.08548541657318803,0.17356223596765258,0.354085288509223,0.22211646097474713,0.20478918924101533,0.21900906127501443
1684,0.08960656307268343,0.17364035523280133,0.2935599368027661,0.16484193314437107,0.32008972908696887,0.22150840096589391
1039,0.08757996524034045,0.17364546771579897,0.3271941849399981,0.2622769430697798,0.19093475541903787,0.21959411657118413
220,0.09345465814700371,0.17366236775144048,0.23803448979423308,0.14155646995565144,0.3962055264996573,0.22420351375045833
331,0.10656195211883827,0.17371122945706713,0.050455603554590035,0.14141852909218305,0.5728060347386293,0.23531983261459752
349,0.07038637830421983,0.1738362151281377,0.558279186794839,0.10889827552576133,0.12024124880226694,0.21258128887713285
1998,0.0920096455642031,0.17392333474995955,0.2676754068699428,0.2933741941828615,0.21792748575514348,0.22102291319205228
836,0.08499256398073135,0.17392675943983268,0.36220382040038274,0.214501753140191,0.2060391599532685,0.21725526650615773
39,0.09776183448467717,0.1739336763753798,0.18741804919728083,0.3189940222785395,0.2685344524791053,0.22505347604507425
542,0.08490076633903401,0.17395703742339802,0.3664286376011189,0.26856463087710203,0.1482602913449064,0.21674644017687278
660,0.0697937590954552,0.17406919556560768,0.5627065629313014,0.01885103563202658,0.20639873489159216,0.21204366654507992
896,0.0879711498423227,0.17410962524018644,0.3202002911114271,0.19395808382512741,0.2675317661263571,0.2183098589370883
837,0.10089668332730206,0.17411851349877625,0.1444605120611117,0.3382465803889798,0.29055495459528513,0.2267379529546234
922,0.0991040541459855,0.17412431371623102,0.16659147282659764,0.27093800454132844,0.33681271632753745,0.22565780630453652
1651,0.10536301785502157,0.17415240715599517,0.08038331675680682,0.3380220446602831,0.35092560478913537,0.2306690337937747
721,0.09333477239555209,0.17415534642597935,0.24463157332180227,0.19189206335929346,0.34183047329444904,0.22164589002445523
1895,0.10267529387548706,0.1741691599215527,0.12277471057645548,0.4071153715762712,0.2424680749911582,0.22764184285611513
339,0.10223194187579972,0.17422660465937864,0.13198510416491502,0.4570766720658099,0.18423675944606538,0.22670146432320967
1293,0.10476451866899751,0.17429726279584834,0.09491212529990391,0.438024978831125,0.2382466782616514,0.22881621760731974
160,0.09381867967963753,0.17435466623284004,0.24354429749479378,0.284354702295372,0.2515946111829874,0.22050638902684677
1510,0.0710898550924636,0.17438805006389654,0.5466061931291822,0.02326346561256647,0.21911410220654906,0.2110162390517021
485,0.08047406982816187,0.17442090410232475,0.41953315392166074,0.0655503492889774,0.3009569461413388,0.21395955064802313
1514,0.08176186184893187,0.17444777856191807,0.41218692923558053,0.2651795402123306,0.10948861519369492,0.21314491535839397
