,Return,Volatility,AAPL,COST,AXP,CMCSA
597,0.2008427470536141,0.23893078774163887,0.23894125309980838,0.22543108284818086,0.3042530787319679,0.23137458532004282
523,0.2103167023414364,0.23895289935872346,0.3210216655565727,0.18948096161604036,0.22730638516342447,0.2621909876639626
897,0.1724551921896086,0.2389676886738457,0.17601644797868027,0.18186280613006198,0.27172613773587334,0.37039460815538433
465,0.17859890085425367,0.23896891977659743,0.1597495489621377,0.21856376726327942,0.3164921970839037,0.3051944866906791
23,0.19406839665772077,0.23906790500647354,0.231608781843681,0.20560047127677747,0.29172650665590005,0.27106424022364156
322,0.21313360146622382,0.23909727499505246,0.2620094607580542,0.25310046401926317,0.3134285206012338,0.1714615546214488
90,0.17600790972803224,0.23912587629659518,0.17262178619768054,0.19613203171086882,0.2930144523056022,0.3382317297858484
910,0.24880093403832512,0.23914536597463518,0.3841905453494332,0.3005862752791278,0.2344570923057618,0.08076608706567703
284,0.22790763666160158,0.23926880585387594,0.22412667729815608,0.3624311702199473,0.3742746108548524,0.039167541627044285
777,0.27094988309587686,0.23938939561242772,0.42511748094660556,0.38063752687489516,0.19147608586102444,0.002768906317474934
32,0.20153196071506338,0.23939525119051996,0.30217525558697017,0.17076400631898841,0.2259534399665535,0.30110729812748793
659,0.2272038549538122,0.23950451921998248,0.3389600893095259,0.23962505398607686,0.2581469420982033,0.16326791460619375
848,0.18140247173017224,0.23954014632834436,0.19033199061818312,0.19649403597473786,0.2973712165770767,0.31580275683000225
307,0.22432565096378385,0.23956499880917526,0.28719587350111175,0.275614164825963,0.31419747877760795,0.12299248289531718
970,0.17272185780509605,0.23960469002513754,0.2343851302260319,0.1341612941492522,0.18969089155415766,0.44176268407055813
25,0.23060294669868336,0.23968472709196983,0.39130033616035287,0.21255489131355812,0.18795226485797623,0.2081925076681128
709,0.18213083497568544,0.2398090119277013,0.21373989043122177,0.17632566658730142,0.2735447547081376,0.33638968827333915
476,0.16810398254175257,0.2398356700343742,0.11647929911269456,0.2217402310487271,0.32763130155204706,0.33414916828653124
946,0.2005844723083383,0.2398547000598283,0.2843502756581951,0.17954290786594548,0.25310782584230374,0.2829989906335557
850,0.27486418112079675,0.23992270585524442,0.4774923187805669,0.3704663389070065,0.09250096852614605,0.05954037378628045
259,0.2262146011596733,0.2399325340296562,0.4248691726195006,0.18247908343712188,0.09531522314784754,0.29733652079552997
171,0.21819803141665134,0.2399385755555679,0.21967893635388164,0.31824008099258155,0.3695296458278801,0.09255133682565672
1,0.19464111152288072,0.2399548871415136,0.23098550623359185,0.2049693263171498,0.3013698557472945,0.2626753117019637
393,0.19741976042591491,0.23995508262158494,0.21818097572624323,0.22853015180859584,0.3244358401065667,0.22885303235859422
510,0.2049534536296735,0.23995789029785367,0.3088909669920779,0.17494103030386127,0.23477451321152842,0.2813934894925324
167,0.2519147478215395,0.24001762960267178,0.34111364609257444,0.3531653526200847,0.29665090684442896,0.0090700944429119
154,0.19747130209430078,0.24002398502958122,0.3297111184179172,0.13775610495118187,0.16179596189760395,0.370736814733297
261,0.1543334395004492,0.24009143837324076,0.07611398501465239,0.21573900207590502,0.311736487756738,0.3964105251527046
813,0.23198997315485329,0.2401389786694927,0.3369342281748618,0.2599063104154668,0.2767162960253973,0.126443165384274
231,0.22251803508000373,0.24014274135633423,0.20835861926933938,0.3513054466810178,0.38584598896256783,0.054489945087074894
883,0.25428174187641767,0.2402458402450617,0.366190051051296,0.3394822852837987,0.27274150823282106,0.021586155432084315
758,0.1914916974390135,0.2402864673628526,0.2059087290348892,0.21615099172716754,0.32161959643148097,0.25632068280646225
816,0.21383120317345292,0.24031754403813854,0.21908713149361164,0.29732516165606154,0.365118056680124,0.11846965017020282
239,0.1528904214294613,0.24034401588727913,0.07639568181530271,0.2098993255557965,0.3066045921523101,0.4071004004765907
203,0.1947225040336497,0.24035282181402665,0.34595305762522977,0.12459087214162079,0.10714603298836249,0.42231003724478694
567,0.20014951555183175,0.24036269638967406,0.2851389410316203,0.17515532667169503,0.2547182842580427,0.28498744803864196
966,0.2545797966724813,0.24039341020855617,0.3674017894431207,0.3392184105349853,0.2728325734070515,0.02054722661484235
624,0.13464645256250654,0.24040884970915452,0.12322177261268838,0.149705965925528,0.07885178572020682,0.6482204757415768
720,0.2623031707181003,0.24041610507899458,0.3891458900287744,0.3590622912993405,0.25096061782868595,0.0008312008431989275
555,0.20551614523094566,0.2404171051775586,0.23708819013598767,0.2410894610972994,0.3304424555048122,0.19137989326190072
774,0.12539181328513582,0.24046985682614386,0.05059791778910142,0.17756763155533248,0.14521299488102843,0.6266214557745377
867,0.2569150363111128,0.2405181217437938,0.3926524001032962,0.32716249766792665,0.24470770053701732,0.035477401691759884
324,0.22759499381514148,0.24056821125038513,0.40587546494143056,0.18809038571411027,0.15863301446935316,0.24740113487510598
136,0.2177798373285509,0.2406121761125447,0.3605405102615214,0.17996886666436543,0.20685295078765106,0.2526376722864621
338,0.24043024053188122,0.24062509768591975,0.3268405882170176,0.3074652491106787,0.30578854348788,0.05990561918442376
638,0.17307333722052498,0.2406798985565447,0.27578865626495697,0.10994739093403494,0.11370534379536633,0.5005586090056419
711,0.2005635908450832,0.24086843803099162,0.38040379221769427,0.12915537165931068,0.05567043212980123,0.43477040399319383
299,0.23633523645315613,0.24092670148157022,0.3274041645080735,0.2860473281856077,0.30183767777968273,0.084710829526636
772,0.15467061382376737,0.24100856493240178,0.04758376876169904,0.2437240925665966,0.34755313236866425,0.36113900630304013
679,0.18526183463969212,0.24103310413532572,0.27032989781885997,0.13517738410893873,0.2157715866930236,0.3787211313791776
980,0.19534687077003932,0.24105505208544467,0.3403400461038799,0.12201238372552464,0.13691489358538786,0.4007326765852076
653,0.14842217780338796,0.24107421142519253,0.017985152239122826,0.25464202041616385,0.3477668479923083,0.3796059793524051
374,0.182155764438108,0.2410948765206284,0.15199117589596303,0.2326030172760136,0.3519197278167815,0.263486079011242
522,0.19432629468101473,0.24115672219492498,0.36146888713031267,0.1183798454683742,0.06692612017305198,0.4532251472282611
392,0.15142432663325148,0.24122703058590803,0.06496595408089127,0.2135132902390421,0.3185127259554554,0.40300802972461125
72,0.24690664565066522,0.24128876717860004,0.4613340050373462,0.23232538766726182,0.11151366571382951,0.19482694158156258
579,0.19970455765971198,0.24134146143165286,0.1964165399100768,0.25609380733732107,0.36178989219652447,0.18569976055607762
529,0.1760395772081205,0.24134198897858528,0.20465443510197195,0.1580338750815012,0.2710018900538275,0.3663097997626994
651,0.24689479736631,0.2413693960299335,0.3541495304477117,0.30919218234892554,0.2893728291999135,0.047285458003449146
287,0.1855866385221067,0.24139334525399697,0.3100759390081654,0.1116414735068212,0.14328058856062187,0.4350019989243915
617,0.22690317197462442,0.24141200529432072,0.2539258839149678,0.3165822333849282,0.36343236133656664,0.06605952136353739
323,0.1511164506473108,0.24147497460252915,0.040529583561287365,0.2375178211781975,0.34243924295267597,0.37951335230783906
228,0.20582003383742287,0.24151745633316063,0.1660348045806945,0.31699688002311005,0.4009849356837083,0.11598337971248714
775,0.14400212161608544,0.24156994136291293,0.009402734187859267,0.24756197328802346,0.33951200221280214,0.4035232903113151
741,0.1663497969003243,0.24158950995016962,0.20306918535058852,0.13034078413052883,0.22391912730186278,0.4426709032170199
377,0.2518848520669411,0.241684665822645,0.3540654448960686,0.33319320350764164,0.2965817969682962,0.01615955462799357
837,0.26249819623515624,0.24169089645034103,0.4243258675477813,0.3231497412399889,0.21649610394026694,0.03602828727196281
309,0.2165464095235594,0.2417196440957213,0.3719800899352408,0.16247636449103234,0.19297904459319953,0.2725645009805275
174,0.1811082188377023,0.24178237853729428,0.3004860327194209,0.10490597303265238,0.13681574471685842,0.45779224953106834
934,0.16897740572074982,0.24184548317137028,0.025109680622562323,0.3223257709457294,0.4176858709377416,0.2348786774939666
205,0.2563573744041776,0.24187449894184007,0.36990653294107445,0.3397637431425516,0.28379974613008846,0.006529977786285591
282,0.1846727998943461,0.24192154191686305,0.2963428842506053,0.11283325120262232,0.1734985184847615,0.4173253460620108
610,0.18396567533964928,0.24198867822044565,0.22629755539022164,0.16258524774989003,0.2828804179400376,0.3282367789198506
613,0.1821133530935217,0.24205084207955552,0.04916476839257054,0.34883180354634413,0.43561122946195946,0.16639219859912596
591,0.20938883651853327,0.24205239889269292,0.28948654532873697,0.19987105819478188,0.2942018242270636,0.21644057224941768
722,0.19138163701003638,0.24205658321882967,0.23353980508671165,0.18229536931863924,0.3031166100239883,0.28104821557066084
152,0.21773854837861356,0.24217509699365616,0.22183461301302904,0.3063601664214866,0.3818667905820213,0.08993842998346314
563,0.1902921405040902,0.24219197286697625,0.35391522327815417,0.10563438067470382,0.071325276333531,0.469125119713611
312,0.2634670616941109,0.24223394762508485,0.4371423921187896,0.31523530494736857,0.2034563535525876,0.04416594938125426
802,0.17024663439907572,0.2422416305232265,0.17431475964405438,0.16306124716752893,0.2906330633233012,0.3719909298651155
117,0.23523084906959063,0.24224690651942046,0.28944497649388773,0.31531877123684554,0.3483340779260732,0.046902174343193395
821,0.2372301759952628,0.24230360427020212,0.3866040929381578,0.23075673488414639,0.2397066535310839,0.1429325186466118
832,0.2639347977782925,0.2423637473621423,0.42319809776403877,0.3281449831022708,0.2259186722228674,0.022738246910823018
984,0.28146623359114414,0.24241481296569087,0.4859252556280606,0.38280839523043897,0.11492452235262339,0.01634182678887693
912,0.1919945549012686,0.24247638940272134,0.24782276422512187,0.16970011280768224,0.2910532948858455,0.2914238280813503
252,0.21575098441952614,0.2424870836461777,0.20244739298014647,0.3181310144536814,0.39615827388016306,0.08326331868600925
920,0.19074370901411614,0.2425862448042646,0.2754848855087038,0.14115738905839065,0.24885551151308,0.33450221391982543
264,0.19959275070973562,0.24262167251473,0.2703893881330396,0.17687361717530797,0.291034025698931,0.2617029689927216
517,0.16186903066751782,0.24265610304250623,0.12231582224051936,0.1839445148005766,0.31664002606826447,0.37709963689063963
85,0.21828159506367772,0.2426655936141959,0.3028535507538842,0.22197901507773707,0.3069606097700109,0.16820682439836787
328,0.22323331446950462,0.24268029137711536,0.43177618370797566,0.15207439464757552,0.10234140657766495,0.3138080150667839
698,0.21894298734717835,0.2427015840680124,0.24459724830178733,0.2849485184005441,0.36791804168684616,0.10253619161082235
754,0.16733995224116366,0.24279730759426807,0.09626648953965249,0.2301437704388505,0.3650594897535407,0.3085302502679563
44,0.19190861422519861,0.2428121456761017,0.07289136872248267,0.3615378277477819,0.4452897494231441,0.12028105410659133
247,0.2534046435300311,0.24283468367366254,0.3635467827160098,0.32691335801792604,0.29679092260591683,0.012748936660147198
620,0.16633601171095685,0.24297214018768037,0.17712314740207194,0.14533792751581784,0.2742080681843406,0.40333085689776965
524,0.20079323441749805,0.24304219981395359,0.20488995213076686,0.24599368332696955,0.36810554132058737,0.1810108232216761
442,0.21174351777758751,0.24304474215331837,0.29438380582132634,0.20114624455237815,0.3026720558962065,0.20179789373008913
458,0.16995709521695912,0.24312066798126195,0.2529131792622434,0.09832136925563466,0.17393531250011263,0.47483013898200915
222,0.15241384664166432,0.243174727721948,0.049934629905476355,0.22561114681017347,0.35186437962145894,0.37258984366289116
576,0.21518537819740838,0.2432573149932326,0.30788525215430906,0.20193624204943392,0.2974378128970869,0.19274069289917017
593,0.15025512554898066,0.24325806472702233,0.1323560668282818,0.1384664700071299,0.24796705791989246,0.4812104052446957
876,0.20220584834665253,0.24325984010594884,0.3253321380631056,0.13808152964765855,0.22780440047757158,0.30878193181166436
164,0.2814552884679785,0.2433410990074594,0.5193768766363587,0.3793340299572691,0.01744204584328184,0.08384704756309025
320,0.20906418370268148,0.24340761136371764,0.21545615249838684,0.2696228879910728,0.37954784714560086,0.13537311236493954
38,0.23075176168440306,0.24346438706804613,0.36626767749074435,0.21459090183786636,0.26362425701282666,0.15551716365856244
939,0.17972716796419033,0.24349967661658403,0.17220306331495072,0.1938590388252094,0.3405885177017438,0.2933493801580961
871,0.25222811463341993,0.2435385076392413,0.4994436020240111,0.23217703875912668,0.05240253467120311,0.21597682454565914
30,0.2455894197608308,0.24358111615499675,0.3235653204174619,0.32562479674145267,0.3367588759400799,0.014051006901005655
641,0.1953743810467206,0.24366586947283794,0.2766430581984634,0.15165936891809756,0.27567374763263497,0.29602382525080406
106,0.21739053888758414,0.243917562538224,0.3610804915228112,0.16266268503848363,0.23607882442357447,0.2401779990151308
73,0.184849057882951,0.24400600198808015,0.09788281096904992,0.2957488876101593,0.422312964588469,0.18405533683232186
315,0.20057654845887005,0.24401029167552024,0.38911899229904473,0.10100034431396454,0.08598484922403926,0.42389581416295147
858,0.21774348874878177,0.2440585775582572,0.2980665265300457,0.21923919231963515,0.321466364651441,0.16122791649887802
957,0.2450456890691102,0.24416470241522437,0.33517096547285646,0.3085552498260898,0.32922518086372843,0.027048603837325345
906,0.21960537035279484,0.24421961499715678,0.27090295333556424,0.25465575578890304,0.35493895644291423,0.11950233443261843
918,0.13351317624558837,0.24422568649731244,0.09964066948901776,0.12756183820590436,0.1849184120380673,0.5878790802670105
295,0.22625334799615449,0.24428292919661243,0.3100553585024366,0.2442581568739321,0.32830913559954383,0.11737734902408756
584,0.2777372077521034,0.24428568279720544,0.5167578102844889,0.3385895221561437,0.06703446184418844,0.07761820571517912
700,0.2015204848356606,0.24430205868173993,0.14386708229186454,0.3148533074234479,0.4264338582743183,0.11484575201036933
149,0.2206879999548524,0.24431153101869,0.2857703480982021,0.24373051734272183,0.3429055710348885,0.1275935635241876
615,0.25532192480662175,0.24431191887212747,0.5135454709831585,0.2418543146656899,0.02328540030815224,0.22131481404299935
739,0.265253338671504,0.2444290213702132,0.42754376175781095,0.3213445259135178,0.24097023231188433,0.010141480016786865
187,0.21264330697118328,0.24446651880260514,0.2674888079484728,0.22643201366129626,0.3451825592151906,0.1608966191750403
501,0.2018560113968268,0.24460823098000573,0.28548647835450464,0.16421180895499599,0.2950389173304725,0.25526279536002683
198,0.22352537655980645,0.24466407231415357,0.26902195889807357,0.27325531676806947,0.3667877773346612,0.09093494699919571
666,0.17223350603745927,0.24468756929220659,0.23943366148641693,0.10421319482394527,0.22949561118996856,0.4268575324996691
734,0.1772683215786949,0.24470935059751442,0.3393493291144161,0.09013801699360668,0.002591015372259275,0.567921638519718
831,0.20503835950074564,0.24478665991881152,0.22885119113538985,0.23286633407447513,0.36756963675296206,0.17071283803717296
236,0.211957807120155,0.24478931814776725,0.2691241384064128,0.22068979495296115,0.34410568691052323,0.16608037973010265
314,0.2239290945934775,0.2447983825426611,0.24994052236231257,0.2957246031423022,0.38509002701043615,0.06924484748494905
497,0.20027798168659652,0.2448101163143318,0.3043342621506098,0.14116162280583497,0.2655044485088676,0.2889996665346876
254,0.21907998869112988,0.2448841647383069,0.17041693901524363,0.365163052109966,0.4375772095612716,0.026842799313518646
200,0.16755808752556162,0.2449456808124198,0.03006228316356861,0.30086484802329283,0.4300718767985075,0.23900099201463118
189,0.23405929079507076,0.2450897859088235,0.28456854292822603,0.3053221248858268,0.3708172163688278,0.039292115817119444
546,0.15533490151285606,0.24510447656744552,0.11118799252839616,0.16461924774312472,0.3176223167454755,0.40657044298300354
520,0.20139793482881987,0.2451612894969715,0.25087297490359417,0.19351364660603126,0.3382626650233732,0.21735071346700127
704,0.2149965116497073,0.2451897357287606,0.295879907427452,0.20556373991098842,0.3254131797013593,0.17314317296020018
157,0.22595147745963118,0.24519161447739685,0.2889676433845159,0.2614952546169459,0.35563981563819347,0.0938972863603447
469,0.25264210109811863,0.24524056782061457,0.4872948668990092,0.21811800596271888,0.12361892740562257,0.17096819973264935
723,0.1456106773466962,0.2452662104722505,0.2029995371788296,0.0845798060861266,0.08523702667907218,0.6271836300559717
206,0.21418498642742245,0.245307635204921,0.1457723770602333,0.37007977752010546,0.4497047384297592,0.034443106989902085
358,0.20978627781364997,0.24535765201006887,0.23958305462665624,0.24028773342951942,0.37208812490188753,0.14804108704193672
678,0.13606873903296907,0.24542086027339097,0.04343919460815462,0.17347735634145747,0.29541998450065976,0.4876634645497282
178,0.13034505186282097,0.245469726409448,0.014303519020645568,0.18700810272975127,0.29473764421059756,0.5039507340390055
277,0.2572391558711145,0.24548025060410836,0.48718808005321657,0.2357842850917847,0.13940950961660792,0.1376181252383909
37,0.20157874981202908,0.24552419675899853,0.2890347147507362,0.15648533265666906,0.29660350142520764,0.25787645116738706
51,0.24080118399366918,0.24552499124554622,0.36940113918887263,0.24885813835901174,0.2965012290678934,0.08523949338422235
528,0.21230461943577475,0.245525690445917,0.29972031199718324,0.18931839559110644,0.3163968119473233,0.19456448046438707
619,0.25138392034979734,0.24556340740729907,0.4820863154637456,0.21255397172467871,0.13713572362073315,0.16822398919084267
643,0.2279691897331761,0.24556816612106855,0.318791179261098,0.23875878107323417,0.331449929264177,0.11100011040149071
406,0.17379390220794436,0.24563296673882515,0.23284530374571458,0.10949762342185604,0.2567633350892469,0.4008937377431826
515,0.23418854786398485,0.24564213176328706,0.3092688510299016,0.2774347164442614,0.35198037310736313,0.06131605941847384
41,0.21173080820553986,0.24564363947887854,0.44287339388337466,0.11349528108488668,0.017555575907073743,0.4260757491246648
294,0.23668238373311687,0.245645894255079,0.48470199749559606,0.16210470433587326,0.06721071709399265,0.285982581074538
634,0.18446730578312395,0.24567218724531967,0.2394356669082649,0.13824831043097566,0.2970750294030715,0.3252409932576878
696,0.1854034789419863,0.24579122595065442,0.22411659421775035,0.15544550691205197,0.3203355309929361,0.3001023678772616
246,0.25196230754075266,0.24579205609507612,0.47700233789194657,0.2156573444764123,0.15315862664626717,0.15418169098537385
229,0.16213778325368425,0.24579231957191422,0.19875886529492443,0.103476558213343,0.24497488257066616,0.4527896939210663
63,0.19802078232018466,0.24592067218326483,0.3239493443761958,0.1132970287133144,0.23578322527494502,0.3269704016355447
441,0.2047320523686678,0.24624030368113026,0.2895787149409922,0.1656091381514454,0.31160987050005656,0.23320227640750582
258,0.1620797292244374,0.24629338863275957,0.004404291067368952,0.3054883847605186,0.439430736345123,0.2506765878269895
975,0.16890348433294872,0.2462986606610791,0.2300270219509793,0.09502627241795307,0.24031003065788922,0.4346366749731784
804,0.2205142004894445,0.24633555205343252,0.26620759969059643,0.25690001942785456,0.3751984424752999,0.10169393840624912
526,0.2592835280806508,0.2463757172879242,0.426366798420309,0.28290587870435335,0.2561543930432171,0.034572929832120604
107,0.15313193924670215,0.24648485625958472,0.0034289664388928564,0.27038181121594446,0.41385829760396764,0.3123309247411952
481,0.18223336546500699,0.2464888232867631,0.26213780962021876,0.10804455472010237,0.26274310868862844,0.3670745269710505
508,0.17508575217837646,0.24650961121031362,0.22107370884256233,0.11987143594153098,0.2868355957653711,0.37221925945053547
56,0.18179635966108257,0.24653237243980627,0.18630896301961594,0.17691720393991958,0.35423819922539884,0.28253563381506575
795,0.17085982019360016,0.24658821089933483,0.2775207768400765,0.06781680899823335,0.1693800528941233,0.48528236126756685
280,0.20072432469515036,0.24669457105676845,0.2905200988551584,0.1475143369878746,0.3006839747906919,0.2612815893662751
39,0.2204460170693135,0.2466951252765745,0.38255587307277017,0.14576066284372063,0.2376795850667913,0.23400387901671788
509,0.2013698479469229,0.24672517449463896,0.30272280180303235,0.13897209793916668,0.2872205276143227,0.2710845726434783
870,0.19302067487206007,0.24675556916252767,0.32630565005478024,0.09224683613012,0.21535379876983562,0.3660937150452641
785,0.19300483889269032,0.24680027089048093,0.09538597697079591,0.3271454589273459,0.45742091342054997,0.12004765068130827
944,0.222796567124852,0.2469019180311447,0.30812018480524006,0.22153228842790487,0.3419697433044578,0.12837778346239728
807,0.14284775816650616,0.24691257470490824,0.2032264195218302,0.07391444044614184,0.07533558890637293,0.647523551125655
101,0.16764973111251152,0.24703135679311494,0.023882224453574626,0.3025818169198792,0.44689361853778264,0.22664234008876352
13,0.22689685137590213,0.24710273039941644,0.3023799679111577,0.2454158241885547,0.35711703516616106,0.09508717273412652
908,0.2034269046489105,0.24718020754767955,0.22320901172022403,0.22430592407780314,0.3845921895869578,0.16789287461501498
622,0.2569327486066432,0.2472480516769832,0.3905265793809758,0.30094575695843906,0.30497233538353286,0.003555328277052213
928,0.17187476194272278,0.247260999228187,0.13471634357433382,0.19088457780157878,0.3757871400050453,0.29861193861904206
10,0.2875387102145217,0.24729008696236873,0.5474153651969588,0.37390713822924715,0.009061418266764276,0.06961607830702958
291,0.19573437304942087,0.24729263815413957,0.048089397704315875,0.398672857019788,0.4898710862402318,0.0633666590356644
213,0.20712681400817154,0.2473456405586322,0.27717870919145465,0.1834215227910372,0.3408307481575528,0.19856901985995537
75,0.15421554618285888,0.24736329698900164,0.15797894963356787,0.10916523430341592,0.2720182969882274,0.46083751907478876
319,0.19935385300924618,0.24737742891309975,0.35695666914957797,0.0884501234076426,0.19829005328802488,0.3563031541547546
364,0.20595907645813852,0.24740393579579267,0.23367041233206676,0.22332585124443388,0.38227345375848903,0.16073028266501024
926,0.18875981695285984,0.24742189947458287,0.3158401455081441,0.08370498164798651,0.2177394608132322,0.38271541203063725
110,0.17945672932807866,0.24747627933708807,0.21159649789803792,0.1398918816488695,0.3245534283736156,0.3239581920794769
532,0.13760745738405372,0.24749974503978053,0.01733221286175503,0.19669461442048433,0.3468381343134052,0.43913503840435547
923,0.1452003637798737,0.2475052019871466,0.009669067574322515,0.23050580111034155,0.386854109370204,0.37297102194513193
431,0.18938290713468486,0.24760061223417743,0.37646430136652287,0.060554174968822295,0.08261833013361614,0.4803631935310388
448,0.21164954956966225,0.24762210773130774,0.19523965033821095,0.2915830642975411,0.4268534746195435,0.08632381074470442
545,0.20725999765141248,0.24765734248106003,0.33847331374950224,0.12693021011817596,0.266079583817997,0.2685168923143248
886,0.17441654776633603,0.2477035819178647,0.22753878016984483,0.10743258480651321,0.28450962851842904,0.380519006505213
672,0.16053966253661156,0.2478010180179394,0.1117782599369233,0.17189757951063198,0.3592098853598812,0.35711427519256356
834,0.24366673623035395,0.24785107910505702,0.3316158703428129,0.29256286515308005,0.35748048915880465,0.018340775345302388
84,0.22527499308156546,0.2478566295457195,0.4353595437820375,0.12363736413088224,0.17196294480886518,0.2690401472782151
895,0.2090132748840369,0.2479538778418918,0.2401394206194896,0.2280342785493317,0.38667017922447766,0.14515612160670108
175,0.1894110906670045,0.24798204313895703,0.22565522218960052,0.16148978048731927,0.3480759436296321,0.2647790536934481
237,0.20711988189954958,0.24799120422008944,0.3714005499412882,0.10049065239758015,0.21559098847143332,0.31251780918969835
293,0.2357800547763166,0.24799413763562214,0.29467629920941785,0.2932164444288621,0.3831932667218769,0.02891398963984312
872,0.2226447081513018,0.24807434924446536,0.27118066109314487,0.2558550317550338,0.3856510231792188,0.08731328397260248
163,0.1965643489355922,0.24808389700210007,0.280694619455805,0.13563777246271158,0.3089967716160648,0.27467083646541857
798,0.25421322266397717,0.24811260705564495,0.39096929511725786,0.2834144437589335,0.3088754699708541,0.01674079115295462
29,0.23229819805549826,0.24825644623499973,0.31509366345833445,0.2535397844615867,0.3613308224578373,0.07003572962224157
226,0.2399426479660366,0.24834924997100905,0.4844721812364867,0.1502282872031559,0.12862848674202987,0.23667104481832738
191,0.1878553515450315,0.2483572579311734,0.37245234652444176,0.053105291448254766,0.09322501458617244,0.48121734744113104
155,0.16413588965685283,0.24838473643766543,0.08878245065471073,0.20811656964270242,0.3974495603199807,0.3056514193826061
144,0.21157662507213815,0.2484162608347648,0.3805222483235242,0.10735839933833,0.22300547402994622,0.28911387830819946
204,0.19983529723563725,0.24842579460751107,0.14910454866092407,0.2888358522036554,0.4442403928213073,0.11781920631411329
818,0.19037800750106829,0.24862973230609692,0.34067557725657793,0.06686882814236211,0.19262602795309589,0.399829566647964
935,0.1728169040932393,0.2486595468215494,0.2756783212250934,0.0621278813163733,0.20863454434676812,0.4535592531117652
450,0.19996930495794127,0.24869472013498267,0.3024982954188086,0.12651053545652063,0.29763983247674713,0.27335133664792355
640,0.2119611027048849,0.24880931694129824,0.24553028691881434,0.23266070522246002,0.3934093880396601,0.12839961981906553
159,0.22776098182677545,0.2489758448724366,0.4060149302315644,0.14662355427780874,0.24456436142329813,0.2027971540673288
549,0.24807569346057862,0.24903185728785318,0.39524934699360065,0.245609449410706,0.30385320152408424,0.055288002071609194
381,0.19286098943740104,0.2490323547845464,0.266167990508537,0.13178704249963633,0.3207422012543774,0.2813027657374494
305,0.18179039926293572,0.2490362304873842,0.27461784738130834,0.08615954013445759,0.26342126034134966,0.37580135214288435
950,0.1607977492478449,0.24913241622346066,0.002401311995366951,0.29425455926497246,0.45422780423234393,0.24911632450731663
731,0.19538810356073302,0.2491636113073266,0.2915132502797865,0.11758666549318712,0.2988400977049128,0.2920599865221136
681,0.17773088627119862,0.24932412987758876,0.3405812785147911,0.03962787362968071,0.1068615454286618,0.5129293024268665
735,0.20223564412008233,0.24937048476062748,0.3664859148855395,0.08165602595779917,0.21464425162601947,0.33721380753064184
607,0.22167530896462515,0.24940680338014914,0.2678976962948294,0.2507808289576391,0.395390303379764,0.0859311713677674
34,0.22219034953519048,0.24940710402566443,0.4309730068761279,0.10732263061524705,0.184377084830751,0.2773272776778741
311,0.26051230936782477,0.24947646634796725,0.5401995446556188,0.20918566947251635,0.06474840346684471,0.1858663824050201
271,0.1433671751457514,0.2495651226582477,0.045963461826233294,0.17715293941959528,0.3617488667939267,0.41513473196024464
196,0.20147245198460148,0.24969046519704396,0.22037262277498088,0.21115408739446997,0.3983723017051482,0.17010098812540095
28,0.22826115470680955,0.24974631967998565,0.35770606920065146,0.18737173631194723,0.3179464065042541,0.13697578798314722
602,0.2135266504659863,0.2497617824619353,0.4485647858917177,0.07533273744613114,0.09766400262087281,0.3784384740412784
326,0.23768770191271826,0.2497664811117642,0.44538075586711046,0.1543761951604109,0.21698152413422117,0.18326152483825728
930,0.19234206931130654,0.24982465838582588,0.31289336695821585,0.0865187510608126,0.26130605694511844,0.339281825035853
100,0.18360539396388842,0.24985711271556343,0.23935397296052716,0.12001824622832534,0.3248341476527879,0.3157936331583596
325,0.18769050200139356,0.24992637210219157,0.26599542758582223,0.10985341687679559,0.3081013955084923,0.3160497600288899
686,0.22270034181121418,0.24992732414265112,0.39491988661386235,0.13120142914797878,0.2539844126798915,0.21989427155826724
332,0.15078011518131754,0.24996223696993825,0.18406398325393883,0.0685407109410327,0.23491202615521722,0.5124832796498112
71,0.19393041892705867,0.25001190072296103,0.2883222654341846,0.11198205188102921,0.3039071651055983,0.29578851757918784
468,0.18635822286647155,0.2501367386087741,0.391069389966173,0.0428923364015001,0.03915453148776052,0.5268837421445663
710,0.22242291934922076,0.25016768851411275,0.34934714487580715,0.16843405801790598,0.3172839208258653,0.16493487628042144
153,0.23026816831519023,0.25018985564292573,0.5093361416513089,0.11770904128058164,0.008974481218881412,0.36398033584922806
983,0.23976449231618296,0.25025374316243165,0.3519562195323086,0.244134770886235,0.34898782925730376,0.05492118032415263
445,0.17470270974289212,0.25034236818688504,0.19305118136143407,0.13097869618082575,0.34740156943884404,0.32856855301889604
375,0.13749494012045765,0.25039404651629893,0.06310675915900417,0.13845978321578073,0.3213455801644115,0.4770878774608036
881,0.21346588722324789,0.25045093708592686,0.3144647207546883,0.16276723974284618,0.33747304422262087,0.18529499527984467
353,0.2228188991369505,0.25063549216466535,0.3088137930737845,0.20853329221248945,0.36654591357084854,0.1161070011428776
137,0.18646228973089368,0.2507127685625893,0.20376445681157307,0.16343791811162445,0.37944199398207706,0.25335563109472536
21,0.24183348638079796,0.2507900239115923,0.3740879514697847,0.2299003462436585,0.33205987204232085,0.0639518302442361
985,0.14523127272017694,0.25108623921454687,0.15898105858445602,0.0701432047015568,0.24784325637574564,0.5230324803382416
334,0.1662687637404345,0.2512984852777378,0.2431428515129857,0.05625874004762299,0.24887429787346527,0.451724110565926
