,Return,Volatility,VGSH,AAPL,VOO,AMZN
827,0.18266648315374043,0.18862607006667376,0.24217527038801068,0.2969526878118044,0.30357203013637,0.15730001166381483
2910,0.17093522617440005,0.1886370160803786,0.24107165949872447,0.18045654824574453,0.2615100539881076,0.31696173826742335
2974,0.18490159515093332,0.18864834546657339,0.32887041963543273,0.29013285643731634,0.03876820238961966,0.3422285215376311
2492,0.18021615374261543,0.18866230599709208,0.2612599429408279,0.25410896932853244,0.21347811089126906,0.2711529768393706
2402,0.18157748337602003,0.18868799787032547,0.2383484153139581,0.2851470397636646,0.30762029573978045,0.16888424918259673
2220,0.17749769218217648,0.18870078479547542,0.23371214359608555,0.24029003989303385,0.2966337981074005,0.22936401840348022
1674,0.18061978449583102,0.18875736443238275,0.28590247427654764,0.2532429856437177,0.14303604462236694,0.3178184954573677
1361,0.19074365989618947,0.1887861147558924,0.2814352047967324,0.3622584720002934,0.20771738979776402,0.1485889334052103
1060,0.18043645791077229,0.18879066166838687,0.2814659159658159,0.25178252325973116,0.1544179621464146,0.31233359862803844
1793,0.14643113740316835,0.1887971136213922,0.2080594379315415,0.010666274588757569,0.37764179605247705,0.40363249142722396
2383,0.1823605182712229,0.18882552730566174,0.27514264929888593,0.26893843868164774,0.17483382241840154,0.28108508960106465
2641,0.17719658707260177,0.18884439762198077,0.24326080828676813,0.23116949913255286,0.2604018145541247,0.2651678780265543
779,0.1460520910259732,0.18891923338351704,0.20390827672656134,0.007835150459101473,0.3885066795970589,0.3997498932172784
836,0.18950884428341538,0.188973654235664,0.30288825186043306,0.3293561310186359,0.11254572217299226,0.2552098949479387
196,0.17000646247380663,0.1890142362836714,0.19482674685227225,0.2619565119804138,0.5312253401009921,0.011991401066321832
1723,0.15896678792621696,0.18903707199990882,0.2660937607416908,0.09422777924657573,0.20623079120225493,0.4334476688094786
2248,0.17898948060276684,0.18904569812763244,0.24535008340750378,0.2453710347490279,0.2557607133580373,0.253518168485431
2491,0.17951723649692247,0.1891190800424721,0.24145416753802634,0.2518863743338702,0.27001593570771054,0.23664352242039302
155,0.1937636117245808,0.1891463071087006,0.30762479603419957,0.3733152370115508,0.11947872389383098,0.19958124306041877
666,0.16166884796569497,0.1891548875349837,0.21735241371947808,0.11113818054228396,0.32582610395389616,0.34568330178434176
2821,0.1822581575542518,0.18916667492501885,0.2867405166461007,0.2643710181341051,0.13843237363963173,0.3104560915801624
656,0.1714391614890415,0.1891892251353648,0.21495450097080654,0.18887978846610914,0.33677573594163657,0.25938997462144764
727,0.16654718458375598,0.1892520209890185,0.1986748295403969,0.15394900692529598,0.38326712319432865,0.2641090403399785
1518,0.1901349666559367,0.1892708528255078,0.27269823841487933,0.3570045534125637,0.22932191733454543,0.14097529083801155
1033,0.14905913778624036,0.18927357637240447,0.2588981402818232,0.029163950144207806,0.24335079553709435,0.4685871140368746
518,0.1847828862026247,0.18933138777960928,0.25089728458377597,0.30243517803043835,0.2628053648008321,0.18386217258495366
2722,0.1884810555643129,0.18934374376122334,0.31133545608746405,0.31582537101251923,0.08113309498601236,0.2917060779140043
1004,0.1585760083463673,0.18939306718403287,0.19419353913884166,0.09174704171517115,0.3930563907494671,0.32100302839652006
287,0.18957031024573215,0.1895006161169218,0.3001789762173252,0.326350020025714,0.11366207332640886,0.25980893043055175
1469,0.17593631680014712,0.18957458058204982,0.2035384935801799,0.26150480245252405,0.43088970142891375,0.1040670025383822
362,0.1709438071389677,0.18957947602178718,0.21162126402004974,0.18293185574731932,0.3417569250287667,0.26368995520386407
786,0.18625633305578543,0.18961244525985102,0.2602134546740912,0.3080712728480897,0.22911546306765598,0.20259980941016328
665,0.17154624082873327,0.18963376304802812,0.19491486127301771,0.2027735524927632,0.41074570285442547,0.19156588337979372
2764,0.1859247601944257,0.1896611653564434,0.24866317726208897,0.31829611345284586,0.2806142728937552,0.15242643639130987
1666,0.16194133658900756,0.18975387583246708,0.18820362419837755,0.11712840707960814,0.4078180484373079,0.2868499202847064
1525,0.18703073300087628,0.18983992102725847,0.3040639107617562,0.30015760177124795,0.09224252783048889,0.30353595963650704
2892,0.18561582336346952,0.18985918618179345,0.28870899997166727,0.28875171951219125,0.13101634147386493,0.29152293904227644
22,0.16420523043046623,0.18993831832599617,0.26374608285641093,0.12531891636405107,0.1969090230706628,0.4140259777088753
2138,0.17303821290363763,0.18994753261757072,0.2641351496670669,0.18791833139932101,0.18717993847067224,0.3607665804629397
1024,0.17184854703261304,0.1900213381449716,0.2141198776464504,0.18617384321472655,0.32903211085826517,0.2706741682805579
2830,0.174133623413392,0.19005070844845964,0.27715518975310527,0.19606352186998502,0.15307240591457708,0.3737088824623325
1444,0.18210844446052402,0.19008191094968718,0.22741469205622952,0.32513241516836955,0.3967285506659547,0.050724342109446124
2387,0.15751579346593106,0.19014555684733866,0.2501368395885612,0.07851987056126394,0.23974335845494957,0.43159993139522523
1862,0.17973328988740153,0.19021175679541408,0.2907319505751999,0.23831500652536686,0.11677734368845362,0.3541756992109797
2190,0.18520057477734536,0.19023998768994885,0.3005505782891345,0.28224663366340713,0.09476748161887616,0.32243530642858226
959,0.17570299537910528,0.19025068964727232,0.2062274415292064,0.22840445983409005,0.3708996737853665,0.19446842485133717
978,0.14869728117396722,0.1902593330133453,0.21578997877459416,0.018950522032977164,0.3422396591110702,0.4230198400813585
1030,0.1885649406843827,0.19038979386429664,0.3359710405866879,0.3115533542811576,0.00909377503779629,0.3433818300943582
2024,0.1703438166120462,0.19041955578794895,0.1971431848960386,0.1787586969171433,0.37992688317148376,0.24417123501533425
929,0.14696146237849245,0.19043080183072852,0.1404504442897724,0.023428818024736606,0.5672222673176253,0.2688984703678658
1927,0.184317806799273,0.190490689672537,0.2689768534012411,0.2759539313263653,0.1772343596785789,0.27783485559381477
376,0.1826215592450748,0.19051141228925672,0.23191729958707447,0.2791728086927219,0.30056869046539325,0.18834120125481044
621,0.1938582682740565,0.1905135379011171,0.28098449428549915,0.3883414851224928,0.21259918838551375,0.11807483220649431
2720,0.17928884874412904,0.19057639344004312,0.2579211030871845,0.23364659485679123,0.19950032841187268,0.3089319736441516
1508,0.19033470606310382,0.19060198882863064,0.2912651412460792,0.32717998816207844,0.1281902267142313,0.2533646438776111
723,0.1777288630629039,0.1906843920689362,0.20231725498003092,0.2708432384536344,0.426577498980685,0.10026200758564978
435,0.18264776400712984,0.19074596568628246,0.2323754000047585,0.27561872361644774,0.2930233950854078,0.19898248129338592
604,0.19622073733095527,0.19075289959491407,0.2995419503376864,0.3927894315544335,0.14144656831969446,0.1662220497881856
1701,0.17458091272069154,0.19075767282897907,0.22378289869632537,0.20049641616466993,0.2928030633391929,0.28291762179981184
2899,0.15648330987022158,0.19075822930452624,0.1757865498311454,0.07350908738545123,0.43695681743497794,0.3137475453484255
1844,0.18458148746720662,0.19079389406780803,0.28655357019795635,0.2740510785981001,0.12512803937032083,0.31426731183362266
574,0.16967148056591203,0.19086376770352467,0.215816898148837,0.16170724264139066,0.3114846033744383,0.310991255835334
2125,0.17772037886300635,0.19089275588793508,0.23332953670429996,0.22363639734635968,0.2665213927487439,0.27651267320059636
1017,0.18333009908992745,0.19102566995643705,0.2860798466938696,0.26234371358462044,0.12278053825751256,0.32879590146399756
1330,0.20136158132642867,0.19103528212363374,0.3441255140423581,0.4307483884116458,0.02365078370893674,0.20147531383705944
2008,0.17106241256824836,0.19106971883528207,0.2507903753748405,0.16763664580345053,0.21300780035123076,0.36856517847047815
2088,0.18971026540491873,0.1910833807543732,0.2781493533276402,0.3208767847654099,0.15954665764879222,0.24142720425815778
2940,0.17201705226927794,0.19111518074698197,0.21645972665596794,0.17876477240946162,0.3082416540980607,0.29653384683650963
2533,0.17793974195904472,0.1911502655684824,0.20332762899911316,0.24906154424343405,0.3843297689559634,0.16328105780148944
1897,0.18516331215456264,0.19116469978411987,0.282877731901751,0.27691637337715835,0.13192900111209405,0.3082768936089966
1932,0.1731438789785657,0.19118553051923634,0.18831347292503636,0.2091096671173701,0.41779454961735696,0.1847823103402365
2706,0.19711086884199144,0.19122760560602778,0.33343615920881947,0.38288911296599165,0.025454140823546023,0.25822058700164285
1036,0.19637915132202785,0.1912530129130826,0.3244380014734027,0.37639172154575384,0.04722622714511603,0.25194404983572743
2380,0.1825020487706798,0.191258593057554,0.22708205729032313,0.34342007315718875,0.4234517422259499,0.006046127326538341
968,0.20099627019636385,0.19128105114366992,0.3196714741542109,0.45520739866198545,0.13307060864560535,0.09205051853819822
1200,0.1818682472022705,0.19130061429433004,0.22030983172039934,0.2728809338131624,0.3297177255248653,0.17709150894157297
456,0.14715043846389297,0.19143782810201787,0.21588875241928152,0.004539238473090941,0.3376700160966,0.4419019930110275
801,0.1722760614644917,0.19149535829558584,0.19174911290252647,0.1910053751752837,0.3895177796766333,0.22772773224555645
715,0.18014723107585567,0.191504343692505,0.24059552771522952,0.23830600927298842,0.2410486453452502,0.2800498176665318
2707,0.19229156094971725,0.1915530483278558,0.3158628002872818,0.33551322314663057,0.053267031171711325,0.2953569453943764
477,0.14914017971882385,0.1916061736027115,0.2072391577420705,0.015978868750965172,0.35356644357875044,0.42321552992821393
1087,0.15943822438759345,0.19168185130885654,0.2204689472069581,0.08308992568149799,0.2992364232627218,0.397204703848822
122,0.1860073353094253,0.19178282670329683,0.23744792829142658,0.29861883404582235,0.2752163109620768,0.18871692670067441
1562,0.18117510404235704,0.19181397775775472,0.20765736015487918,0.29215985640919256,0.404100811212816,0.09608197222311243
1320,0.18664385612684203,0.19188982306124622,0.3283282730212115,0.2877372353626524,0.013477259761877705,0.37045723185425844
2049,0.1814370852129624,0.19192834991099475,0.23635472103733135,0.24822630205056984,0.25206223714710385,0.263356739764995
2235,0.1841208575347186,0.1919517424655972,0.22806576313479746,0.28245784510172034,0.2966153280618553,0.19286106370162678
2700,0.19228618016275315,0.19196552608673625,0.25859502452615546,0.3739844051935178,0.2666091543375265,0.10081141594280019
1119,0.16652247210984258,0.1919864764996058,0.2599169885582127,0.13218573914587642,0.188338018033111,0.4195592542627998
2213,0.18544214210041765,0.19201786259985296,0.24431186234561214,0.2833256428116341,0.23890310859185598,0.23345938625089765
1196,0.1808664332712724,0.1920253936864223,0.2300239776580093,0.24476153580266954,0.26998004492632666,0.2552344416129945
6,0.18898878454055726,0.19202884971418982,0.2833757149686622,0.3049483437532646,0.12842304769403493,0.28325289358403827
1027,0.19505670319188886,0.1920523194676332,0.29351476343120964,0.3639346062136568,0.12328146343267182,0.21926916692246162
2541,0.18262922711688015,0.19206857065762328,0.21491309941968192,0.2804923979347612,0.3466810625636759,0.1579134400818808
1311,0.17366265606440512,0.192108282012359,0.317872622408462,0.19054894837885344,0.04454556427199821,0.4470328649406862
2206,0.14926053424800864,0.19211896700884454,0.3458458248391069,0.043545290383208056,0.040227264123358274,0.5703816206543267
2893,0.18615058634509293,0.19213930869843712,0.2561409423625225,0.2839849675866516,0.20022314606258612,0.25965094398823974
2466,0.16093528755622288,0.1922109999915277,0.19041916229028036,0.09333103241254104,0.3748493940711348,0.34140041122604387
282,0.1897874413457201,0.19227252803406464,0.24340450310341313,0.3459604232250612,0.2908901956258873,0.11974487804563842
2902,0.19031624137494133,0.1923383215592854,0.2504315763107357,0.33513029454765186,0.24750182209056917,0.1669363070510432
1377,0.17940213013678313,0.19235050110264246,0.19685895064098402,0.2800023225504156,0.43446919538085105,0.0886695314277493
778,0.19229032965790596,0.19239950309408355,0.2624248319510048,0.3479122141140169,0.21248805313175353,0.1771749008032248
2091,0.19371150310860416,0.19242778237603833,0.31982522285345477,0.34263158461410836,0.03662902758853387,0.300914164943903
1785,0.17901831402666063,0.1924310077384298,0.20217562814490456,0.3078065711101917,0.4728017947119407,0.017216006032963003
2007,0.18534364152824787,0.1924429724028402,0.24785237053033193,0.2766874070596199,0.21978205451017113,0.25567816789987696
1971,0.17336347521320333,0.1924703971965427,0.17406150743769927,0.22823228532606085,0.4841913468749335,0.11351486036130634
2398,0.16452294944840398,0.19254813675787288,0.17380976000314016,0.12399041192682034,0.42312715003895834,0.27907267803108116
485,0.17751310482816463,0.19257663092786484,0.19253096927295565,0.23679677734747984,0.3970205548150723,0.1736516985644922
2559,0.18248390418266747,0.1926499497498952,0.2069491883934476,0.300977982396834,0.4038651391267665,0.08820769008295183
2382,0.17699554831200015,0.1926505824408156,0.3169056805719583,0.2113579311768952,0.038993115974017487,0.43274327227712883
2699,0.17854779966537274,0.1926669260351177,0.19181337076768434,0.27706893651501713,0.4536488669604983,0.07746882575680011
1222,0.16137205410168598,0.19269834638634542,0.161444275737243,0.10401946948416237,0.46221537855194517,0.2723208762266494
2999,0.17211678339430134,0.19273119704949507,0.23950693180546104,0.16713086999256654,0.22763444053707566,0.36572775766489674
578,0.1640264780875734,0.19276218909492562,0.3015793316282688,0.12033392381993235,0.09294196093684498,0.4851447836149539
1823,0.1534006162679664,0.19279594491377083,0.13221521227968794,0.06052430586974651,0.5676980683913654,0.23956241345920012
845,0.17598564111956524,0.1928110658789022,0.1819528305304502,0.23481397295763495,0.44086411186691443,0.14236908464500045
620,0.19854570795736612,0.1928257051570613,0.2978455398424208,0.462259383030649,0.2332999424146801,0.006595134712250036
1676,0.20305418487303034,0.19284518828263697,0.31975582558469695,0.4541350531319566,0.10429989645412607,0.12180922482922027
2594,0.1928459148925617,0.19286054032301272,0.3255549464535963,0.33269193805079034,0.016219960127354046,0.3255331553682594
2110,0.15187789989583192,0.19291923979191075,0.1188617736027542,0.06540053217061113,0.6302756975506199,0.18546199667601493
607,0.18872823998111132,0.1929507387330155,0.23633331337838823,0.3662857162953629,0.35736697042493537,0.040013999901313504
2321,0.17628173874759437,0.1929552283168602,0.29580150303410446,0.20101001100155338,0.08531929408224306,0.41786919188209903
2911,0.17824803064099226,0.1929797559529755,0.24342147069055017,0.21232302008225312,0.21440294525516626,0.3298525639720305
1023,0.1591967718199271,0.19308462544795255,0.13253068590864248,0.1581219429174251,0.656895174906969,0.05245219626696335
1353,0.20138877178939812,0.19315412745113836,0.3252280243615776,0.41474824747662425,0.045068954372197996,0.21495477378960012
2012,0.1840652756753333,0.19321666391935455,0.2390860978978653,0.2613612253052971,0.2331017574917904,0.2664509193050472
911,0.16819242448020982,0.19330144820764372,0.18256038266715216,0.14417565641900137,0.38701346624558575,0.28625049466826086
2292,0.17524187457662246,0.19334767121366872,0.22380688867112183,0.1887772525855334,0.2643033638103258,0.323112494933019
1588,0.1806674203001295,0.1933605939588216,0.2177631179909143,0.2372583831291894,0.29156579485231315,0.2534127040275831
1182,0.1667671913584636,0.19336062667768583,0.2750184280153155,0.13060410869617534,0.14342378598884714,0.45095367729966207
1610,0.1838351787441313,0.19337348609337165,0.2329224393198293,0.26034699104165077,0.25031383529685663,0.25641673434166334
2400,0.16709762821013505,0.19337611568513083,0.15066882747644178,0.1678672969337779,0.5238459977489968,0.15761787784078346
75,0.19800000695220238,0.19340321589321646,0.3054901880473106,0.3793208599036063,0.0801332408771433,0.23505571117193985
2323,0.18530578776173048,0.19342771064234565,0.2264564972877607,0.2792733984312438,0.2799888198879055,0.21428128439308994
1230,0.18354294382591926,0.19348373016648418,0.20860682659110283,0.27898124079966774,0.34855997899588304,0.16385195361334642
892,0.15002692821419236,0.19351380756867356,0.17923085671817582,0.013993311676450241,0.41111864075131244,0.3956571908540614
520,0.18815312884912547,0.1935254853007968,0.3016808288124794,0.28830374743185405,0.0637450364601557,0.34627038729551074
690,0.19444556811216404,0.19352621706532436,0.2956488889211589,0.34362049509785,0.09129282049972422,0.2694377954812669
1285,0.1548546483446861,0.19363465920429646,0.24814637301949652,0.04818337119527401,0.22807889848402593,0.4755913573012036
958,0.1837572453993494,0.19364520123492363,0.23995476358000187,0.25493178703501246,0.22396656274792454,0.2811468866370611
2118,0.18310231405904756,0.19366771238505806,0.24837259106134343,0.24727477319467872,0.19773504912546383,0.306617586618514
529,0.1861555134048214,0.19370936514704817,0.2619020160562457,0.2712455332279753,0.16368095133713534,0.3031714993786438
2501,0.1790126083793053,0.19372852899783863,0.2049084354195509,0.22531668175592592,0.3260826205832807,0.24369226224124244
237,0.17076337272922085,0.1938419515330393,0.3207011752702716,0.1655111569447352,0.03248708892449065,0.48130057886050265
1882,0.17925232985815223,0.19386262816428035,0.29098839843294927,0.21766312446993338,0.08738145889536303,0.40396701820175435
2957,0.16942825214825047,0.19391365905778007,0.15661655246074885,0.17395238326113283,0.48849186531295924,0.1809391989651591
2486,0.17787852707623983,0.19398263106119615,0.22046598613490487,0.20677931952888196,0.26918148767809025,0.3035732066581228
2692,0.1608211789988494,0.19404913911690916,0.19201432178760008,0.08251894006265087,0.3538923461332918,0.37157439201645726
2106,0.18195201357159949,0.194085042889289,0.19655040167793716,0.2669601436167962,0.38004789815733475,0.15644155654793185
1869,0.16428047647701288,0.19409591492084072,0.2538012127528246,0.10795708917312792,0.19224281754939615,0.4459988805246514
1993,0.17518043449073878,0.19410867205065224,0.2452319324316456,0.1828207060645707,0.19960194970202658,0.372345411801757
418,0.19107914467800516,0.19411255598902805,0.2395251031313465,0.33162468637304565,0.25985896769531036,0.16899124280029765
931,0.17108526746818792,0.19413252812933054,0.20941343109384203,0.1541903362689892,0.2969451905429509,0.33945104209421795
210,0.17561718058342068,0.19420006189146172,0.17063889602616267,0.2510100408041657,0.5023452967145094,0.07600576645516216
346,0.17932968492915174,0.1942474835548605,0.23294910764105212,0.21464682993915546,0.23137037801580554,0.32103368440398694
260,0.1594451640596127,0.1942815989159808,0.2515033416050466,0.0754831469179205,0.2059993710362091,0.4670141404408236
2986,0.18278212271066152,0.19432762495724903,0.20098192699365608,0.26541549852392343,0.3551858744670092,0.17841670001541127
2860,0.19597443281164634,0.19438868566963688,0.2712121141715543,0.3618493853282933,0.16550620384057027,0.20143229665958207
2386,0.18447752833638453,0.19441820472608093,0.2752689466333968,0.2528143796383603,0.11969150016755674,0.35222517356068606
129,0.17125573261998342,0.19443833450330344,0.22388100941092426,0.15259974175714283,0.25461978634757443,0.3688994624843586
1350,0.17999879118253084,0.1944464371927639,0.2667532057341556,0.21785560604331028,0.14068739044469447,0.3747037977778396
1922,0.1601342866800891,0.19445449049768143,0.12575600796538783,0.11741179255810964,0.593279037073378,0.1635531624031245
1443,0.1996325363151443,0.19445649315444433,0.298194598432947,0.3905307160657501,0.09677954557357703,0.21449513992772595
458,0.20464236833568808,0.19445897508685833,0.31400642537593015,0.4776267292133441,0.1383271130452494,0.0700397323654763
2992,0.20435262910792762,0.19446563694446595,0.32401732398371197,0.43917871252148866,0.05107563038976224,0.18572833310503692
428,0.15674833815006964,0.194580077087432,0.20052017635824976,0.05228300077214724,0.33359287141952215,0.4136039514500809
1811,0.15846870206824853,0.19463223496779933,0.1215347632909011,0.10354802562576489,0.6023520545441348,0.1725651565391992
400,0.17046345171849125,0.19464186069769254,0.1566892436387936,0.1743770874132767,0.4755740737407906,0.1933595952071391
2864,0.17126684736966785,0.19467506761596315,0.17483401029082618,0.1634609216446525,0.3997195220296971,0.2619855460348242
2695,0.17468596690064428,0.19467708350560917,0.22766121704629216,0.1765525012526986,0.2408505447184841,0.3549357369825251
1045,0.1873228032185157,0.19479398243351267,0.24231122564231017,0.27828159852884615,0.21110004663352186,0.26830712919532174
410,0.17688213911138365,0.19481741197771413,0.22442283695904694,0.19287642534360697,0.24834366074967007,0.334357076947676
1779,0.19485258327610233,0.1948219661167089,0.2611185803367309,0.3496821877740026,0.1855759222378381,0.20362330965142839
1397,0.19537780224093973,0.19484674711110717,0.250533019121645,0.38833408140143755,0.2715996301011749,0.08953326937574253
1049,0.1827566911259594,0.19492188535601976,0.250145445448604,0.23658550985525628,0.17953430043507815,0.3337347442610615
109,0.1831175713145774,0.19502101722431478,0.2596737023353033,0.23861678745496004,0.15364419237110258,0.34806531783863404
1130,0.17783947263998645,0.19502714923368838,0.18519329546963836,0.21542166583061664,0.37555108526428227,0.22383395343546258
1374,0.15132427218622765,0.19502927984956628,0.3370884573385795,0.04500560439453961,0.038537581162431674,0.5793683571044492
251,0.18123594552844602,0.1950800599465401,0.22126074101588852,0.2274702856692585,0.25855433921424,0.292714634100613
2448,0.2126135379456813,0.1950886887409077,0.3826724770445588,0.574254539634112,0.02085353034816889,0.022219452973160334
2054,0.18872562321788583,0.1951011753316129,0.27201280887133583,0.28357201498723483,0.12502078772792646,0.3193943884135029
1418,0.15637070556071167,0.19512742214785048,0.18427310379512118,0.04772299127373185,0.37279374306476026,0.39521016186638663
1480,0.1516529991906488,0.19516624633217383,0.23021721128095038,0.020099368102921004,0.2684731533477729,0.4812102672683558
275,0.1978779206468177,0.19518808618547295,0.2660896712903011,0.38402032365672434,0.19157843542803477,0.15831156962493975
215,0.1828521103105669,0.19522617525113908,0.21893423787349464,0.2415233663343043,0.2673780411024404,0.27216435468976063
1245,0.17724135797893698,0.19524230018967856,0.31017712364281613,0.20160543284054744,0.03668191164159203,0.45153553187504436
2141,0.186906277596068,0.19530032685236523,0.2075049668091421,0.29970451248002156,0.34281578548455993,0.14997473522627644
2804,0.15360102361863617,0.1954016413559758,0.24943581537130455,0.03448111270173897,0.21782144262299744,0.49826162930395906
308,0.18293204897135865,0.19544233106286474,0.22376515096258134,0.23895922903767067,0.24950235899708376,0.28777326100266426
1356,0.1934279790727218,0.19545313109362494,0.29236148377867177,0.321219023362443,0.07507043177712179,0.31134906108176347
1077,0.19699595601525927,0.19546212441857685,0.25443277326238867,0.40168196059820965,0.26310043984375336,0.08078482629564838
2063,0.1946158012423979,0.19547928678554172,0.2897278228839904,0.33182322549052257,0.0844115992529918,0.2940373523724952
70,0.19065318889341315,0.19555590870950662,0.22049485197636165,0.33824577562708313,0.3258247148201231,0.11543465757643225
2394,0.19200681441565062,0.19557187015116664,0.26868172838161297,0.3097380423595849,0.13532828186545331,0.2862519473933489
2933,0.15060315367104868,0.1956007254413498,0.1628538407611403,0.009436050528792705,0.4382678290441722,0.38944227966589473
1170,0.20104684420087812,0.19563050472312965,0.3163081499753918,0.3902269014188949,0.03104457687028693,0.2624203717354263
222,0.1641563493546182,0.19563116739181088,0.16658998008200324,0.10252203275590889,0.41019774889003136,0.32069023827205645
999,0.17523816816782595,0.1956369877056704,0.21716667477842247,0.17630485145383015,0.26039825341809153,0.34613022034965574
2577,0.17230551073355083,0.1956623143370798,0.19974743503771675,0.15612451791805862,0.3093666686038902,0.3347613784403345
2649,0.19014879622955697,0.19566432570579462,0.23179894973360302,0.30488962531674874,0.2466423353173047,0.21666908963234352
2221,0.18959409537304894,0.19569216929282907,0.26351878196593637,0.2879602339993396,0.1431382223970498,0.3053827616376743
1898,0.2122626824380909,0.1957026573428493,0.36759654294745664,0.5569234282400521,0.03504533106390166,0.0404346977485896
2499,0.20269708051346938,0.1957032276259774,0.28787953859925114,0.4330141047706004,0.1556030676806007,0.12350328894954772
29,0.1940244391762979,0.19571987103227267,0.29007593282210187,0.32486468715717937,0.0794074759514338,0.30565190406928505
2216,0.19312297838906972,0.19572596204241619,0.23690743673315762,0.338579722029327,0.2518564303144778,0.17265641092303752
256,0.16534150112865703,0.19576597963423545,0.18377012853830746,0.10647595634619679,0.3570659205820581,0.35268799453343763
2076,0.18719528443873035,0.1957898158601796,0.22883908673024972,0.2739125065904027,0.24019823573964974,0.25705017093969795
1522,0.18662811299527823,0.19579197034118156,0.2006710053128375,0.3182503241970567,0.39551772553785247,0.08556094495225343
2445,0.1915932425767972,0.19579524912815668,0.2492052635771926,0.3092739624861944,0.19028592548905843,0.2512348484475546
541,0.2039252550493557,0.1958018403133587,0.29453472034571226,0.4588669011853475,0.16622573705588825,0.08037264141305199
1928,0.18969181233493082,0.19582564905770683,0.2479648864978728,0.29079760840832974,0.18690076676470863,0.2743367383290888
686,0.1717709927488526,0.19590726836324615,0.24498226823357258,0.15019990495665442,0.18928787764601615,0.41552994916375685
2414,0.1745980503158835,0.19592318542952486,0.2733899501927874,0.17341129875124267,0.11840690956789811,0.4347918414880719
2932,0.19146874645151357,0.1959333494033988,0.23147044208628725,0.3181732735632772,0.25284383522713355,0.19751244912330226
2575,0.18976663205361813,0.19598040274058057,0.22125180349272366,0.3064361220955647,0.2815042650442092,0.19080780936750244
2226,0.19113997467198962,0.19599003901354056,0.2234532711629117,0.3703894862383995,0.3662959724805057,0.03986127011818323
2164,0.16561484095252263,0.19600521459628356,0.19350882776862752,0.10600777600423215,0.3275351623713034,0.37294823385583703
478,0.17482287818370007,0.19604836479882906,0.19248302699044526,0.17524337401135762,0.32783329856685517,0.30444030043134185
1920,0.1871107730533331,0.19606052935431337,0.28315267237016467,0.26544643676182794,0.08648840700510366,0.3649124838629039
1239,0.17221235182912695,0.19611951880579034,0.23114750213684992,0.15140153520581745,0.22136909241612823,0.3960818702412043
2659,0.188859402831432,0.19612849405448118,0.27709222219260105,0.27867403088621057,0.10184974154506787,0.3423840053761205
112,0.16555445215837714,0.19618958471176715,0.19985141449998547,0.10429918162775889,0.3090222209224835,0.3868271829497722
1855,0.16465921251389287,0.1962469031138948,0.23555280045959825,0.09969238230641543,0.22051776531986442,0.4442370519141219
791,0.19237087767620045,0.19633808009522766,0.25416833142631595,0.3106531029875312,0.1696834044227301,0.2654951611634228
2144,0.17576574327448785,0.1963399433909653,0.22878625081736848,0.1759502150513714,0.22289244585330806,0.37237108827795207
1950,0.15656727608425622,0.19638943911447093,0.1291534950304662,0.05656608782830214,0.5277709037064923,0.28650951343473935
1387,0.18849029425610658,0.19642308160827252,0.2458444745710642,0.2759038941122875,0.18276687238893535,0.2954847589277131
924,0.17835108073139305,0.19644443928372649,0.18802408790585706,0.20444485648303223,0.34299016683733435,0.2645408887737763
751,0.18276536172991983,0.19648968246389606,0.23820004731976832,0.22838837652120564,0.1964304948738329,0.3369810812851931
1228,0.19872908521033866,0.19649387992823672,0.2602410556543536,0.38195207679786125,0.19214278647668348,0.1656640810711016
2280,0.2024816652940365,0.19652808198941352,0.27883498861823963,0.4242627228118299,0.16696947590054814,0.12993281266938222
718,0.19229866122235037,0.1965587876022834,0.25349905096452213,0.30835615473768824,0.1684618564588489,0.26968293783894076
2603,0.18995725742815706,0.19656735132354275,0.21004306221451616,0.3213991039164762,0.3333611581017356,0.13519667576727204
695,0.14405955151637248,0.1965831783207965,0.08312818876865455,0.00633315211892321,0.7242146457866225,0.18632401332579968
813,0.19743341345482326,0.19660748772151,0.24637689377980104,0.3903999083969077,0.25914129866894575,0.10408189915434554
2697,0.1906319521836515,0.19669942711916127,0.21339210020485413,0.3211020730054624,0.31543109472626935,0.1500747320634141
2546,0.1904564652109682,0.19671956502813273,0.2835347114707139,0.28864736896571386,0.08133249369830506,0.34648542586526715
2511,0.17932129561206436,0.19678306370787108,0.2119127376212619,0.2022594513571485,0.2649019202385381,0.3209258907830514
981,0.17311653855791756,0.19685978895741238,0.19446233706274108,0.15618629908248793,0.31260303504299525,0.3367483288117757
23,0.18547742918933552,0.19687084500550173,0.19958759171351,0.2643094422611631,0.3219013747374448,0.21420159128788216
1878,0.19571192115194952,0.19695131051453602,0.23461049619775923,0.36811225838415734,0.27418536888341416,0.12309187653466913
983,0.16998624767431747,0.19696442699048528,0.2712658613590447,0.13784515289124674,0.12357247721900479,0.4673165085307038
2119,0.21252244092551656,0.1970586249157879,0.34917949034985685,0.5289473394507451,0.03191400787054389,0.08995916232885406
2625,0.18110827240088126,0.197105585555936,0.19502244286777,0.22054930908874096,0.3163482672338266,0.26807998080966233
1247,0.19550964262837064,0.1971107812546522,0.23176422776533262,0.37697373354179725,0.2991844793066308,0.09207755938623953
2205,0.19045412555898114,0.19712818750461397,0.21489152626679292,0.30636996176442444,0.2889095225462534,0.18982898942252924
1006,0.16393192903339276,0.19714364917126276,0.3181918778222293,0.11012802928873083,0.033919163980530416,0.5377609289085095
