,Return,Volatility,VGSH,VO,VOO,AMZN
547,0.1292110667751591,0.17298344175449445,0.25407838293919116,0.17557018571597424,0.22004845475044635,0.35030297659438836
2386,0.12420850850994249,0.1730580006195884,0.22677729284420264,0.301218983321182,0.18086077824564503,0.2911429455889703
1433,0.11611803561964568,0.17306770320424977,0.20161488027488983,0.42252598522567375,0.18229955525026204,0.19355957924917447
1931,0.13198218345151022,0.17319255915185164,0.2765885699203766,0.08910625726021797,0.24610793205790957,0.3881972407614959
1040,0.13025016283218457,0.17320663375854534,0.21181150435656754,0.06419139058543248,0.47079710022482507,0.25320000483317495
1904,0.12097590261977287,0.17322225812383324,0.2079954146930151,0.3397992568009256,0.21776451376397105,0.2344408147420883
1501,0.1322105144366726,0.17323428480401332,0.22947020228312295,0.042690715055138315,0.4295680908502914,0.29827099181144734
88,0.11781874858644907,0.17326981203328362,0.19378056404266858,0.3375850107226686,0.29862493527321055,0.17000948996145232
568,0.13006977481147575,0.1732719325077849,0.3051777574094753,0.15043572431390317,0.11170141519544173,0.4326851030811798
75,0.1207706103305219,0.17328032699439488,0.2101045775170614,0.35662435331353104,0.19157185016736394,0.24169921900204355
185,0.1296581190558368,0.17328785807200503,0.2497960807630453,0.16440776109374539,0.24084322894842333,0.344952929194786
576,0.12727880707404757,0.1733145066047622,0.2134304927254018,0.1743279911714478,0.35200495743124494,0.2602365586719056
502,0.12991908897501603,0.17348971098353547,0.2341694323261452,0.1411724963284399,0.3101889192714681,0.3144691520739469
2046,0.12993471496823597,0.17349058289490393,0.20302807123746308,0.05107962785191542,0.5158508248276883,0.2300414760829332
875,0.12495489910124924,0.17350933613883665,0.21847154814113362,0.27065017613315534,0.2351679207754388,0.27571035495027235
1120,0.1293801663709285,0.17354900895751937,0.22785328531228016,0.15004419612185094,0.3211843281667363,0.30091819039913265
872,0.13180944496770747,0.17359827660108917,0.30594365485887504,0.09227911721719886,0.16801939818008413,0.43375782974384197
2557,0.11621985711692892,0.1736349699177067,0.18100081723046188,0.23713144629101449,0.49218759712524335,0.08968013935328023
882,0.12712204611705688,0.17367830149902694,0.21959098680260372,0.21048816960525782,0.28780750538065936,0.2821133382114792
2649,0.12984246627334375,0.17371263440333498,0.21450702938282132,0.10619339605880626,0.41069454882391276,0.2686050257344596
177,0.12023623216097748,0.1737302318393051,0.19142958507565852,0.28532246796255484,0.34599871563183865,0.17724923132994805
1293,0.12975412365263098,0.17374680415480434,0.22740574249746556,0.1425032749231049,0.32797337729310105,0.3021176052863284
447,0.12792767606567315,0.1737867061660538,0.22481988314021645,0.2001980257753286,0.27813211571032437,0.29684997537413055
2086,0.12271533564623506,0.17380202852323423,0.2032689328962205,0.2921564341398706,0.27366465168896337,0.23090998127494547
1153,0.121721557597028,0.17380377578821635,0.23717931514878943,0.41985203670058113,0.021241129166865564,0.32172751898376406
827,0.11400459830102301,0.1738086704875058,0.18322927214314497,0.3199865055636092,0.39994685435330224,0.09683736793994366
461,0.11965849772975638,0.17381320469513278,0.19924694987022834,0.35485820755740094,0.23655745643483816,0.20933738613753258
2522,0.10519915714157228,0.17384494633751352,0.18803730378566275,0.3892379945339356,0.40557716019661666,0.017147541483784938
2235,0.13158410374927773,0.17397839268293278,0.2361043599519473,0.09990890293861356,0.34095394288194275,0.32303279422749626
1714,0.12057693136211724,0.17398970864394958,0.19594856505425917,0.319628030424408,0.2821635738994743,0.20225983062185857
27,0.13461179447712826,0.17401921029527945,0.2916716042553025,0.004404793129604164,0.29076244227064335,0.4131611603444499
1196,0.1266020567021639,0.17406013721741914,0.22295260988832627,0.24793576895499572,0.23377669651977037,0.2953349246369077
392,0.12887041403420332,0.17406808919354416,0.20783685033292681,0.13026798689748306,0.4070843327509345,0.2548108300186557
828,0.13227686518915593,0.1741155569893811,0.24297614023677586,0.0872567738080141,0.3317817532756567,0.3379853326795533
201,0.10991417528715075,0.17412561311641306,0.1935147805265145,0.5254032562240436,0.14073779916662416,0.14034416408281766
804,0.12346170717357605,0.17415399541016757,0.19130727297149416,0.22014529086554502,0.3950765827468806,0.1934708534160802
2118,0.12541051672207323,0.174177317737051,0.2607691810103191,0.3389829781551382,0.024800917621274777,0.3754469232132679
1487,0.13275106534183928,0.1741865191030732,0.2717924807829253,0.08521621431133738,0.2539338626813539,0.38905744222438354
590,0.12376781601092772,0.17420986967097715,0.21618106125641148,0.3233152082493077,0.18325294375786486,0.27725078673641607
2930,0.11161661805682567,0.17424348350307442,0.18020221065052305,0.30592250126047243,0.458363989887651,0.05551129820135344
422,0.12543149850386962,0.17431291076377511,0.2106526628056576,0.2591659304601218,0.26517292221509414,0.26500848451912656
2145,0.13089665441253961,0.17435689918131128,0.3127024811096986,0.13693002999994136,0.10028549214343674,0.4500819967469233
1170,0.12825069812080803,0.1743712852598643,0.28801649868636753,0.24886507342666164,0.042794763633620184,0.42032366425335066
2568,0.10873921731449887,0.17439914634242318,0.1880086644575715,0.4880333496365286,0.2222272268660282,0.10173075903987168
1762,0.12035906812453324,0.1745120310981271,0.17446652335304996,0.13297690027441164,0.6001977283527241,0.09235884801981427
1860,0.13329812130917773,0.17452005721269392,0.2429387667800165,0.061332841431449445,0.3546725776116702,0.34105581417686376
1901,0.1297497717714965,0.17453910734879083,0.22058784900382292,0.15350725734277745,0.3303551734971219,0.2955497201562777
2712,0.12673173186173461,0.1745397848711796,0.2314033482965781,0.2747519293735277,0.1729330542265399,0.3209116681033543
918,0.12769263543896728,0.17454351830548476,0.20694605287873946,0.1835403750297944,0.35058367319641665,0.2589298988950496
1141,0.10851982041469661,0.17456128941589205,0.18391695777286593,0.42734614032978624,0.3200803108113195,0.06865659108602822
308,0.12543873135945618,0.174576677724339,0.20850634687184721,0.261027010468913,0.26804091667831087,0.2624257259809289
765,0.13106390110065633,0.17459607737012178,0.39128798775648427,0.011018992357345856,0.07002435988478575,0.5276686600013841
1891,0.12959981918385102,0.17466707714998836,0.191273060373509,0.05496052808837153,0.54520429126569,0.20856212027242943
437,0.12487455987630362,0.17474850978315046,0.21009146031306197,0.28940694837593633,0.23179239956913003,0.26870919174187163
2327,0.12567780103559534,0.17475857616175772,0.2320490285752639,0.31588047909100614,0.12774271324418263,0.32432777908954724
2109,0.12628339240068573,0.17476686368288852,0.2093959751698041,0.2444429007553564,0.2778361843414042,0.2683249397334353
2066,0.11980770683898848,0.17478619716579352,0.18534023394755292,0.30197342694472784,0.34415175851679364,0.1685345805909257
33,0.12137829238249287,0.17485104822869374,0.20514280513829078,0.37673791282791497,0.1685296938440304,0.24958958818976396
1006,0.09307744764361536,0.17490732352644953,0.20554168516408844,0.7218453873692474,0.05510784966800413,0.017505077798660153
2078,0.12591262551687823,0.1749089777112279,0.1987009042855197,0.22105004007912937,0.3428543472573807,0.23739470837797025
2811,0.12048756940251681,0.17493904163448845,0.18567705606301171,0.2964761311782377,0.3420951348485915,0.17575167791015914
2373,0.1265723787430093,0.17497857628289215,0.19637069607591767,0.1930625169519478,0.37924218650558383,0.2313246004665507
1462,0.1162729424029222,0.17499922972966847,0.17312022840338723,0.20531483255806032,0.556138318131306,0.06542662090724649
2592,0.12640398789092858,0.17503019542199577,0.20777820424699844,0.24464509103122373,0.28017209036728463,0.26740461435449314
443,0.12696611957480625,0.17504008864319884,0.21688240344002077,0.25286161113603056,0.23789356732366018,0.29236241810028846
2632,0.11334775415268368,0.17505409792775978,0.1826509306452496,0.41379425362553646,0.27948237260307857,0.12407244312613547
975,0.12422738503281139,0.17505979593403317,0.17971922136344728,0.15580397991695474,0.5046021201836887,0.15987467853590942
1507,0.13367374755300523,0.17509958932495548,0.2611895192500759,0.07301157105301,0.2863458065584755,0.3794531031384388
612,0.12298832621105972,0.1751896662612437,0.19403909219375556,0.2954453354296332,0.28941337854767746,0.22110219382893379
2626,0.1281259648339746,0.17521768057902226,0.2559036628919438,0.2714558611949795,0.09604096503480293,0.37659951087827387
2483,0.13523340960609365,0.1752244036439829,0.265607554233799,0.017636853018585044,0.33168733678341566,0.38506825596420025
96,0.127719837694841,0.1753689785570927,0.2185405389601709,0.24279440563362806,0.23781729806076693,0.3008477573454342
2103,0.11878705152979697,0.17542743430054208,0.188752697344316,0.3828195849185471,0.23612329655915976,0.19230442117797703
290,0.12871780594112867,0.1755358664445476,0.22826321984627354,0.23311859642601782,0.21316652088156085,0.3254516628461478
1837,0.12551065105487408,0.17553701409722242,0.18595590912023446,0.19302238242268294,0.4200268947064787,0.2009948137506038
2990,0.12814589937796478,0.17554655252120518,0.2125999143865037,0.2204980485260077,0.27866174686438694,0.2882402902231016
423,0.12805038994653378,0.17559397362587623,0.2340462747189131,0.26508237849765776,0.16241709147798936,0.3384542553054399
1336,0.12071120370897355,0.17559505362551528,0.18767853579878616,0.3367404648787908,0.2780026107442095,0.1975783885782136
2065,0.12253930472267967,0.17563153007013158,0.19774046875914358,0.3427964056543674,0.21980538743714323,0.23965773814934577
1444,0.13225930517537127,0.17563304322389656,0.22826382831438868,0.11400005064795463,0.33285736164152724,0.32487875939612954
1339,0.12993545796943506,0.1756678702707236,0.18807025485870582,0.07292275316452958,0.5241400642853652,0.21486692769139948
78,0.13065508044667778,0.175671912315896,0.1919940761752765,0.06913007170126108,0.5099188251450661,0.22895702697839634
2684,0.13286613341159778,0.17570591056916884,0.22009623300117995,0.08087770914254283,0.3921725582584079,0.3068534995978694
1798,0.11738585670945577,0.17578057478487147,0.19457368733240915,0.46536128987478964,0.12445111175969574,0.21561391103310548
775,0.125618825574886,0.1758338524981751,0.1868341801288752,0.20893077827915954,0.3942202826142496,0.2100147589777156
1361,0.1261689729188422,0.17587003616208066,0.21400902336695113,0.29721728242765155,0.19397904670084676,0.29479464750455053
897,0.12258952186714887,0.17588960400317033,0.19761354803231262,0.3505124876966678,0.208747551359804,0.24312641291121564
649,0.1292659951337942,0.17598123277068958,0.23198283525967603,0.2326319352692093,0.19710171457241782,0.3382835148986968
2629,0.12350637427868731,0.1760732339843651,0.18737822766759663,0.28262450668477584,0.31774426522415705,0.21225300042347042
1173,0.13172332076599375,0.1761563442101426,0.2348735466427629,0.15629299518175133,0.26389378209336456,0.3449396760821212
1871,0.12878852907894603,0.17616353024165138,0.29147736179972134,0.2672698278246853,0.0012543014389553592,0.4399985089366381
234,0.13339169627370917,0.17617514621519226,0.26414610936936755,0.11065628267005763,0.22999704617273173,0.39520056178784296
2803,0.1192741298744776,0.17619155425087188,0.1760862424381985,0.3080403399722929,0.3665773382191458,0.1492960793703629
117,0.12202265515348033,0.17619827193475612,0.1973017590046102,0.3761757005524202,0.18121905361406804,0.24530348682890146
293,0.12071585370780392,0.17620846147448588,0.1769655937545744,0.2857829883951219,0.3765341394700954,0.16071727838020827
811,0.12527295895070242,0.17622636111597945,0.20148516108429443,0.2999789463488287,0.23416786111317894,0.2643680314536979
68,0.12709711898478004,0.17630043497908857,0.22643628444621197,0.3050498116552624,0.138885266104532,0.32962863779399376
418,0.12489774538024115,0.1763128402849959,0.19445871855831562,0.2874720928851481,0.2746125946528385,0.2434565939036977
2015,0.12703890957272346,0.17634036370856546,0.20320683838687378,0.2556754363490883,0.2684018130888361,0.27271591217520175
307,0.13379961210886507,0.17635557467157492,0.19716518236927694,0.008403338264405041,0.5401673826641988,0.2542640967021193
1286,0.13062804007826379,0.17635626597910453,0.22601508562979022,0.1889667487991726,0.2555818360631917,0.32943632950784557
1915,0.12395517604328637,0.1763622683806149,0.1859742347882224,0.274873606184645,0.32632664281189105,0.21282551621524157
2102,0.11980760225786669,0.17643978641968633,0.1850157411388863,0.37993431457312066,0.23654269852815268,0.1985072457598405
531,0.12012987429524942,0.17646053324975394,0.2013434962474855,0.4520681714529349,0.08978465053402623,0.25680368176555324
1801,0.12164512585267163,0.17646163019663785,0.17772847400003786,0.28422527823173127,0.3646550647608512,0.1733911830073797
1491,0.1165132125454821,0.17646183303975516,0.16885181442570357,0.2726177507487334,0.4704322931252966,0.08809814170026635
1571,0.11648147029443844,0.17661499304177797,0.18541394624161284,0.46552658166038485,0.15966005947787168,0.18939941262013066
